Canonical_SMILES,starter_mod,firstExtension_module,secondExtension_mod,release_mod,Molecular_Weight,has_target_substructure,matching_patterns
O=C(O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),454.14,False,
O=C(O)[C@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),454.14,False,
C[C@H](C(=O)O)[C@H](O)C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B2'}"", 'loading: False']",TE(linear),280.11,False,
C[C@H](C(=O)O)[C@@H](O)C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'A2'}"", 'loading: False']",TE(linear),280.11,False,
CCCCCC[C@@H](C(=O)O)[C@@H](O)C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'A1'}"", 'loading: False']",TE(linear),350.24,False,
O=C(O)[C@@H](O)CC(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),266.08,False,
CCCCC(=CC(O)=Cc1c[nH]c(Cl)c1Cl)C(=O)O,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),304.17,False,
O=C(O)[C@H](O)[C@H](O)C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B1'}"", 'loading: False']",TE(linear),282.08,False,
CC[C@@H](C(=O)O)[C@H](O)C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B1'}"", 'loading: False']",TE(linear),294.13,False,
CCCC[C@H](C(=O)O)C(=O)C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),320.17,False,
CCCC[C@@H](C(=O)O)C(=O)C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),320.17,False,
CC(C)C(=CC(O)=Cc1c[nH]c(Cl)c1Cl)C(=O)O,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),290.15,False,
CCCCCC[C@@H](C(=O)O)[C@H](O)C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B1'}"", 'loading: False']",TE(linear),350.24,False,
COC(=CC(O)=Cc1c[nH]c(Cl)c1Cl)C(=O)O,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),278.09,False,
C[C@@H](C(=O)O)[C@@H](O)C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'A1'}"", 'loading: False']",TE(linear),280.11,False,
O=C(O)[C@@H](O)C(=O)C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),280.06,False,
O=C(O)[C@H](O)C(=O)C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),280.06,False,
O=C(O)C(O)C(=O)C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", 'loading: False']",TE(linear),280.06,False,
CCCC[C@@H](CC(O)=Cc1c[nH]c(Cl)c1Cl)C(=O)O,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),306.19,False,
CC[C@@H](C(=O)O)C(=O)C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),292.12,False,
O=C(O)C[C@H](O)C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'B'}"", 'loading: False']",TE(linear),266.08,False,
CC[C@@H](CC(O)=Cc1c[nH]c(Cl)c1Cl)C(=O)O,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),278.13,False,
CCCCCC[C@@H](C(=O)O)C(=O)C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),348.23,False,
C[C@@H](CC(O)=Cc1c[nH]c(Cl)c1Cl)C(=O)O,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),264.11,False,
O=C(O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)[C@H](O)C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B2'}"", 'loading: False']",TE(linear),456.15,False,
O=C(O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)[C@@H](O)C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'A2'}"", 'loading: False']",TE(linear),456.15,False,
O=C(O)CCC(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'B'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),250.08,False,
O=C(O)C(O)=CC(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),264.06,False,
CO[C@@H](C(=O)O)[C@H](O)C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B1'}"", 'loading: False']",TE(linear),296.11,False,
O=C(O)CC(=O)C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", 'loading: False']",TE(linear),264.06,False,
O=C(O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)C(O)=Cc1c[nH]c(Cl)c1Cl,"[""AT{'substrate': 'DCP'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", 'loading: False']",TE(linear),454.14,False,
NC(=[NH2+])NCC=C(O)[C@H](O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'A1'}"", 'loading: False']",TE(linear),394.28,False,
CC(C)[C@H](C(=O)O)[C@H](O)C(O)=CCNC(N)=[NH2+],"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'D-isobutmal'}"", ""KR{'type': 'B2'}"", 'loading: False']",TE(linear),246.29,False,
CC(C)[C@H](C(=O)O)[C@@H](O)C(O)=CCNC(N)=[NH2+],"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'D-isobutmal'}"", ""KR{'type': 'A2'}"", 'loading: False']",TE(linear),246.29,False,
CO[C@@H](CC(O)=CCNC(N)=[NH2+])C(=O)O,"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),218.23,False,
C[C@@H](C(=O)O)[C@H](O)C(O)=CCNC(N)=[NH2+],"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B1'}"", 'loading: False']",TE(linear),218.23,False,
NC(=[NH2+])NCC=C(O)C=CC(=O)O,"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'B'}"", 'DH{}', 'loading: False']",TE(linear),186.19,False,
NC(=[NH2+])NCC=C(O)[C@H](O)[C@H](O)C(=O)O,"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'A2'}"", 'loading: False']",TE(linear),220.2,False,
C=CC[C@H](C(=O)O)[C@H](O)C(O)=CCNC(N)=[NH2+],"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B2'}"", 'loading: False']",TE(linear),244.27,False,
CC[C@H](C(=O)O)[C@H](O)C(O)=CCNC(N)=[NH2+],"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B2'}"", 'loading: False']",TE(linear),232.26,False,
CC[C@H](C(=O)O)[C@@H](O)C(O)=CCNC(N)=[NH2+],"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'A2'}"", 'loading: False']",TE(linear),232.26,False,
CC(C)[C@@H](CC(O)=CCNC(N)=[NH2+])C(=O)O,"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),230.29,False,
NC(=[NH2+])NCC=C(O)C[C@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),378.28,False,
C=CCC(=CC(O)=CCNC(N)=[NH2+])C(=O)O,"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),226.26,False,
CC(=CC(O)=CCNC(N)=[NH2+])C(=O)O,"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),200.22,False,
CO[C@H](C(=O)O)C(=O)C(O)=CCNC(N)=[NH2+],"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),232.22,False,
CO[C@@H](C(=O)O)C(=O)C(O)=CCNC(N)=[NH2+],"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),232.22,False,
NC(=[NH2+])NCC=C(O)[C@@H](O)[C@H](O)C(=O)O,"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B2'}"", 'loading: False']",TE(linear),220.2,False,
C=CC[C@@H](C(=O)O)[C@@H](O)C(O)=CCNC(N)=[NH2+],"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'A1'}"", 'loading: False']",TE(linear),244.27,False,
C[C@H](C(=O)O)C(=O)C(O)=CCNC(N)=[NH2+],"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),216.22,False,
C[C@@H](C(=O)O)C(=O)C(O)=CCNC(N)=[NH2+],"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),216.22,False,
CC[C@H](C(=O)O)C(=O)C(O)=CCNC(N)=[NH2+],"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),230.24,False,
CC[C@@H](C(=O)O)[C@@H](O)C(O)=CCNC(N)=[NH2+],"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'A1'}"", 'loading: False']",TE(linear),232.26,False,
NC(=[NH2+])NCC=C(O)[C@H](O)CC(=O)O,"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Malonyl-CoA'}"", ""KR{'type': 'A'}"", 'loading: False']",TE(linear),204.21,False,
CO[C@H](C(=O)O)[C@H](O)C(O)=CCNC(N)=[NH2+],"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B2'}"", 'loading: False']",TE(linear),234.23,False,
NC(=[NH2+])NCC=C(O)[C@H](O)[C@@H](O)C(=O)O,"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'A1'}"", 'loading: False']",TE(linear),220.2,False,
CCCCCCC(=CC(O)=CCNC(N)=[NH2+])C(=O)O,"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),270.35,False,
CC(C)[C@@H](C(=O)O)C(=O)C(O)=CCNC(N)=[NH2+],"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", 'loading: False']",TE(linear),244.27,False,
CCCCCC[C@@H](CC(O)=CCNC(N)=[NH2+])C(=O)O,"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),272.37,False,
C=CC[C@@H](C(=O)O)[C@H](O)C(O)=CCNC(N)=[NH2+],"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B1'}"", 'loading: False']",TE(linear),244.27,False,
C=CC[C@H](C(=O)O)[C@@H](O)C(O)=CCNC(N)=[NH2+],"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'A2'}"", 'loading: False']",TE(linear),244.27,False,
CCCC[C@H](C(=O)O)[C@H](O)C(O)=CCNC(N)=[NH2+],"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B2'}"", 'loading: False']",TE(linear),260.31,False,
CCCC[C@H](C(=O)O)[C@@H](O)C(O)=CCNC(N)=[NH2+],"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'A2'}"", 'loading: False']",TE(linear),260.31,False,
CC(C)[C@H](C(=O)O)C(=O)C(O)=CCNC(N)=[NH2+],"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'D-isobutmal'}"", 'loading: False']",TE(linear),244.27,False,
NC(=[NH2+])NCC=C(O)C=C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),376.26,False,
C=CC[C@@H](CC(O)=CCNC(N)=[NH2+])C(=O)O,"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),228.27,False,
CO[C@@H](C(=O)O)[C@@H](O)C(O)=CCNC(N)=[NH2+],"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'A1'}"", 'loading: False']",TE(linear),234.23,False,
C=CC[C@H](C(=O)O)C(=O)C(O)=CCNC(N)=[NH2+],"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),242.25,False,
C=CC[C@@H](C(=O)O)C(=O)C(O)=CCNC(N)=[NH2+],"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'allylmal'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),242.25,False,
NC(=[NH2+])NCC=C(O)[C@@H](O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'B1'}"", 'loading: False']",TE(linear),394.28,False,
CC(C)[C@@H](C(=O)O)[C@@H](O)C(O)=CCNC(N)=[NH2+],"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'A1'}"", 'loading: False']",TE(linear),246.29,False,
CCCCCC[C@H](C(=O)O)C(=O)C(O)=CCNC(N)=[NH2+],"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", 'loading: False']",TE(linear),286.35,False,
CCC(=CC(O)=CCNC(N)=[NH2+])C(=O)O,"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),214.24,False,
CCCC[C@@H](C(=O)O)[C@@H](O)C(O)=CCNC(N)=[NH2+],"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'A1'}"", 'loading: False']",TE(linear),260.31,False,
CCCCCC[C@H](C(=O)O)[C@H](O)C(O)=CCNC(N)=[NH2+],"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B2'}"", 'loading: False']",TE(linear),288.37,False,
CCCCCC[C@H](C(=O)O)[C@@H](O)C(O)=CCNC(N)=[NH2+],"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'A2'}"", 'loading: False']",TE(linear),288.37,False,
CO[C@H](C(=O)O)[C@@H](O)C(O)=CCNC(N)=[NH2+],"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'A2'}"", 'loading: False']",TE(linear),234.23,False,
CC(C)[C@@H](C(=O)O)[C@H](O)C(O)=CCNC(N)=[NH2+],"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'B1'}"", 'loading: False']",TE(linear),246.29,False,
CCCC[C@@H](C(=O)O)[C@H](O)C(O)=CCNC(N)=[NH2+],"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B1'}"", 'loading: False']",TE(linear),260.31,False,
NC(=[NH2+])NCC=C(O)C(=O)[C@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),392.26,False,
NC(=[NH2+])NCC=C(O)C(=O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'DCP'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),392.26,False,
C[C@H](C(=O)O)[C@H](O)C(O)=CCNC(N)=[NH2+],"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'B2'}"", 'loading: False']",TE(linear),218.23,False,
C[C@H](C(=O)O)[C@@H](O)C(O)=CCNC(N)=[NH2+],"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'Methylmalonyl-CoA'}"", ""KR{'type': 'A2'}"", 'loading: False']",TE(linear),218.23,False,
CCCCCC[C@@H](C(=O)O)[C@@H](O)C(O)=CCNC(N)=[NH2+],"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'A1'}"", 'loading: False']",TE(linear),288.37,False,
NC(=[NH2+])NCC=C(O)C[C@H](O)C(=O)O,"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'ER{}', 'loading: False']",TE(linear),204.21,False,
CCCCC(=CC(O)=CCNC(N)=[NH2+])C(=O)O,"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),242.3,False,
NC(=[NH2+])NCC=C(O)[C@@H](O)[C@@H](O)C(=O)O,"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hmal'}"", ""KR{'type': 'B1'}"", 'loading: False']",TE(linear),220.2,False,
CC[C@@H](C(=O)O)[C@H](O)C(O)=CCNC(N)=[NH2+],"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'emal'}"", ""KR{'type': 'B1'}"", 'loading: False']",TE(linear),232.26,False,
CCCC[C@H](C(=O)O)C(=O)C(O)=CCNC(N)=[NH2+],"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'C2'}"", 'loading: False']",TE(linear),258.3,False,
CCCC[C@@H](C(=O)O)C(=O)C(O)=CCNC(N)=[NH2+],"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'butmal'}"", ""KR{'type': 'C1'}"", 'loading: False']",TE(linear),258.3,False,
CC(C)C(=CC(O)=CCNC(N)=[NH2+])C(=O)O,"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'isobutmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),228.27,False,
CCCCCC[C@@H](C(=O)O)[C@H](O)C(O)=CCNC(N)=[NH2+],"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'hexmal'}"", ""KR{'type': 'B1'}"", 'loading: False']",TE(linear),288.37,False,
COC(=CC(O)=CCNC(N)=[NH2+])C(=O)O,"[""AT{'substrate': 'guan'}"", 'loading: True']",AT(hmal) + KR(B1) + DH,"[""AT{'substrate': 'mxmal'}"", ""KR{'type': 'B1'}"", 'DH{}', 'loading: False']",TE(linear),216.22,False,
