starter_idx,starter_smiles,status,time_seconds,error
1919,CC[C@H](C=C1OC(=O)[C@H](C(C)C)C1=O)C(N)=O,scaffolded,0.0,
1920,CC[C@H](C=C1C[C@H](OC)C(=O)O1)C(N)=O,scaffolded,0.0,
1921,CC[C@H](C=C1C[C@H](CCCCc2c[nH]c(Cl)c2Cl)C(=O)O1)C(N)=O,scaffolded,0.0,
1922,CCCCCC[C@@H]1C(=O)OC(=C[C@@H](CC)C(N)=O)[C@H]1O,scaffolded,0.0,
1923,CC[C@@H]1C(=O)OC(=C[C@@H](CC)C(N)=O)[C@H]1O,scaffolded,0.0,
1924,CC[C@H](C=C1C[C@H](C)C(=O)O1)C(N)=O,scaffolded,0.0,
1925,CCCC[C@@H]1C(=O)OC(=C[C@@H](CC)C(N)=O)[C@@H]1O,scaffolded,0.0,
1926,CC[C@H](C=C1OC(=O)[C@H](O)[C@@H]1O)C(N)=O,scaffolded,0.0,
1927,CC[C@H](C=C1OC(=O)[C@H](C(C)C)[C@@H]1O)C(N)=O,scaffolded,0.0,
1928,CC[C@H](C=C1C=C(OC)C(=O)O1)C(N)=O,scaffolded,0.0,
1929,CC[C@H](C=C1OC(=O)C[C@H]1O)C(N)=O,scaffolded,0.0,
1930,CCCCCC[C@@H]1C(=O)OC(=C[C@@H](CC)C(N)=O)[C@@H]1O,scaffolded,0.0,
1931,CC[C@H](C=C1OC(=O)[C@@H](C)C1=O)C(N)=O,scaffolded,0.0,
1932,CC[C@H](C=C1OC(=O)[C@@H](OC)[C@@H]1O)C(N)=O,scaffolded,0.0,
1933,CC[C@H](C=C1OC(=O)[C@H](C)[C@@H]1O)C(N)=O,scaffolded,0.0,
1934,CC[C@@H]1C(=O)OC(=C[C@@H](CC)C(N)=O)C1=O,scaffolded,0.0,
1935,CCCCCCC1=CC(=C[C@@H](CC)C(N)=O)OC1=O,scaffolded,0.0,
1936,CCCCCC[C@@H]1C(=O)OC(=C[C@@H](CC)C(N)=O)C1=O,scaffolded,0.0,
1937,CC[C@H](C=C1OC(=O)[C@H](CC)[C@@H]1O)C(N)=O,scaffolded,0.0,
1938,C=CC[C@H]1C(=O)OC(=C[C@@H](CC)C(N)=O)[C@H]1O,scaffolded,0.0,
1939,CC[C@H](C=C1OC(=O)[C@H](OC)C1=O)C(N)=O,scaffolded,0.0,
1940,C=CC[C@H]1C(=O)OC(=C[C@@H](CC)C(N)=O)C1=O,scaffolded,0.0,
1941,C=CCC1=CC(=C[C@@H](CC)C(N)=O)OC1=O,scaffolded,0.0,
1942,CC[C@H](C=C1C=C(CCCCc2c[nH]c(Cl)c2Cl)C(=O)O1)C(N)=O,scaffolded,0.0,
1943,CC[C@H](C=C1OC(=O)[C@H](CCCCc2c[nH]c(Cl)c2Cl)[C@@H]1O)C(N)=O,scaffolded,0.0,
1944,CCCC[C@@H]1C(=O)OC(=C[C@@H](CC)C(N)=O)[C@H]1O,scaffolded,0.0,
1945,CC[C@H](C=C1OC(=O)[C@H](OC)[C@@H]1O)C(N)=O,scaffolded,0.0,
1946,CC[C@H](C=C1C[C@H](O)C(=O)O1)C(N)=O,scaffolded,0.0,
1947,CCCC[C@H]1C(=O)OC(=C[C@@H](CC)C(N)=O)C1=O,scaffolded,0.0,
1948,CC[C@H](C=C1C[C@H](C(C)C)C(=O)O1)C(N)=O,scaffolded,0.0,
1949,CCCCCC[C@H]1C(=O)OC(=C[C@@H](CC)C(N)=O)C1=O,scaffolded,0.0,
1950,CC[C@H](C=C1OC(=O)[C@H](C)[C@H]1O)C(N)=O,scaffolded,0.0,
1951,C=CC[C@@H]1C(=O)OC(=C[C@@H](CC)C(N)=O)C1=O,scaffolded,0.0,
1952,CC[C@H](C=C1OC(=O)[C@@H](O)[C@H]1O)C(N)=O,scaffolded,0.0,
1953,CCCC[C@H]1C(=O)OC(=C[C@@H](CC)C(N)=O)[C@H]1O,scaffolded,0.0,
1954,CC[C@H](C=C1OC(=O)[C@@H](CCCCc2c[nH]c(Cl)c2Cl)C1=O)C(N)=O,scaffolded,0.0,
1955,CCCCCC[C@H]1C(=O)OC(=C[C@@H](CC)C(N)=O)[C@H]1O,scaffolded,0.0,
1956,CC[C@H](C=C1OC(=O)C(O)C1=O)C(N)=O,scaffolded,0.0,
1957,CC[C@H](C=C1CCC(=O)O1)C(N)=O,scaffolded,0.0,
1958,C=CC[C@H]1C(=O)OC(=C[C@@H](CC)C(N)=O)[C@@H]1O,scaffolded,0.0,
1959,CC[C@H](C=C1OC(=O)[C@H](CCCCc2c[nH]c(Cl)c2Cl)[C@H]1O)C(N)=O,scaffolded,0.0,
1960,CC[C@H](C=C1C=CC(=O)O1)C(N)=O,scaffolded,0.0,
1961,CC[C@H](C=C1C=C(C(C)C)C(=O)O1)C(N)=O,scaffolded,0.0,
1962,CC[C@H](C=C1OC(=O)[C@H](O)[C@H]1O)C(N)=O,scaffolded,0.0,
1963,C=CC[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O,scaffolded,0.0,
1964,CC[C@@H]1C(=O)OC(=C[C@@H](CC)C(N)=O)[C@@H]1O,scaffolded,0.0,
1965,CC[C@H](C=C1C=C(C)C(=O)O1)C(N)=O,scaffolded,0.0,
1966,CC[C@H](C=C1OC(=O)[C@@H](C(C)C)[C@H]1O)C(N)=O,scaffolded,0.0,
1967,CC[C@H](C=C1OC(=O)[C@@H](O)[C@@H]1O)C(N)=O,scaffolded,0.0,
1968,CCC1=CC(=C[C@@H](CC)C(N)=O)OC1=O,scaffolded,0.0,
1969,CCCCC1=CC(=C[C@@H](CC)C(N)=O)OC1=O,scaffolded,0.0,
1970,CC[C@H](C=C1OC(=O)[C@@H](C)[C@@H]1O)C(N)=O,scaffolded,0.0,
1971,CCCCCC[C@H]1C(=O)OC(=C[C@@H](CC)C(N)=O)[C@@H]1O,scaffolded,0.0,
1972,CCCC[C@H]1CC(=C[C@@H](CC)C(N)=O)OC1=O,scaffolded,0.0,
1973,CC[C@H](C=C1OC(=O)[C@H](CC)[C@H]1O)C(N)=O,scaffolded,0.0,
1974,CC[C@H](C=C1C=C(O)C(=O)O1)C(N)=O,scaffolded,0.0,
1975,C[C@H](C=C1OC(=O)[C@@H](C)[C@H]1O)CNC(=O)[C@H](C)N,scaffolded,0.0,
1976,C[C@H](C=C1OC(=O)[C@H](O)C1=O)CNC(=O)[C@H](C)N,scaffolded,0.0,
1977,C[C@H](C=C1OC(=O)CC1=O)CNC(=O)[C@H](C)N,scaffolded,0.0,
1978,CC[C@H]1CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,scaffolded,0.0,
1979,CC(C)[C@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)[C@@H]1O,scaffolded,0.0,
1980,CO[C@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)[C@@H]1O,scaffolded,0.0,
1981,C=CC[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)[C@H]1O,scaffolded,0.0,
1982,C[C@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,scaffolded,0.0,
1983,C[C@H](C=C1OC(=O)[C@@H](CCCCc2c[nH]c(Cl)c2Cl)[C@@H]1O)CNC(=O)[C@H](C)N,scaffolded,0.0,
1984,CC(C)[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)[C@H]1O,scaffolded,0.0,
1985,CO[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)[C@@H]1O,scaffolded,0.0,
1986,C=CC[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)[C@@H]1O,scaffolded,0.0,
1987,C[C@H](C=C1OC(=O)[C@@H](CCCCc2c[nH]c(Cl)c2Cl)[C@H]1O)CNC(=O)[C@H](C)N,scaffolded,0.0,
1988,CC(C)[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,scaffolded,0.0,
1989,C[C@H](C=C1OC(=O)C[C@@H]1O)CNC(=O)[C@H](C)N,scaffolded,0.0,
1990,CO[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,scaffolded,0.0,
1991,CC[C@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,scaffolded,0.0,
1992,C[C@H](C=C1OC(=O)C(CCCCc2c[nH]c(Cl)c2Cl)C1=O)CNC(=O)[C@H](C)N,scaffolded,0.0,
1993,CCCC[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,scaffolded,0.0,
1994,C[C@H](C=C1OC(=O)[C@H](CCCCc2c[nH]c(Cl)c2Cl)C1=O)CNC(=O)[C@H](C)N,scaffolded,0.0,
1995,CCCCCC[C@H]1CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,scaffolded,0.0,
1996,C[C@H](C=C1OC(=O)[C@@H](O)C1=O)CNC(=O)[C@H](C)N,scaffolded,0.0,
1997,CCCC[C@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)[C@@H]1O,scaffolded,0.0,
1998,CC(C)[C@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,scaffolded,0.0,
1999,CO[C@H]1CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,scaffolded,0.0,
2000,C[C@H](C=C1C[C@H](CCCCc2c[nH]c(Cl)c2Cl)C(=O)O1)CNC(=O)[C@H](C)N,scaffolded,0.0,
2001,CCCCCC[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)[C@H]1O,scaffolded,0.0,
2002,CC[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)[C@H]1O,scaffolded,0.0,
2003,C[C@H](C=C1C[C@H](C)C(=O)O1)CNC(=O)[C@H](C)N,scaffolded,0.0,
2004,CCCC[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)[C@@H]1O,scaffolded,0.0,
2005,C[C@H](C=C1OC(=O)[C@H](O)[C@@H]1O)CNC(=O)[C@H](C)N,scaffolded,0.0,
2006,CC(C)[C@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)[C@H]1O,scaffolded,0.0,
2007,COC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,scaffolded,0.0,
2008,C[C@H](C=C1OC(=O)C[C@H]1O)CNC(=O)[C@H](C)N,scaffolded,0.0,
2009,CCCCCC[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)[C@@H]1O,scaffolded,0.0,
2010,C[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,scaffolded,0.0,
2011,CO[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)[C@H]1O,scaffolded,0.0,
2012,C[C@H](C=C1OC(=O)[C@H](C)[C@@H]1O)CNC(=O)[C@H](C)N,scaffolded,0.0,
2013,CC[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,scaffolded,0.0,
2014,CCCCCCC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,scaffolded,0.0,
2015,CCCCCC[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,scaffolded,0.0,
2016,CC[C@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)[C@H]1O,scaffolded,0.0,
2017,C=CC[C@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)[C@H]1O,scaffolded,0.0,
2018,CO[C@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,scaffolded,0.0,
2019,C=CC[C@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,scaffolded,0.0,
2020,C=CCC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,scaffolded,0.0,
2021,C[C@H](C=C1C=C(CCCCc2c[nH]c(Cl)c2Cl)C(=O)O1)CNC(=O)[C@H](C)N,scaffolded,0.0,
2022,C[C@H](C=C1OC(=O)[C@H](CCCCc2c[nH]c(Cl)c2Cl)[C@@H]1O)CNC(=O)[C@H](C)N,scaffolded,0.0,
2023,CCCC[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)[C@H]1O,scaffolded,0.0,
2024,CO[C@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)[C@H]1O,scaffolded,0.0,
2025,C[C@H](C=C1C[C@H](O)C(=O)O1)CNC(=O)[C@H](C)N,scaffolded,0.0,
2026,CCCC[C@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,scaffolded,0.0,
2027,CC(C)[C@H]1CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,scaffolded,0.0,
2028,CCCCCC[C@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,scaffolded,0.0,
2029,C[C@H](C=C1OC(=O)[C@H](C)[C@H]1O)CNC(=O)[C@H](C)N,scaffolded,0.0,
2030,C=CC[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)C1=O,scaffolded,0.0,
2031,C[C@H](C=C1OC(=O)[C@@H](O)[C@H]1O)CNC(=O)[C@H](C)N,scaffolded,0.0,
2032,CCCC[C@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)[C@H]1O,scaffolded,0.0,
2033,C[C@H](C=C1OC(=O)[C@@H](CCCCc2c[nH]c(Cl)c2Cl)C1=O)CNC(=O)[C@H](C)N,scaffolded,0.0,
2034,CCCCCC[C@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)[C@H]1O,scaffolded,0.0,
2035,C[C@H](C=C1OC(=O)C(O)C1=O)CNC(=O)[C@H](C)N,scaffolded,0.0,
2036,C[C@H](C=C1CCC(=O)O1)CNC(=O)[C@H](C)N,scaffolded,0.0,
2037,C=CC[C@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)[C@@H]1O,scaffolded,0.0,
2038,C[C@H](C=C1OC(=O)[C@H](CCCCc2c[nH]c(Cl)c2Cl)[C@H]1O)CNC(=O)[C@H](C)N,scaffolded,0.0,
2039,C[C@H](C=C1C=CC(=O)O1)CNC(=O)[C@H](C)N,scaffolded,0.0,
2040,CC(C)C1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,scaffolded,0.0,
2041,C[C@H](C=C1OC(=O)[C@H](O)[C@H]1O)CNC(=O)[C@H](C)N,scaffolded,0.0,
2042,C=CC[C@H]1CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,scaffolded,0.0,
2043,CC[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)[C@@H]1O,scaffolded,0.0,
2044,CC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,scaffolded,0.0,
2045,CC(C)[C@@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)[C@@H]1O,scaffolded,0.0,
2046,C[C@H](C=C1OC(=O)[C@@H](O)[C@@H]1O)CNC(=O)[C@H](C)N,scaffolded,0.0,
2047,CCC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,scaffolded,0.0,
2048,CCCCC1=CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,scaffolded,0.0,
2049,C[C@H](C=C1OC(=O)[C@@H](C)[C@@H]1O)CNC(=O)[C@H](C)N,scaffolded,0.0,
2050,CCCCCC[C@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)[C@@H]1O,scaffolded,0.0,
2051,CCCC[C@H]1CC(=C[C@@H](C)CNC(=O)[C@H](C)N)OC1=O,scaffolded,0.0,
2052,CC[C@H]1C(=O)OC(=C[C@@H](C)CNC(=O)[C@H](C)N)[C@@H]1O,scaffolded,0.0,
2053,C[C@H](C=C1C=C(O)C(=O)O1)CNC(=O)[C@H](C)N,scaffolded,0.0,
