Starter_Name,Canonical_SMILES,DORAnet_gen,pPotency_prediction,pPotency_std,pPotency_lower_95CI,pPotency_upper_95CI,IC50(M)_prediction,IC50(M)_lower_95CI,IC50(M)_upper_95CI,AMES,hERG,DILI,ClinTox,Carcinogens_Lagunin,Skin_Reaction,LD50_Zhu,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,NR-AR-LBD,NR-AR,NR-AhR,NR-Aromatase,NR-ER-LBD,NR-ER,NR-PPAR-gamma,BBB_Martins,Pgp_Broccatelli,Caco2_Wang,HIA_Hou,PAMPA_NCATS,Bioavailability_Ma,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Substrate_CarbonMangels,CYP2C9_Veith,CYP2D6_Substrate_CarbonMangels,CYP2D6_Veith,CYP3A4_Substrate_CarbonMangels,CYP3A4_Veith
Remdesivir,CCC(CC)COC(=O)C(C)(N[P@](=O)(O)Oc1ccccc1)C(=O)OCC(CC)CC,2,5.652304003880268,0.4709242974451965,4.729292380887682,6.575315626872853,2.226875802078315e-06,2.6587920597842986e-07,1.8651236074039764e-05,0.020763706,0.66650206,0.44692722,0.07671283,0.16400819,0.38528216,2.559942,0.2575583,0.0074504255,0.06741409,0.17860715,0.03237526,0.015153426,0.029955247,0.014429416,0.07225521,0.04571846,0.105162755,0.11320015,0.6787394,0.69669545,-5.1902366,0.99903756,0.9042764,0.6766535,0.035827048,0.4591981,0.27313086,0.4963151,0.14723746,0.15134819,0.71739477,0.7865453
Guanosine,O=C(O)CC(=O)O,3,5.650949586183893,0.47552979988789396,4.718911178403621,6.582987993964165,2.2338315156372303e-06,2.6122335683867967e-07,1.9102439003322885e-05,0.05593157,0.0076595894,0.3620011,0.11528343,0.47710204,0.36876088,1.3669649,0.07225972,0.0029862823,0.004008019,0.000800523,0.006376824,0.003089205,0.010545218,0.009271738,0.00039957176,0.0076753697,0.040076334,0.0031121206,0.7817305,0.00061417616,-5.260058,0.6269119,0.047514725,0.67281914,0.010224378,0.020442376,0.10772818,0.013377903,0.010603513,0.0054942397,0.066925965,0.00013717046
Adenosine,O=CNc1ncnc2c1ncn2[C@@H]1O[C@H](C=O)[C@@H](O)[C@H]1O,3,5.645439736082341,0.4721122901580117,4.720099647372638,6.570779824792044,2.2623524483465043e-06,2.6867061856631035e-07,1.905023566719558e-05,0.9319336,0.076951735,0.929101,0.49108964,0.2221156,0.5157789,2.4196315,0.30850187,0.06577565,0.022245787,0.016319243,0.42840153,0.03324966,0.016863927,0.07884754,0.012559245,0.018358769,0.121298335,0.0052712946,0.69563884,0.0021637797,-5.793214,0.51885897,0.024219623,0.56380284,0.0033050184,0.0065851943,0.025822068,0.004114467,0.0045296974,0.007662727,0.1819689,0.0008204611
Remdesivir,CCCC(CC)OC(=O)[C@H](C)N[P@@](=O)(Oc1ccccc1)OP(=O)(O)O,2,5.642351311980146,0.47415389045851936,4.713009686681448,6.571692937278844,2.2784981905107883e-06,2.68106326857161e-07,1.9363787736821445e-05,0.041153,0.46223307,0.5486118,0.1789331,0.4856636,0.41519117,2.8713474,0.2905409,0.023927337,0.0551656,0.23429067,0.060183756,0.018095741,0.04439759,0.08579656,0.14535022,0.122356534,0.26734778,0.21468678,0.5288567,0.3116726,-5.695216,0.790785,0.37636322,0.6873553,0.32528752,0.56724167,0.353102,0.42523783,0.10272257,0.40685874,0.39999682,0.25067312
Remdesivir,CCC(CC)C1OC(O)[C@H](C)N[P@@](=O)(Oc2ccccc2)OP(=O)(O)O1,2,5.64069523343582,0.4725069519973955,4.714581607520925,6.566808859350715,2.287203287409609e-06,2.7113846974790525e-07,1.929382755166095e-05,0.32615075,0.46410233,0.50269854,0.14287424,0.2696817,0.39900795,3.2022972,0.3050444,0.026157314,0.037169605,0.16829808,0.06227506,0.018347958,0.036729716,0.042854555,0.13409932,0.052054305,0.18211564,0.09325981,0.5483656,0.387865,-5.7435904,0.78925234,0.46164894,0.71562415,0.028288897,0.44280013,0.1540929,0.18058884,0.101317085,0.160345,0.44392523,0.28707668
Remdesivir,CCC(C)COC(=O)C(C)(C)N[P@@](=O)(Oc1ccccc1)OP(=O)(O)O,2,5.637987810617102,0.4762813118199789,4.704476439449944,6.571499181784261,2.301506413092744e-06,2.682259661011416e-07,1.9748020098507847e-05,0.020476097,0.3711747,0.4402787,0.13891359,0.42236906,0.41317016,2.9132073,0.21149711,0.00902109,0.029393774,0.11932428,0.02640768,0.011318951,0.035581723,0.032931667,0.06972732,0.09787096,0.2373975,0.12021339,0.47119704,0.20058885,-5.620374,0.72367156,0.31170422,0.67463195,0.1587874,0.4250009,0.28994182,0.284998,0.08146258,0.3095086,0.3424929,0.144618
Guanosine,Nc1nc2c(ncn2[C@@H]2OC(C(O)O)=C[C@H]2O)c(=O)[nH]1,3,5.62918996509899,0.47570285972407717,4.696812360039799,6.561567570158181,2.348605290807148e-06,2.744305334664376e-07,2.009961042721188e-05,0.6425557,0.059281744,0.86552125,0.43029433,0.15298352,0.32180938,2.0917187,0.08368442,0.025453815,0.005192279,0.006133425,0.14925173,0.01616047,0.03330272,0.053807437,0.005252757,0.012761937,0.103057824,0.0019381642,0.48041296,0.002018019,-6.689109,0.3775529,0.013062405,0.5292566,0.0030388064,0.0060541984,0.027315203,0.0056516198,0.0050368756,0.0067545073,0.10496049,0.0015965595
Adenosine,NC(=O)O,3,5.626957119833771,0.4778164170800386,4.690436942356896,6.563477297310647,2.3607113070515946e-06,2.7322642689159707e-07,2.03968479134426e-05,0.01594673,0.004149703,0.1369035,0.030801764,0.27194363,0.32407424,1.0488145,0.010959949,0.00033158326,0.000934763,0.00034487306,0.00081404607,0.0016794795,0.009788847,0.0015989691,0.0001652857,0.0026733514,0.026805859,0.00063606666,0.7160144,0.00017204028,-5.2033215,0.8716947,0.085631885,0.795257,0.00094646105,0.0024968851,0.056081343,0.0014630232,0.019813742,0.002141073,0.03925359,2.5138881e-05
Adenosine,Nc1nc2nc3c1nc(C(O)O)n3[C@@H]1OC[C@@H](O)[C@H]1O2,3,5.62566932211431,0.4734121731248699,4.697781462789565,6.5535571814390545,2.367721827792262e-06,2.795392647615705e-07,2.0054809325572164e-05,0.4725522,0.12813249,0.93771636,0.3627898,0.24945334,0.2646124,1.9498985,0.16953753,0.038475603,0.006190696,0.026625589,0.16422036,0.02090653,0.025225874,0.09873916,0.013073142,0.020648984,0.1413188,0.0029773074,0.4925189,0.0042785266,-6.020034,0.59628356,0.029074406,0.65327716,0.025662025,0.017607693,0.034319513,0.012220967,0.007217006,0.019806417,0.13898128,0.0018765848
Brincidofovir,CC(O)[C@@H](O)Cn1ccc(N)nc1=O,2,5.625463376188218,0.4723835727306728,4.699591573636099,6.551335178740337,2.368844886731397e-06,2.8097315056319713e-07,1.9971396149936926e-05,0.19822088,0.0303629,0.555634,0.12975736,0.16735022,0.31129193,1.6127173,0.023208423,0.0039049368,0.0050715995,0.002261124,0.012389587,0.0083778035,0.022683404,0.011584749,0.002972133,0.004306426,0.05731066,0.0013721723,0.67236817,0.0020528347,-5.227365,0.98395765,0.2859177,0.89018995,0.0039387764,0.007077458,0.14061043,0.004249554,0.053383388,0.0029580519,0.17398885,0.002135484
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1OC(C(O)O)=C[C@H]1O,3,5.625424597007206,0.4749494608260135,4.694523653788219,6.556325540226193,2.3690564159353906e-06,2.777630419701434e-07,2.020581378313071e-05,0.5961367,0.05847022,0.8442625,0.42665505,0.21574414,0.37122867,1.8906908,0.120841466,0.032304537,0.013386814,0.007885562,0.16218339,0.021017093,0.03126231,0.04667751,0.008628478,0.017193982,0.09492383,0.0047784415,0.50966746,0.0030722036,-6.3626776,0.34425026,0.018072067,0.49526763,0.0042180074,0.010122662,0.045666743,0.00968518,0.006358227,0.009163093,0.118257545,0.0020610904
Adenosine,O=CNc1ncnc2c1ncn2[C@@H]1OC[C@@H](O)[C@H]1O,3,5.624362423197559,0.47036280710505773,4.702451321271646,6.546273525123473,2.374857616432553e-06,2.84267018757318e-07,1.9840320284016475e-05,0.9290134,0.084364556,0.9533652,0.44193825,0.24797821,0.45668513,2.2615848,0.27430472,0.069159016,0.01963244,0.01780432,0.40261823,0.0305995,0.0178538,0.10401344,0.014031904,0.012821038,0.120429575,0.003768315,0.7123372,0.0024567442,-5.649864,0.7879001,0.062317394,0.7203128,0.008434264,0.004778216,0.04137641,0.0030087153,0.008418357,0.0048635975,0.20975463,0.0015699749
Remdesivir,CCC(CC)COC(=O)[C@@](C)(N[P@@](=O)(Oc1ccccc1)OP(=O)(O)O)C(C)=O,2,5.624137722798799,0.473711024296595,4.695664115177473,6.552611330420125,2.3760866661850396e-06,2.801487374580838e-07,2.0152822734270095e-05,0.051620483,0.35728472,0.48391882,0.18876827,0.4083644,0.42972946,2.9776027,0.23418677,0.017523251,0.037030462,0.0563583,0.0492139,0.027532067,0.063321665,0.031259086,0.067316316,0.108458556,0.25355047,0.13091461,0.43767196,0.23465367,-5.6491985,0.62979186,0.2284956,0.64630806,0.11170433,0.37345704,0.26593754,0.2751631,0.07148473,0.28393194,0.35841036,0.23343678
Remdesivir,CCC(O)(CC)COC(=O)[C@H](C)N[P@@](=O)(Oc1ccccc1)OP(=O)(O)O,2,5.621634822440571,0.47268136696928603,4.6951793431807705,6.5480903017003715,2.3898199241392893e-06,2.8308033331689457e-07,2.0175330454410854e-05,0.06764044,0.3051923,0.34451845,0.22302577,0.33185014,0.41630954,2.9445262,0.1680669,0.016351499,0.024618166,0.031610955,0.033155974,0.023383785,0.066009685,0.03767107,0.044243395,0.084979795,0.24417034,0.046029136,0.4758123,0.1044117,-5.909373,0.47522926,0.13331614,0.58018386,0.14182946,0.27886134,0.15813756,0.17358609,0.065990075,0.3077759,0.2481964,0.11075791
Remdesivir,CCC(CC)COC(=O)[C@](C)(O)N[P@@](=O)(Oc1ccccc1)OP(=O)(O)O,2,5.620143307345645,0.472532282888144,4.693980032884882,6.546306581806407,2.3980414890552395e-06,2.842453823620126e-07,2.0231121911090008e-05,0.056993805,0.44263262,0.374587,0.23489109,0.40320235,0.44925705,2.8440177,0.22713427,0.015914783,0.036203783,0.10383817,0.044098973,0.017248427,0.059462696,0.059959494,0.08375416,0.09689479,0.25956303,0.0904706,0.60758036,0.20630303,-5.829293,0.6023008,0.24737349,0.6176282,0.24058405,0.41243845,0.2290866,0.23547323,0.10473897,0.4955818,0.32575297,0.17177263
Remdesivir,CC(C)C(C)COC(=O)[C@H](C)N[P@@](=O)(Oc1ccccc1)OP(=O)(O)O,2,5.619334048338256,0.4737886187903823,4.690708355509107,6.547959741167405,2.4025141359777877e-06,2.8316544762696957e-07,2.0384104847343477e-05,0.04910955,0.45564312,0.3815996,0.20325592,0.43370086,0.47863674,2.878858,0.22972587,0.0138451485,0.035664536,0.1185926,0.034871683,0.013871433,0.04064958,0.054062653,0.08443314,0.104865335,0.2550765,0.09397207,0.5819381,0.2082912,-5.6916933,0.709997,0.32895795,0.66527635,0.28244656,0.4314882,0.2537004,0.2672622,0.12298211,0.46285266,0.35362828,0.16768058
Adenosine,O=C1Nc2ncnc3c2ncn3[C@@H]2O[C@H]1[C@@H](O)[C@H]2O,3,5.61787380575314,0.4708529600472844,4.695002004060463,6.5407456074458175,2.4106057838638023e-06,2.879084374814706e-07,2.0183570499116084e-05,0.6557199,0.054695375,0.9732752,0.3822741,0.21153057,0.29265386,2.7685258,0.116617896,0.030033235,0.0044918726,0.0055896314,0.20026632,0.00933885,0.014161606,0.053781748,0.004426026,0.0077054403,0.10201587,0.0020049834,0.6830403,0.0009951093,-5.5759745,0.7299698,0.027992005,0.7412599,0.0075047524,0.0038808,0.04549181,0.0036973706,0.004764202,0.002872162,0.13078925,0.00037321242
Adenosine,CC1(C)O[C@@H](n2cnc3c(NC=O)ncnc32)[C@H](O)[C@@H]1O,3,5.615975319616828,0.47095563859804496,4.6929022679646595,6.539048371268996,2.4211666345363414e-06,2.890357939367216e-07,2.028139073140335e-05,0.88937986,0.07763176,0.96528053,0.377866,0.18112169,0.40961733,2.3509197,0.22523698,0.06592391,0.017447025,0.02691105,0.3308347,0.022376835,0.016009673,0.056226682,0.017009374,0.012974495,0.103080176,0.0075288215,0.5975195,0.004645354,-5.6146417,0.85542357,0.08162477,0.80986375,0.002778741,0.004922975,0.055734586,0.004120209,0.007827093,0.0030102085,0.22387496,0.0019953873
Remdesivir,CCC(CC)[C@](C)(N[P@@](=O)(Oc1ccccc1)OP(=O)(O)O)C(=O)OC,2,5.615952703649773,0.4812028750252448,4.672795068600293,6.559110338699253,2.421292720528423e-06,2.759876581182308e-07,2.1242465980027335e-05,0.059043664,0.3492566,0.5463402,0.16657095,0.4111309,0.41136748,2.9117355,0.2162801,0.018269958,0.03781868,0.074076615,0.04503232,0.02600869,0.049109146,0.034024157,0.07049464,0.09500046,0.2114977,0.16531923,0.43312716,0.22589183,-5.6766305,0.7447743,0.2813892,0.68586266,0.05191359,0.4698481,0.31921476,0.36806244,0.0639077,0.1911026,0.3834924,0.2226905
Remdesivir,CCC(CC)C(C)OC(=O)CN[P@@](=O)(Oc1ccccc1)OP(=O)(O)O,2,5.6156906659079215,0.47783275082898297,4.679138474283115,6.552242857532728,2.4227540826917976e-06,2.803865277638331e-07,2.0934448570024722e-05,0.039423507,0.438013,0.42432076,0.1882195,0.46151018,0.480182,2.7817395,0.19368933,0.0100184865,0.02660887,0.08263562,0.025500959,0.011473688,0.036397286,0.035156954,0.059036233,0.073327735,0.23290527,0.10354908,0.5926418,0.21747895,-5.7181497,0.73420256,0.31801543,0.6914316,0.16980445,0.4589232,0.2784563,0.2803387,0.098305956,0.45125103,0.3370271,0.17479694
Remdesivir,CCC(CO)CC(CC)(CC)CO,2,5.615537090854492,0.47177697902048726,4.690854211974337,6.540219969734647,2.42361096758764e-06,2.882571113836383e-07,2.0377260057926553e-05,0.034062333,0.09970936,0.032846667,0.019584427,0.15276687,0.8099898,1.5864753,0.011732315,0.00014883715,0.0022346654,0.00091484346,0.00047923328,0.0024041818,0.009927021,0.0005671918,0.0007101897,0.003640686,0.031461753,0.0006398104,0.87290066,0.003729465,-4.0859556,0.9976862,0.86918116,0.8131989,0.0044809906,0.005561018,0.08804834,0.0019277188,0.38811603,0.019806428,0.19280735,0.00088286755
Adenosine,OC1=Nc2ncnc3c2ncn3[C@@H]2O[C@H]1[C@@H](O)[C@H]2O,2,5.614788533645848,0.4713800435394702,4.690883648308486,6.53869341898321,2.4277919460196385e-06,2.892721217208377e-07,2.037587894088875e-05,0.27434653,0.0763319,0.95729035,0.43105707,0.20544629,0.17696086,2.5286102,0.10281791,0.019772355,0.0021169586,0.008807736,0.0966843,0.0056005837,0.015472959,0.08530597,0.0041749803,0.009670976,0.094173685,0.0015255105,0.57889414,0.0015831345,-6.1899843,0.6283537,0.022759903,0.7090322,0.014965725,0.00838781,0.033758532,0.007514118,0.0039318055,0.008726933,0.09511174,0.0005273259
Remdesivir,CCC(CC)(COC(=O)[C@H](C)N[P@@](=O)(Oc1ccccc1)OP(=O)(O)O)C(=O)O,2,5.613371368142736,0.47359316825289705,4.685128758367058,6.541613977918414,2.4357271209028706e-06,2.873333405955133e-07,2.0647679086617025e-05,0.046259146,0.12028627,0.41158476,0.21556571,0.34831458,0.33170414,2.9121468,0.11865761,0.011498256,0.013776851,0.0046425792,0.023140956,0.0178972,0.05576632,0.015211185,0.014742764,0.061235808,0.20588616,0.028919214,0.3257038,0.040834993,-6.079106,0.24058859,0.02727952,0.51689905,0.03645935,0.20237383,0.13236453,0.16580059,0.018657539,0.14524198,0.15746723,0.03829405
Adenosine,CC(=O)[C@]1(O)[C@@H](C)O[C@@H](n2cnc3c(N)ncnc32)[C@@H]1O,3,5.6124311540336205,0.47139610706255125,4.68849478419102,6.536367523876221,2.441005994664635e-06,2.908254951113109e-07,2.048826655898279e-05,0.84435904,0.08399368,0.9413456,0.3852231,0.09120728,0.34869432,2.6717668,0.1559015,0.056113858,0.018766124,0.019953655,0.32454318,0.027952448,0.020181203,0.03137852,0.017890094,0.016174203,0.09185086,0.008245466,0.6199118,0.002081231,-5.5962553,0.8422273,0.082104675,0.7871057,0.0012309663,0.002702712,0.039540496,0.0025890693,0.008449292,0.0015292165,0.21646293,0.0009643712
Brincidofovir,Nc1ccn(C[C@H](O)C(O)O)c(=O)n1,2,5.612347907720558,0.47162317413735483,4.687966486411343,6.536729329029773,2.4414739357374547e-06,2.905833130209295e-07,2.0513204687896185e-05,0.19402409,0.020125818,0.3138908,0.14262365,0.14586204,0.33963558,1.4407761,0.02383,0.003137309,0.0036159623,0.00080250343,0.0155541655,0.012329783,0.034149088,0.0074911914,0.0015155266,0.0067528663,0.06388866,0.00070523587,0.47638935,0.001041857,-5.975039,0.6355556,0.030098062,0.65464824,0.0006793551,0.0031809215,0.04481391,0.0017310951,0.018534105,0.0035792273,0.07605938,0.0004540199
Remdesivir,CC(C)=CCc1cccc(O)c1,2,5.611279003603907,0.47111287231865906,4.687897773859335,6.534660233348479,2.4474903965499317e-06,2.9197103316483915e-07,2.0516450472065243e-05,0.07663578,0.3899928,0.14375922,0.052074336,0.09807243,0.7893905,1.7855953,0.20144598,0.009269131,0.08538499,0.47019702,0.028463278,0.0036733989,0.011805547,0.09562833,0.06514059,0.12436174,0.25857297,0.016807083,0.85707724,0.07356032,-4.501107,0.9999527,0.9220498,0.82001144,0.76460004,0.5128985,0.17981258,0.18668158,0.2514128,0.42718214,0.41094607,0.05721218
Remdesivir,CCC(O)(CC)COC(O)[C@H](C)N[P@@](=O)(Oc1ccccc1)OP(=O)(O)O,2,5.6107101639237715,0.47174954372659567,4.686081058219644,6.535339269627899,2.4506982241484883e-06,2.9151488181984273e-07,2.060245346087078e-05,0.041710407,0.3047078,0.2918643,0.13363095,0.2332693,0.3691387,2.8600318,0.11209583,0.007305325,0.011106065,0.026952956,0.014583595,0.012768937,0.063036926,0.030579526,0.034763467,0.06127771,0.22361489,0.02989084,0.398061,0.10022862,-6.090617,0.43820247,0.10370971,0.54665685,0.101666704,0.25181642,0.08991231,0.13924506,0.062519565,0.2769222,0.18376756,0.093878664
Remdesivir,CCC(CC)c1ccc(O[P@](=O)(N[C@@H](C)C(=O)OC)OP(=O)(O)O)cc1,2,5.6091743321333,0.4777415614228215,4.6728008717445695,6.54554779252203,2.459380174937901e-06,2.847424434269248e-07,2.1242182135133138e-05,0.08350113,0.45059484,0.51378524,0.20197828,0.43857044,0.4287259,2.966367,0.33511603,0.041243054,0.08334365,0.2184287,0.10769663,0.03151674,0.05721861,0.08156773,0.18067633,0.15885998,0.26770848,0.20835027,0.40240473,0.24584523,-5.842696,0.6567456,0.2931844,0.6341324,0.24597888,0.51577926,0.2898184,0.38383597,0.10291342,0.40132087,0.4265737,0.28805086
Guanosine,C[C@H]1O[C@](C)(n2cnc3c(=O)[nH]c(NC=O)nc32)[C@H](O)[C@@H]1O,3,5.6090024952752895,0.47195228520837773,4.683976016266869,6.53402897428371,2.4603534679402735e-06,2.9239572973209107e-07,2.0702556746475503e-05,0.90134,0.07006632,0.96085405,0.36652246,0.11202194,0.49437976,2.0104518,0.22606893,0.08418719,0.014734855,0.035313714,0.37532067,0.057520855,0.033145316,0.055762827,0.021858918,0.020658623,0.12215545,0.009028663,0.46482936,0.0067036413,-5.8471193,0.56663686,0.040139128,0.63546073,0.0027404001,0.0059230765,0.029234037,0.0054524285,0.0054175653,0.0056329425,0.18456364,0.0025014803
Brincidofovir,CC([C@H](O)CO)n1ccc(N)nc1=O,2,5.608148642289121,0.47305888565491083,4.680953226405496,6.535344058172747,2.46519545128765e-06,2.915116675851523e-07,2.0847153952334132e-05,0.13540691,0.028031435,0.56511563,0.1388602,0.13863306,0.25997832,1.8600143,0.020535521,0.0036101267,0.0049564773,0.0015190108,0.012944708,0.009806228,0.028509084,0.00882658,0.002740255,0.005274064,0.055235483,0.0015840547,0.54455006,0.0019075995,-5.286417,0.9710944,0.16932024,0.8680709,0.0014038335,0.00459889,0.14354806,0.002820543,0.038161486,0.0023785594,0.15938576,0.0014870274
Adenosine,C[C@@]1(C=O)O[C@@H](n2cnc3c(NC=O)ncnc32)[C@H](O)[C@@H]1O,3,5.607847725433779,0.4736530253514248,4.679487795744986,6.536207655122572,2.4669041442402277e-06,2.9093257100080477e-07,2.0917616875742578e-05,0.89533937,0.06499164,0.9443657,0.47915405,0.18690488,0.4855845,2.45042,0.26807687,0.066601075,0.02116739,0.016173188,0.4044021,0.03241758,0.020171296,0.051387966,0.012019241,0.016824124,0.10930248,0.0066148615,0.62614787,0.0025624677,-5.8040876,0.5583533,0.02761417,0.6101476,0.0022821897,0.004212373,0.03444194,0.0034295246,0.0046268264,0.0061341007,0.18556567,0.0011308254
Adenosine,Nc1nc(C(O)O)nc2c1nc1n2[C@@H]2OC[C@@H](O)[C@H]2O1,3,5.607509986206558,0.4708274252803663,4.68468823265704,6.530331739756075,2.4688233359066785e-06,2.948955779654749e-07,2.066863364302793e-05,0.51918375,0.115677595,0.95434445,0.31216922,0.27979264,0.2799051,1.8698044,0.1660177,0.039016306,0.0056248014,0.027292341,0.15275191,0.013660069,0.020926883,0.114929244,0.011483588,0.014785144,0.12797257,0.0030592463,0.55664366,0.0047346875,-5.9903946,0.70345384,0.052202147,0.72481847,0.04653618,0.019988783,0.04578856,0.017060857,0.008997337,0.017618366,0.16060677,0.0022062028
Adenosine,Cc1nc(NC=O)c2ncn([C@@H]3O[C@H](C)[C@@H](O)[C@H]3O)c2n1,3,5.604299678866098,0.4722240837980221,4.678740474621974,6.529858883110221,2.487140509308705e-06,2.952168329656777e-07,2.0953642280159346e-05,0.96259946,0.15379873,0.9441622,0.43363032,0.17082265,0.52600724,2.3047528,0.30137447,0.10760252,0.017354425,0.05059098,0.4286076,0.055132937,0.024240265,0.1458436,0.028813591,0.020546831,0.14987698,0.007915024,0.71076655,0.007645721,-5.5795517,0.86612785,0.13507685,0.77244776,0.0133141605,0.011774721,0.03790497,0.00560064,0.015092137,0.0076746447,0.28623188,0.0028698922
Remdesivir,CCC(CC)COC(O)[C@H](C)N[P@@]1(=O)Oc2ccc(cc2)OP(=O)(O)O1,2,5.601588562599122,0.47159288715752573,4.6772665037703725,6.525910621427872,2.5027152353424208e-06,2.979129476456747e-07,2.1024878571792443e-05,0.059740983,0.38093978,0.4803318,0.19378665,0.24659152,0.32476985,2.8840382,0.12803765,0.008515014,0.016530422,0.091798976,0.023441175,0.011108729,0.05186851,0.0338613,0.044956848,0.031846054,0.16113254,0.058946453,0.51735055,0.2674405,-5.5650673,0.9201561,0.47208467,0.826111,0.07204988,0.2638708,0.2512614,0.18173695,0.15970543,0.20232466,0.3619356,0.15209413
Guanosine,Cc1nc2c(=O)[nH]c(NC=O)nc2n1[C@@H]1O[C@H](C)[C@@H](O)[C@H]1O,3,5.601422949661304,0.4731377303834262,4.674072998109788,6.528772901212819,2.503669797462867e-06,2.959559658005638e-07,2.1180051017967385e-05,0.9488815,0.11705488,0.9506105,0.39054653,0.117887594,0.51790965,2.0524068,0.20690703,0.083079815,0.008479452,0.028414771,0.35484844,0.056688346,0.028633496,0.101099804,0.017180081,0.019530479,0.14122717,0.005553725,0.59902954,0.006407599,-5.8272653,0.5888109,0.046809264,0.65353584,0.00635446,0.010602214,0.01973571,0.0058949925,0.0077598793,0.0059688697,0.20421886,0.001449134
Guanosine,CC(O)[C@H]1O[C@](C)(n2cnc3c(=O)[nH]c(NC=O)nc32)[C@H](O)[C@@H]1O,3,5.600232351105186,0.4721020862286511,4.674912262097029,6.5255524401133425,2.5105429111227574e-06,2.981587505987696e-07,2.1139160584524995e-05,0.8086386,0.06728648,0.93709433,0.39065337,0.1082173,0.39910007,1.8001047,0.17143932,0.051680736,0.008893829,0.020132596,0.29729873,0.033527605,0.03620378,0.03822921,0.016889403,0.017768737,0.113674305,0.0058603534,0.35756505,0.0063257655,-6.177177,0.352712,0.01708004,0.5657008,0.0014293224,0.009287609,0.0226634,0.006987518,0.0037347965,0.008999321,0.1423682,0.0020475064
Brincidofovir,CCCCCCCCCCCOCCCOP(=O)(O)COCCn1c(CO)cc(N)nc1=O,2,5.6000718059481205,0.472045084164799,4.674863440985114,6.5252801709111266,2.511471152282856e-06,2.9834573178433006e-07,2.114153707185786e-05,0.056677073,0.61682713,0.65861034,0.18111727,0.14028284,0.3032735,2.0901809,0.37709242,0.025141966,0.06137354,0.13061348,0.07351764,0.032046266,0.06777772,0.024553156,0.10192497,0.03424293,0.09146114,0.15077709,0.6870779,0.79218215,-5.498578,0.98849285,0.84045315,0.72152454,0.020238252,0.25963163,0.23731744,0.2851054,0.20246057,0.05714356,0.7271217,0.59898746
Remdesivir,CCC(C)COC(=O)[C@H](C)N[P@@](=O)(Oc1ccccc1)OP(=O)(O)O,2,5.599735066001486,0.4748117299467245,4.669104075305906,6.530366056697066,2.513419232797173e-06,2.948722769226262e-07,2.1423771355258226e-05,0.050655227,0.41474715,0.41418225,0.22109246,0.45136547,0.44477224,2.936587,0.23398063,0.017740812,0.039776493,0.11107347,0.0448102,0.017433561,0.04581176,0.06347336,0.08570433,0.100680985,0.2517434,0.10227458,0.5865289,0.18955234,-5.687595,0.68812066,0.2813095,0.65459746,0.26808834,0.422265,0.26755518,0.26966065,0.1060818,0.43617368,0.3335703,0.15969364
