Starter_Name,Canonical_SMILES
Adenosine,CC(O)O[C@@H]1[C@@H](CO)O[C@@]2(n3cnc4c(N)ncnc43)O[C@@]12C
Adenosine,CC(O)O[C@H]1[C@H]2Oc3nc4c(N)ncnc4n3[C@@]2(C)O[C@@H]1CO
Adenosine,COC[C@H]1O[C@@]2(n3cnc4c(NC(C)O)ncnc43)O[C@@H]2[C@@H]1O
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@](O)(CO)[C@H]1OCO
Xanthosine,O=CO[C@@H]1[C@@H]2OC(O)[C@H]2O[C@H]1n1cnc2c(=O)[nH]c(=O)[nH]c21
Inosine,O=c1[nH]c2nc3c1ncn3[C@@H]1O[C@H](COC2)[C@@H](OCO)[C@H]1O
Brincidofovir,CCCCCCC(CCCCCCCCCO)Cn1ccc(N)nc1=O
Xanthosine,CC(=O)[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)n(C(C)=O)c(=O)[nH]c32)O[C@@H]1CO
Xanthosine,C[C@]1(n2cnc3c(=O)[nH]c(=O)[nH]c32)O[C@H](COC=O)[C@@H](O)[C@H]1O
Inosine,O=COC[C@H]1O[C@@H]2[C@H](O)[C@@H]1Oc1nc3c(=O)[nH]cnc3n12
Guanosine,COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N(C)C(C)=O)nc32)[C@H](O)[C@@H]1O
Guanosine,CC(O)O[C@@H]1[C@@H]2OCOC[C@H]2O[C@H]1n1cnc2c(=O)[nH]c(N)nc21
Inosine,C[C@@]1(O)[C@@H](OCO)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@]12CO2
Inosine,CC(=O)O[C@@H]1CO[C@](CO)(n2cnc3c(=O)[nH]cnc32)[C@@H]1O
Inosine,CC(O)O[C@@H]1CO[C@](CO)(n2cnc3c(=O)[nH]cnc32)[C@@H]1O
Brincidofovir,CCCc1cn(C[C@@H](CO)OCP(=O)(O)OCC)c(=O)nc1N
Inosine,CC(=O)OC[C@H]1O[C@@H]2[C@H](Oc3nc4c(ncn42)c(=O)[nH]3)[C@@H]1OC(C)O
Inosine,CC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(C(=O)O)nc32)O[C@@H]1CO
Adenosine,CC(O)O[C@H]1[C@H](n2cnc3c(N)ncnc32)O[C@]2(CO)O[C@@H]12
Xanthosine,CC(=O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)[C@@H]2O[C@]12OC(C)O
Inosine,O=CO[C@@]1(CO)[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@@H]1O
Xanthosine,CC(O)O[C@H]1[C@H]2OC[C@]2(n2cnc3c(=O)[nH]c(=O)[nH]c32)O[C@@H]1CO
Inosine,O=C(O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO
Xanthosine,Cc1nc2c(=O)[nH]c(=O)[nH]c2n1[C@]12O[C@@H]([C@H]1O)[C@@H](COCO)O2
Guanosine,CCC(O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@H]2O[C@]12O
Xanthosine,CCO[C@@H]1[C@@H]2Oc3nc4c(=O)[nH]c(=O)[nH]c4n3[C@@H]1O[C@@H]2CO
Inosine,O=c1[nH]cnc2c1nc1n2[C@@H]2O[C@H](COC1)[C@@H](O)[C@H]2OCO
Guanosine,CC(=O)O[C@@H]1[C@H]2CO[C@@]1(O)[C@H](n1cnc3c(=O)[nH]c(N)nc31)O2
Guanosine,Nc1nc2c(ncn2[C@@H]2OC[C@H]3O[C@]32OC(O)CCO)c(=O)[nH]1
Guanosine,CC(O)O[C@H]1[C@@H](O)[C@]2(n3cnc4c(=O)[nH]c(N)nc43)COC[C@H]1O2
Inosine,CC(O)O[C@H]1[C@H](n2c[n+](C)c3c(=O)[nH]cnc32)O[C@]2(CO)O[C@@H]12
Brincidofovir,CCCCCC(O)OCCCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O
Inosine,O=c1[nH]c2nc3c1ncn3[C@@]1(CO)OC[C@@H](O)[C@H]1O2
Xanthosine,CC(=O)OC[C@H]1O[C@@H](n2c(C)[n+](C)c3c(=O)[nH]c(=O)[nH]c32)[C@H](O)[C@@H]1O
Inosine,CCC(=O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](OC(C)=O)[C@@H]1O
Guanosine,O=P1(O)OC[C@H]2O[C@@H](n3cnc4c5nc(nc43)[nH]5)[C@H](O)[C@@H]2O1
Xanthosine,O=C1CO[C@@H]2[C@H](O1)[C@@H](C(O)O)O[C@H]2n1cnc2c(=O)[nH]c(=O)[nH]c21
Inosine,CC(O)O[C@@H]1[C@@H]2Oc3n(c4nc[nH]c(=O)c4[n+]3C)[C@@H]1O[C@@H]2CO
Inosine,COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](OC(C)=O)[C@@H]1OC
Xanthosine,Cc1nc2c(=O)[nH]c(=O)[nH]c2n1[C@@H]1O[C@H](CO)[C@@]2(OCO)O[C@@H]12
Adenosine,Cc1nc(N)c2ncn([C@@]3(C)O[C@H](CO)[C@@H](OC=O)[C@H]3O)c2n1
Guanosine,CO[C@H]1[C@H]2Oc3nc4c(=O)[nH]c(N)nc4n3[C@@H]2O[C@@H]1COC(C)O
Xanthosine,Cc1nc2c(=O)[nH]c(=O)[nH]c2n1[C@@H]1O[C@H](COC=O)[C@@H](OC=O)[C@H]1O
Xanthosine,COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)[C@H](O)[C@@]1(C)OC(C)=O
Xanthosine,CC(=O)OC(C)O[C@H]1[C@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)O[C@@H]2CO[C@]21O
Adenosine,Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2CO[C@]2(O)[C@H]1O
Adenosine,Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2CO[C@@]2(O)[C@H]1O
Xanthosine,C[n+]1cn([C@@H]2O[C@H](CO)[C@H]3OC(O)CO[C@H]32)c2[nH]c(=O)[nH]c(=O)c21
Xanthosine,C[C@@]1(O)[C@@H](OCO)[C@]2(n3cnc4c(=O)[nH]c(=O)[nH]c43)OC[C@H]1O2
Remdesivir,CCCCOC(=O)O
Guanosine,Nc1nc2c(nc3n2[C@@H]2O[C@H](COCO)[C@@H](OC3)[C@H]2O)c(=O)[nH]1
Xanthosine,CC(O)OC(C)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(=O)[nH]c21
Xanthosine,CC(O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)[C@]2(OC(C)O)O[C@H]12
Xanthosine,CC(=O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)[C@H](OC(C)=O)[C@@H]1O
Inosine,Cc1nc2c(=O)[nH]cnc2n1[C@@H]1O[C@H](COC=O)[C@@H](O)[C@H]1OC=O
Inosine,Cc1nc2c(ncn2[C@@H]2O[C@H](COC(=O)CC(=O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1
Guanosine,CCC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1COC
Xanthosine,CC(O)O[C@@H]1[C@H](OC(C)O)[C@H]2COc3nc4c(=O)[nH]c(=O)[nH]c4n3[C@@H]1O2
Xanthosine,O=CO[C@@H]1CO[C@](CO)(n2cnc3c(=O)[nH]c(=O)[nH]c32)[C@@H]1O
Brincidofovir,CCCCOCC([C@@H](CO)OCP(=O)(O)OCC)n1ccc(N)nc1=O
Inosine,N#CC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21
Brincidofovir,CCCCCCCC([C@@H](CO)OCP(=O)(O)OC)n1ccc(N)nc1=O
Xanthosine,O=COC1O[C@@H]2[C@H](O)[C@@H]1O[C@H]2n1cnc2c(=O)[nH]c(=O)[nH]c21
Remdesivir,CCCC(CC)COC(=O)[C@H](C)N[P@](=O)(O)Oc1ccccc1
Inosine,CO[C@@H]1[C@H](O)[C@@H](COC(=O)CO)O[C@H]1n1cnc2c(=O)[nH]cnc21
Guanosine,COC[C@H]1O[C@@H](n2cnc3c4nc(nc32)[nH]4)[C@H](OC(C)=O)[C@@H]1O
Inosine,CCO[C@@H]1[C@@H]2OC(=O)[C@H]2O[C@H]1n1cnc2c(=O)[nH]cnc21
Inosine,CC(O)O[C@]12CO[C@@](n3cnc4c(=O)[nH]cnc43)(CO1)[C@@H]2O
Xanthosine,CC(=O)[C@]1(n2cnc3c(=O)[nH]c(=O)[nH]c32)O[C@H](CO)C[C@H]1O
Inosine,CC1O[C@](CO)(n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1OC=O
Inosine,C[C@H]1O[C@](CO)(n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1OC=O
Guanosine,C[C@]1(n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]2COC(O)CO[C@H]2[C@H]1O
Inosine,CO[C@H]1[C@@H](OC(C)=O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1C
Adenosine,CC(O)O[C@@]1(C)[C@@H]2Oc3nc(N)c4ncn(c4n3)[C@@H]1O[C@@H]2CO
Xanthosine,CCOC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(=O)[nH]c21
Xanthosine,CC(=O)OC(CO)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)[C@H](O)[C@@H]1O
Xanthosine,CCO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(=O)[nH]c21
Xanthosine,CC(=O)O[C@H]1[C@H]2Oc3nc4c(=O)[nH]c(=O)[nH]c4n3[C@@H]2O[C@@H]1COC(C)O
Xanthosine,CC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)O[C@@]12CO2
Inosine,C[n+]1cn([C@@H]2O[C@H](CO)[C@H]3OC(O)CO[C@H]32)c2nc[nH]c(=O)c21
Guanosine,C[C@]1(O)[C@H](OC=O)CO[C@]1(CO)n1cnc2c(=O)[nH]c(N)nc21
Adenosine,CC(=O)Nc1ncnc2c1nc1n2[C@@H]2O[C@H](CO1)[C@@H](OC(C)O)[C@H]2O
Inosine,Cc1nc2c(=O)[nH]cnc2n1[C@@H]1O[C@@]2(CO2)[C@@H](O)[C@H]1OCO
Inosine,COC(O)O[C@@H]1[C@H](O)[C@H]2COc3nc4c(=O)[nH]cnc4n3[C@@H]1O2
Xanthosine,CC[n+]1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2OC=O)c2[nH]c(=O)[nH]c(=O)c21
Inosine,O=CO[C@H]1[C@H]2O[C@]2(n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@@H]2COC[C@@]2(O)[C@H]1OCO
Adenosine,CC(O)O[C@H]1[C@H]2O[C@@]1(CO)O[C@]2(C)n1cnc2c(N)ncnc21
Adenosine,Nc1nc2nc3c1ncn3[C@]1(OC[C@@H](O)[C@H]1O)C(O)O2
Inosine,COC(=O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O
Inosine,C[n+]1cn([C@@H]2O[C@H](CO)[C@@H](OC(=O)CO)[C@H]2O)c2nc[nH]c(=O)c21
Xanthosine,CC(O)O[C@H]1[C@@H](O)[C@]2(n3cnc4c(=O)[nH]c(=O)[nH]c43)COC[C@H]1O2
Inosine,CC(O)OC(C)O[C@H]1[C@@H](O)[C@H]2O[C@@H]1COc1nc3c(=O)[nH]cnc3n12
Inosine,CC(O)(CO)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21
Brincidofovir,CCOCCCOP(=O)(O)COCCn1c(CO)cc(N)nc1=O
Xanthosine,COC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(=O)[nH]c21
Xanthosine,O=C(O)CCOC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)[C@H](O)[C@@H]1O
Xanthosine,COC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)O[C@@]1(C)CO
Guanosine,COC(C)OC[C@H]1O[C@@]2(n3cnc4c(=O)[nH]c(N)nc43)O[C@@H]2[C@@H]1O
Xanthosine,CCCO[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)O[C@@H]1CO
Remdesivir,CC(C)C(C)COC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O
Xanthosine,C[C@]1(n2cnc3c(=O)[nH]c(=O)[nH]c32)O[C@@](C)(COC=O)[C@@H](O)[C@H]1O
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@H]2OC(O)OCO[C@H]21
Xanthosine,CC[C@]1(n2cnc3c(=O)[nH]c(=O)[nH]c32)O[C@H](COC=O)[C@@H](O)[C@H]1O
Brincidofovir,CCCCCCc1cc(N)nc(=O)n1C[C@@H](CO)OCP(=O)(O)OCC
Adenosine,C[C@@]12COCC(O)O[C@@H]([C@H](n3cnc4c(N)ncnc43)O1)[C@@H]2O
Xanthosine,CCOC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)[C@H](OC=O)[C@@H]1O
Inosine,CCO[C@H]1[C@@H](OS(=O)(=O)O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO
Guanosine,CC(O)[C@]12OC[C@@H](O[C@H]1n1cnc3c(=O)[nH]c(N)nc31)[C@H]2O
Brincidofovir,CCCCCC([C@H]1COP(=O)(O)CO1)n1ccc(N)nc1=O
Brincidofovir,CCCCCCCCCC([C@@H](CO)OCP(=O)(O)OCC)n1ccc(N)nc1=O
Inosine,C[C@@]1(CO)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1OCN
Guanosine,COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1OC(C)=O
Inosine,CC(O)(OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@]2(O)O[C@H]12)C(=O)O
Guanosine,CO[C@@]1(C)[C@@H](COC=O)O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@@H]1O
Inosine,O=C1CO[C@@H]2[C@H](O1)[C@@H](CO)O[C@H]2n1cnc2c(=O)[nH]cnc21
Inosine,NCO[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO
Guanosine,OC1CO[C@@H]2[C@H](O)[C@@H](CO1)O[C@H]2n1cnc2c3nc(nc21)[nH]3
Inosine,CC[C@]1(O)[C@H](O)[C@@H](COC(C)=O)O[C@H]1n1cnc2c(=O)[nH]cnc21
Xanthosine,CC(=O)OC(C)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)[C@H](OC=O)[C@@H]1O
Xanthosine,CCOC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)[C@H](OCC)[C@@H]1O
Inosine,CC(=O)OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1OC(C)O
Inosine,CC(O)OC[C@H]1O[C@@]2(n3cnc4c(=O)[nH]cnc43)O[C@@H]2[C@@H]1OC(C)O
Guanosine,CCO[C@]12O[C@H]1[C@H](n1cnc3c(=O)[nH]c(N)nc31)O[C@@H]2CO
Inosine,CC(O)O[C@@]12O[C@@H]1[C@@H](CO)O[C@]2(C)n1cnc2c(=O)[nH]cnc21
Xanthosine,COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)[C@H](OC(C)=O)[C@@H]1OC
Inosine,O=C(O)C1O[C@@H]2[C@H](OC1O)[C@@H](CO)O[C@H]2n1cnc2c(=O)[nH]cnc21
Inosine,COC(O)O[C@H]1[C@@H](O)[C@H]2O[C@@H]1COc1nc3c(=O)[nH]cnc3n12
Brincidofovir,CCCCC(CO)OCCCOP(=O)(O)COCCn1ccc(N)nc1=O
Xanthosine,CC(O)OC[C@H]1O[C@@]2(n3cnc4c(=O)[nH]c(=O)[nH]c43)CO[C@H]1[C@H]2O
Adenosine,CC(=O)Nc1ncnc2c1ncn2[C@]12O[C@@H]1[C@H](O)[C@@H](CO)O2
Guanosine,COC[C@]12O[C@@H](n3cnc4c(=O)[nH]c(N)nc43)[C@H](O)[C@@H]1O2
Xanthosine,O=C(CCl)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(=O)[nH]c21
Guanosine,CC(C)(O)O[C@@H]1[C@@H]2O[C@]1(n1cnc3c(=O)[nH]c(N)nc31)O[C@@H]2CO
Guanosine,CC(=O)OC[C@]12O[C@@H](n3cnc4c(=O)[nH]c(N)nc43)[C@H](O)[C@@H]1O2
Inosine,CCC(=O)O[C@@H]1[C@H](O)[C@@H](COC=O)O[C@H]1n1cnc2c(=O)[nH]cnc21
Xanthosine,CC(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)[C@@H]2OCC(O)O[C@@H]21
Inosine,CC(O)O[C@H]1[C@H]2OCc3nc4c(=O)[nH]cnc4n3[C@@H]2O[C@@H]1CO
Xanthosine,CCOC[C@]12O[C@@H]([C@H](n3cnc4c(=O)[nH]c(=O)[nH]c43)O1)[C@@H]2O
Xanthosine,CC(O)O[C@@H]1[C@H](O)[C@H]2COC[n+]3cn(c4[nH]c(=O)[nH]c(=O)c43)[C@@H]1O2
Inosine,CC(O)O[C@@H]1[C@H](O)[C@H]2CO[C@]1(n1cnc3c(=O)[nH]cnc31)O2
Inosine,Cc1nc2c(=O)[nH]cnc2n1[C@@H]1O[C@H](COC(=O)CO)[C@@H](O)[C@H]1O
Xanthosine,COC(=O)O[C@H]1[C@@H](OC)[C@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)O[C@@H]1CO
Inosine,CC(=O)OC[C@H]1O[C@@H]2[C@H](O)[C@@H]1Oc1nc3c(ncn32)c(=O)[nH]1
Remdesivir,CCC(CCO)COC(=O)[C@H](C)N[P@](=O)(O)Oc1ccccc1
Brincidofovir,CCCCOC(C)COP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O
Adenosine,OCNc1ncnc2c1ncn2[C@]12O[C@@H]([C@H]1O)[C@@H](CO)O2
Guanosine,C[C@]1(n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]2COC(O)CO[C@@H]1[C@@H]2O
Adenosine,Nc1ncnc2c1ncn2[C@@]12O[C@H](C(O)O)[C@@H](O)[C@H]1O2
Guanosine,CC(=O)OC1O[C@@H]2[C@H](O)[C@@H]1O[C@H]2n1cnc2c(=O)[nH]c(N)nc21
Adenosine,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1OCC=O
Brincidofovir,CCCOCCC(O[C@H](CO)Cn1ccc(N)nc1=O)P(=O)(O)OC
Guanosine,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](OC(=O)O)[C@H]2O)c(=O)[nH]1
Xanthosine,COC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)[C@H](O)[C@@H]1OC=O
Remdesivir,CCC(CC)c1cc2c(N)ncnn2c1[C@]1(C#N)O[C@H](COC)[C@@H](O)[C@H]1O
Remdesivir,CCC(CC)COC[C@]1(C(CC)CC)O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O
Guanosine,O=P(O)(O)O[C@@H]1[C@H](O)CO[C@]1(CO)n1cnc2c3nc(nc21)[nH]3
Guanosine,CC(=O)O[C@@H]1CO[C@](CO)(n2cnc3c4nc(nc32)[nH]4)[C@@H]1O
Guanosine,CC(O)O[C@H]1[C@H]2OC[C@]2(n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]1CO
Inosine,O=C[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@@H]2OCC(O)O[C@@H]21
Adenosine,CO[C@@H]1[C@@H](CO)O[C@@H](n2cnc3c(N)ncnc32)[C@@]1(C)OC(C)=O
Adenosine,CCCO[C@H]1[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O[C@@H]1CO
Adenosine,CC(O)(CO)O[C@@H]1[C@H]2CO[C@@]1(n1cnc3c(N)ncnc31)O2
Adenosine,Nc1ncnc2c1ncn2[C@@H]1OC[C@H]2OC(O)(CO)CO[C@@H]12
Xanthosine,O=c1[nH]c(=O)c2ncn([C@@H]3O[C@@H]4CO[C@]3(OCO)[C@@H]4O)c2[nH]1
Inosine,CC(O)O[C@@]1(CO)[C@H]2CO[C@@]1(n1cnc3c(=O)[nH]cnc31)O2
Xanthosine,CC(O)O[C@H]1[C@H]2O[C@@]1(CO)O[C@H]2n1c[n+](C)c2c(=O)[nH]c(=O)[nH]c21
Inosine,COC1CO[C@@H]2[C@H](O)[C@@H](CO1)O[C@H]2n1cnc2c(=O)[nH]cnc21
Inosine,COC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO
Xanthosine,C[C@]1(O)[C@H](OC=O)[C@@H](C=O)O[C@H]1n1cnc2c(=O)[nH]c(=O)[nH]c21
Xanthosine,O=c1[nH]c(=O)c2ncn([C@@H]3O[C@@H]4COC[C@]3(OCO)[C@@H]4O)c2[nH]1
Inosine,CC(=O)OC[C@H]1O[C@@H](n2c[n+](C)c3c(=O)[nH]c(C)nc32)[C@H](O)[C@@H]1O
Xanthosine,CC(O)O[C@@H]1[C@]2(CO)O[C@@H](n3cnc4c(=O)[nH]c(=O)[nH]c43)[C@@]1(C)O2
Brincidofovir,O=CCCOP(=O)(O)CO
Inosine,O=c1[nH]cnc2c1ncn2[C@]12O[C@@H]1[C@H](OS(=O)(=O)O)[C@@H](CO)O2
Inosine,O=C(O)CC(O)OC[C@H]1O[C@@H]2[C@H](O)[C@@H]1Oc1nc3c(ncn32)c(=O)[nH]1
Xanthosine,CO[C@@H]1[C@H](O)[C@@H](COC(C)=O)O[C@H]1n1c[n+](C)c2c(=O)[nH]c(=O)[nH]c21
Adenosine,CC(O)O[C@@H]1[C@H]2CO[C@@]1(n1cnc3c(N)nc(CO)nc31)O2
Xanthosine,CC(=O)OC[C@H]1O[C@](C)(n2cnc3c(=O)[nH]c(=O)[nH]c32)[C@H](OC=O)[C@@H]1O
Guanosine,CC(=O)O[C@H]1[C@@H](O)[C@H]2O[C@@H]1COC(C)=Nc1nc3c(ncn32)c(=O)[nH]1
Inosine,Cc1nc2c(=O)[nH]cnc2n1[C@@H]1O[C@H](CO)[C@@H](OCO)[C@H]1O
Inosine,CCc1nc2c(ncn2[C@@H]2O[C@H](COC=O)[C@@H](O)[C@H]2O)c(=O)[nH]1
Xanthosine,C[C@]1(OCO)[C@H](O)[C@H]2CO[C@]1(n1cnc3c(=O)[nH]c(=O)[nH]c31)O2
Xanthosine,CC[n+]1cn([C@@H]2O[C@H](CO)[C@@H](OC(C)=O)[C@H]2O)c2[nH]c(=O)[nH]c(=O)c21
Xanthosine,O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](CO)[C@H]4O[C@H]43)c2[nH]1
Xanthosine,CCO[C@@H]1[C@H](OP(=O)(O)O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]c(=O)[nH]c21
Adenosine,Cc1nc(N)c2nc3n(c2n1)[C@@H]1O[C@H](COCO)[C@@H](O3)[C@H]1O
Inosine,CC(=O)O[C@H]1[C@@H](O)[C@H](n2c(C)nc3c(=O)[nH]cnc32)O[C@@H]1COC=O
Inosine,O=C(O)CC(O)OC[C@H]1O[C@@H]2[C@H](Oc3nc4c(ncn42)c(=O)[nH]3)[C@@H]1O
Inosine,COC(=O)O[C@H]1[C@@H](O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1C(=O)O
Adenosine,CC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1OC(C)=O
Remdesivir,CC(=O)O[C@@H]1[C@H](O)[C@@H](C=O)O[C@@]1(C#N)c1ccc2c(N)ncnn12
Xanthosine,CC(O)O[C@]12OC[C@@H](O[C@H]1n1cnc3c(=O)[nH]c(=O)[nH]c31)[C@H]2O
Xanthosine,CC(O)OC1O[C@H]2[C@@H](OC(C)O)[C@H](n3cnc4c(=O)[nH]c(=O)[nH]c43)O[C@H]12
Adenosine,CCO[C@@H]1[C@@H]2Oc3nc(N)c4ncn(c4n3)[C@@H]1O[C@@H]2C=O
Adenosine,CO[C@H]1[C@@H](O)[C@H](n2cnc3c(NC(C)=O)ncnc32)O[C@@H]1COC(C)=O
Guanosine,Nc1nc2c(ncn2[C@@]23OC[C@@H](O)[C@]2(CO)O3)c(=O)[nH]1
Xanthosine,C[C@@]1(CO)O[C@@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)[C@@H]2O[C@@]21OCO
Adenosine,CCO[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1c(C)nc2c(N)ncnc21
Guanosine,COC[C@H]1O[C@@H](n2cnc3c4nc(nc32)[nH]4)[C@H](O)[C@@H]1OC
Guanosine,CC(=O)O[C@@]1(C)[C@H](O)[C@@H](CO)O[C@]1(C)n1cnc2c(=O)[nH]c(N)nc21
Guanosine,C[C@]1(n2cnc3c(=O)[nH]c(N)nc32)O[C@@H]2CO[C@@]2(OCO)[C@H]1O
Xanthosine,COC(O)O[C@H]1[C@H](n2cnc3c(=O)[nH]c(=O)[nH]c32)O[C@]2(CO)O[C@@H]12
Inosine,CC(O)O[C@H]1[C@@H](O)[C@H]2O[C@@H]1COCc1nc3c(=O)[nH]cnc3n12
Xanthosine,CC(O)OC[C@H]1O[C@@H]2[C@H](O)[C@@H]1OC[n+]1cn2c2[nH]c(=O)[nH]c(=O)c21
Brincidofovir,COCCCOP(=O)(O)C=O
Inosine,COCC(=O)O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21
Remdesivir,CCC(C)COC[C@H]1O[C@@](C#N)(c2cc(C)c3c(N)ncnn23)[C@H](O)[C@@H]1O
Adenosine,Cc1nc(N)c2ncn([C@]34O[C@@H]3[C@H](O)[C@@H](COC(C)O)O4)c2n1
Guanosine,CC(O)[C@]12O[C@@H](n3cnc4c(=O)[nH]c(N)nc43)[C@H](OCO)[C@@H]1O2
Remdesivir,CCC(CC)COC(=O)CN[P@](=O)(O)Oc1ccc(C)cc1
Remdesivir,CCC(CC)COC(=O)[C@H](CC(=O)O)N[P@](=O)(O)Oc1ccccc1
Adenosine,Cc1nc(N)c2ncn([C@@H]3O[C@H](COCN)[C@@H](O)[C@H]3O)c2n1
Adenosine,OCC1=Nc2ncnc3c2ncn3[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O1
Xanthosine,CO[C@@H]1[C@H](O)CO[C@]1(CO)n1cnc2c(=O)[nH]c(=O)[nH]c21
Adenosine,COC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@@H]2OCC(O)O[C@@H]21
Guanosine,CC(O)O[C@@]1(C)[C@H](O)[C@H]2CO[C@]1(n1cnc3c(=O)[nH]c(N)nc31)O2
Guanosine,Nc1nc2c(ncn2[C@@H]2O[C@@H]3COC[C@]2(O)[C@@H]3OCO)c(=O)[nH]1
