PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Phenotype,Potency,Efficacy,Activity_Score,Curve_Description,Fit_LogAC50,Fit_HillSlope,Fit_R2,Fit_InfiniteActivity,Fit_ZeroActivity,Fit_CurveClass,Excluded_Points,Max_Response,Activity at 0.0000389080 uM,Activity at 0.0001066275 uM,Activity at 0.0001907270 uM,Activity at 0.0004536066 uM,Activity at 0.0008842259 uM,Activity at 0.0009786459 uM,Activity at 0.00290 uM,Activity at 0.00495 uM,Activity at 0.00878 uM,Activity at 0.016 uM,Activity at 0.026 uM,Activity at 0.048 uM,Activity at 0.088 uM,Activity at 0.221 uM,Activity at 0.459 uM,Activity at 0.757 uM,Activity at 1.175 uM,Activity at 2.248 uM,Activity at 5.820 uM,Activity at 11.46 uM,Activity at 19.13 uM,Activity at 24.67 uM,Activity at 57.49 uM,Activity at 115.4 uM,Activity at 221.8 uM,Activity at 288.0 uM,Compound QC
RESULT_TYPE,,,,,,,,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING
5037,22405505,15945062,CN1CCC2=CC(=C(C=C2[C@H]1CC3=CC(=C(C=C3)OC)O)O)OC.OCl(=O)(=O)=O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS000574965-01/212319084,,Inactive,,,0,,,,,0,0,4,,8.187,,,,,,,,,,,,,-16.8088,,1.0978,,,-3.8745,,-17.9616,,,8.187,,,,QC'd by K H Lee - Univ. of North Carolina - MLI PSL
5038,22405511,6436246,C/C=C(/C)\C(=O)OC(C)(C)[C@@H]1CC2=C(O1)C=CC3=C2OC(=O)C=C3,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS000574825-01/212319861,,Inactive,,,0,,,,,0,0,4,,-28.6412,,,,,,,,,,,,,-47.7227,,-49.7324,,,-44.2763,,-35.6543,,,-28.6412,,,,QC'd by K H Lee - Univ. of North Carolina - MLI PSL
5039,22405514,15945064,C1=CC(=CC=C1/C=C/C(=O)OCC2=C(C(=O)C=CO2)O[C@H]3[C@H]([C@H]([C@@H](C(O3)CO)O)O)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS000574829-01/212319530,,Inactive,,,0,,,,,0,0,4,,2.5991,,,,,,,,,,,,,1.5819,,-1.033,,,5.0435,,2.8849,,,2.5991,,,,QC'd by K H Lee - Univ. of North Carolina - MLI PSL
5040,22405516,15945065,C[C@@]12CC[C@H](C(C1CCC(=C)[C@H]2COC3=CC(=O)OC4=CC=CC=C43)(C)C)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS000574832-01/212319334,,Inactive,,,0,,-4.15,1,0.4456,-32.2337,0,4,0 0 0 0 0,-23.5281,,,,,,,,,,,,,3.0595,,-4.6039,,,6.1875,,11.1267,,,-23.5281,,,,QC'd by K H Lee - Univ. of North Carolina - MLI PSL
5041,22405517,8468,COC1=C(C=CC(=C1)C(=O)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS000574833-01/212319089,,Inactive,,,0,,,,,0,0,4,,-1.941,,,,,,,,,,,,,-0.8098,,-0.7022,,,-1.4581,,8.3157,,,-1.941,,,,QC'd by K H Lee - Univ. of North Carolina - MLI PSL
5042,22405518,73253,CC(C)([C@@H](COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS000574834-01/212319966,,Inactive,,,0,,,,,0,0,4,,6.071,,,,,,,,,,,,,-1.4954,,10.9454,,,3.6694,,8.6313,,,6.071,,,,QC'd by K H Lee - Univ. of North Carolina - MLI PSL
5043,22405519,92201,CC(C)([C@@H]1CC2=C(O1)C=CC3=C2OC(=O)C=C3)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS000574835-01/212320369,,Inactive,,,0,,,,,0,0,4,,-0.6135,,,,,,,,,,,,,8.6938,,5.654,,,-0.4023,,7.0477,,,-0.6135,,,,QC'd by K H Lee - Univ. of North Carolina - MLI PSL
5044,22405520,643007,CC(=CCC/C(=C/CC1=C(C=CC(=C1O)C(=O)/C=C/C2=CC=C(C=C2)O)O)/C)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS000574837-01/212319594,,Inactive,,,0,,,,,0,0,4,,-29.75,,,,,,,,,,,,,-3.6268,,-2.4127,,,-4.2686,,-17.4521,,,-29.75,,,,QC'd by K H Lee - Univ. of North Carolina - MLI PSL
5045,22405524,92732,CN1CCC2=CC(=C(C=C2C1CC3=CC(=C(C=C3)OC)O)OC)OC,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS000574863-01/212319904,,Inactive,,,0,,,,,0,0,4,,-0.7202,,,,,,,,,,,,,-0.2541,,-0.0747,,,2.7695,,0.9221,,,-0.7202,,,,QC'd by K H Lee - Univ. of North Carolina - MLI PSL
5046,22405525,15945068,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2(C4C(C(C(C(O4)CO)O)O)O)O)C=CC=C3O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS000574858-01/212319140,,Inactive,,,0,,,,,0,0,4,,2.7612,,,,,,,,,,,,,9.4586,,1.2063,,,-1.1294,,-8.4533,,,2.7612,,,,QC'd by K H Lee - Univ. of North Carolina - MLI PSL
5047,22405526,15945069,CC(C)([C@@H](COC1=C2C(=C(C3=C1OC(=O)C=C3)OC)C=CO2)O)OC,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS000574865-01/212319824,,Inactive,,,0,,,,,0,0,4,,-0.1316,,,,,,,,,,,,,-15.3218,,-11.9157,,,7.8686,,-0.8067,,,-0.1316,,,,QC'd by K H Lee - Univ. of North Carolina - MLI PSL
5048,22405527,15945070,C/C=C(/C)\C(=O)O[C@@H]1[C@@H](C2=C(C=CC3=C2OC(=O)C=C3)OC1(C)C)OC(=O)C=C(C)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS000574866-01/212320304,,Inactive,,,0,,,,,0,0,4,,4.8333,,,,,,,,,,,,,-0.2093,,5.7818,,,-3.347,,0.5408,,,4.8333,,,,QC'd by K H Lee - Univ. of North Carolina - MLI PSL
5049,22412082,596895,COC1=CC2=C(COC2=O)C(=C1)OC,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS000704024-01/212319937,,Inactive,,,0,,,,,0,0,4,,-2.8954,,,,,,,,,,,,,-11.8604,,-11.8931,,,-2.4705,,-7.7003,,,-2.8954,,,,QC'd by Specs
5050,22414257,336326,CC1(CCC2=C(O1)N(C3=CC=CC=C3C2=O)C)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS000701610-01/212319810,,Inactive,,,0,,,,,0,0,4,,-1.9697,,,,,,,,,,,,,-2.484,,-0.2176,,,-15.0846,,0.3704,,,-1.9697,,,,QC'd by Specs
5051,225144361,499,C1CC(=O)NC1C(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00263467-03/212321862,,Inactive,,,0,,,,,0,0,4,,3.9935,,,,,,,,,,,,,-0.3283,,-8.8354,,,2.7529,,3.5157,,,3.9935,,,,QC'd by SIGMA
5052,24784030,160782,CCOC(=O)C1=CC(=O)NC2=CC=CC=C21,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS000715521-01/212319244,,Inactive,,,0,,,,,0,0,4,,-0.701,,,,,,,,,,,,,-0.708,,4.3361,,,6.3275,,1.5071,,,-0.701,,,,QC'd by Asinex Ltd.
5053,24787016,3159961,CC1=C(N2C(C(C2=O)NC(=O)CCCC(=O)O)SC1)C(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS000716366-01/212320338,,Inactive,,,0,,,,,0,0,4,,11.3742,,,,,,,,,,,,,-16.7086,,21.761,,,8.243,,0.2344,,,11.3742,,,,QC'd by Asinex Ltd.
5054,24793337,834166,COC1=CC=C(C=C1)CNC(=S)NCC2=CC=C(C=C2)OC,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS000663737-01/212320442,,Inactive,,,0,,,,,0,0,4,,-2.2545,,,,,,,,,,,,,-1.5954,,8.8292,,,-15.0763,,8.8324,,,-2.2545,,,,QC'd by ChemBridge
5055,24796490,54687016,CC1=C(C2=CC=CC=C2OC1=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS000700973-01/212319275,,Inactive,,,0,,,,,0,0,4,,-3.2047,,,,,,,,,,,,,-3.5286,,0.2802,,,4.446,,0.9265,,,-3.2047,,,,QC'd by Specs
5056,24805697,3110227,CC(=CCC1(C(=O)C=CC2=C1N=C3C(=C2OC)C=CO3)OC)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS000688228-01/212320415,,Inactive,,,0,,,,,0,0,4,,-45.1803,,,,,,,,,,,,,-37.3838,,-34.8805,,,-41.4968,,-7.9163,,,-45.1803,,,,QC'd by Asinex Ltd.
5057,24807665,2841563,CC(C)C1C(=O)C2=C(O1)C=C3C(=C2)C=CC(=O)O3,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS000712162-01/212319923,,Inactive,,,0,,,,,0,0,4,,7.2867,,,,,,,,,,,,,-3.7314,,-7.8101,,,8.1545,,-4.6053,,,7.2867,,,,QC'd by Asinex Ltd.
5058,24815485,54680431,CN1C2=CC=CC=C2C(=C(C1=O)C3=CC=CC=C3)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS000682646-01/212320293,,Inactive,,,0,,,,,0,0,4,,-7.6603,,,,,,,,,,,,,-0.3712,,-1.4621,,,1.0076,,-7.8299,,,-7.6603,,,,QC'd by Chem Div
5059,24818797,11073435,C1[C@H]2[C@@H]1[C@H](NC2)C(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS000736076-01/212319679,,Inactive,,,0,,,,,0,0,4,,0.4194,,,,,,,,,,,,,-0.0093,,3.3038,,,6.412,,0.5307,,,0.4194,,,,QC'd by Key Organics Ltd.
5060,24821354,5376484,CN1C2=C(C(=CC=C2)O)C(=O)C3=CC=CC=C31,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS000755253-01/212320093,,Inactive,,,0,,,,,0,0,4,,-0.3307,,,,,,,,,,,,,3.973,,-9.936,,,-3.1935,,13.2075,,,-0.3307,,,,QC'd by Key Organics Ltd.
5061,24822037,16195231,C[C@@H]1CC2C(C[C@]3(C(O2)CC4C(O3)C(=CC(=O)O4)C)C)OC5C1OC6CC7[C@](CC8[C@](O7)(C/C=C\C9C(O8)CC1C(O9)CC2[C@@](O1)(C(CC(O2)CC(=C)C(=O)O)O)C)C)(O[C@@]6(CC5)C)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS000728282-01/212319721,,Inactive,,,0,,,,,0,0,4,,-4.0498,,,,,,,,,,,,,10.0309,,10.1897,,,9.3387,,-2.5246,,,-4.0498,,,,QC'd by Jeffrey Wright - Univ. of North Carolina; Wilmington - MLI PSL
5062,24822038,16195232,C[C@@H]1CC2C(C[C@]3(C(O2)CC4C(O3)C(=CC(=O)O4)C)C)OC5C1OC6CC7[C@](CC8[C@](O7)(C/C=C\C9C(O8)CC1C(O9)CC2[C@@](O1)(C(CC(O2)CC(=C)CO)O)C)C)(O[C@@]6(CC5)C)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS000728291-01/212319822,,Inactive,,,0,,,,,0,0,4,,-4.6254,,,,,,,,,,,,,-4.9946,,-3.5013,,,-3.0998,,-6.907,,,-4.6254,,,,QC'd by Jeffrey Wright - Univ. of North Carolina; Wilmington - MLI PSL
5063,24822058,16195236,C[C@@H]1CC2C(C[C@]3(C(O2)CC4C(O3)C(=CC(=O)O4)C)C)OC5C1OC6CC7[C@](CC8[C@](O7)(C/C=C\C9C(O8)CC1C(O9)CC2[C@@](O1)(C(CC(O2)CC(C)CO)O)C)C)(O[C@@]6(CC5)C)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS000728321-01/212320100,,Inactive,,,0,,,,,0,0,4,,-3.0723,,,,,,,,,,,,,5.7253,,-1.9256,,,8.3744,,2.2306,,,-3.0723,,,,QC'd by Jeffrey Wright - Univ. of North Carolina; Wilmington - MLI PSL
5064,24823931,8016789,CCOC1=C2C=COC2=NC3=C1C=CC(=C3OC)OC,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS001048848-01/212319709,,Inactive,,,0,,,,,0,0,4,,4.0263,,,,,,,,,,,,,3.9273,,-6.1315,,,-2.4319,,6.2181,,,4.0263,,,,QC'd by InterBioScreen
5065,24823937,4837167,CC(=O)OC(COC1=C(C2=C(C=C1)C(=C3C=COC3=N2)OC)OC)C(C)(C)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS001048975-01/212320018,,Inactive,,,0,,,,,0,0,4,,-2.9879,,,,,,,,,,,,,1.3665,,-20.086,,,3.3581,,6.8055,,,-2.9879,,,,QC'd by InterBioScreen
5066,24823939,541448,CC(C)NC(=O)NCCCCCCS(=O)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS001048956-01/212320429,,Inactive,,,0,,,,,0,0,4,,-5.3059,,,,,,,,,,,,,-1.1543,,1.9694,,,-2.6832,,1.5373,,,-5.3059,,,,QC'd by InterBioScreen
5067,24823944,606422,CC(=O)C1=CC=C(S1)C2=CC=CS2,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS001049123-01/212319079,,Inactive,,,0,,,,,0,0,4,,3.1333,,,,,,,,,,,,,9.4119,,-0.4564,,,2.9667,,2.1548,,,3.1333,,,,QC'd by InterBioScreen
5068,24823953,94870,CC1=CC(=C(C(=C1C(=O)O)O)C)OC(=O)C2=C(C(=C(C=C2C)OC)C)OC,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS001049104-01/212319962,,Inactive,,,0,,,,,0,0,4,,-5.7914,,,,,,,,,,,,,0.9893,,-7.2093,,,-5.8205,,0.1363,,,-5.7914,,,,QC'd by InterBioScreen
5069,24823957,5408543,COC1=C(C=C(C=C1)C2=COC3=CC(=CC(=C3C2=O)O)O)OC,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS001049019-01/212319568,,Inactive,,,0,,,,,0,0,4,,-0.1462,,,,,,,,,,,,,-26.6311,,-1.0261,,,-15.8435,,3.7939,,,-0.1462,,,,QC'd by InterBioScreen
5070,24823962,1810026,C1=CC=C(C=C1)C(C2=CC=CC=C2)C(=O)NC3=CC=C(C=C3)Br,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS001049031-01/212319733,,Inactive,,,0,,,,,0,0,4,,-4.687,,,,,,,,,,,,,3.0531,,-11.3241,,,-10.097,,-5.1335,,,-4.687,,,,QC'd by InterBioScreen
5071,24823967,600087,CC1(CCC2=C(O1)NC3=CC=CC=C3C2=O)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS001048955-01/212319778,,Inactive,,,0,,,,,0,0,4,,12.7246,,,,,,,,,,,,,6.2941,,15.2889,,,5.8055,,-1.9576,,,12.7246,,,,QC'd by InterBioScreen
5072,24823970,1069873,CC1(CCC2=C3C(=C4C(=C2O1)C(=O)C(=CO4)C5=CC=C(C=C5)O)C=CC(O3)(C)C)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS001049119-01/212319153,,Inactive,,,0,,,,,0,0,4,,-7.2783,,,,,,,,,,,,,-12.3504,,-15.3649,,,-11.32,,-14.0977,,,-7.2783,,,,QC'd by InterBioScreen
5073,24823978,88881,COC1=CC2=C(C(=C1)OC)C(=O)C=C(O2)C3=CC=CC=C3,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS001049094-01/212320349,,Inactive,,,0,,,,,0,0,4,,0.812,,,,,,,,,,,,,-8.284,,-10.1174,,,-7.1623,,-5.0687,,,0.812,,,,QC'd by InterBioScreen
5074,24823983,1801510,COC1=C(C(=C2C(=C1O)C(=O)C=C(O2)C3=C(C=CC=C3O)O)OC)OC,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS001049145-01/212320402,,Inactive,,,0,,-4.4,1,0.8031,-43.8712,0,4,0 0 0 0 0,-33.226,,,,,,,,,,,,,2.5264,,2.355,,,-4.7832,,0.5957,,,-33.226,,,,QC'd by InterBioScreen
5075,24823990,361939,CCCCCCCCCCCCC(=O)CCCCC(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS001049131-01/212319296,,Inactive,,,0,,,,,0,0,4,,-7.0939,,,,,,,,,,,,,0.8654,,-4.3098,,,11.5096,,2.8697,,,-7.0939,,,,QC'd by InterBioScreen
5076,24823995,320362,CC(=CCOC1=CC2=C(C=C1)C=CC(=O)O2)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS001049095-01/212319415,,Inactive,,,0,,,,,0,0,4,,0.341,,,,,,,,,,,,,9.4868,,6.8671,,,-3.8638,,11.0516,,,0.341,,,,QC'd by InterBioScreen
5077,24823999,442638,C1CCN(CC1)C(C#N)C2=CC=C(C=C2)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS001049090-01/212319611,,Inactive,,,0,,,,,0,0,4,,8.6976,,,,,,,,,,,,,5.2939,,8.3927,,,8.262,,3.0058,,,8.6976,,,,QC'd by InterBioScreen
5078,24824002,8016699,COC1=C(C(=C(C2=C1C(=O)C=C(O2)C3=CC=CC=C3)O)O)OC,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS001049144-01/212319549,,Inactive,,,0,,,,,0,0,4,,3.3241,,,,,,,,,,,,,-5.6916,,2.9487,,,0.7283,,12.952,,,3.3241,,,,QC'd by InterBioScreen
5079,24824047,628528,COC1=CC2=C(C=C1)C(=O)C(=CO2)C3=CC(=C(C=C3)OC)OC,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS001048876-01/212320352,,Inactive,,,0,,,,,0,0,4,,4.0932,,,,,,,,,,,,,5.0668,,3.4646,,,7.0486,,-6.3427,,,4.0932,,,,QC'd by InterBioScreen
5080,24824064,159809,CC1C2=C(CCN1)C3=C(N2)C=C(C=C3)OC,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS001049053-01/212319332,,Inactive,,,0,,,,,0,0,4,,-3.7773,,,,,,,,,,,,,13.0696,,-1.1922,,,-0.3836,,-7.9095,,,-3.7773,,,,QC'd by InterBioScreen
5081,24824068,12863268,C1CCC2(CC1)C3=C(CCN2)C4=CC=CC=C4N3.Cl,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS001048960-01/212319445,,Inactive,,,0,,,,,0,0,4,,2.4368,,,,,,,,,,,,,10.0625,,-5.7974,,,-6.4326,,-1.3138,,,2.4368,,,,QC'd by InterBioScreen
5082,24824081,54681620,CC1=C(C=COC1=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS001048905-01/212320329,,Inactive,,,0,,,,,0,0,4,,3.899,,,,,,,,,,,,,1.732,,9.9994,,,1.7615,,5.6014,,,3.899,,,,QC'd by InterBioScreen
5083,24824084,365016,CCCCCCCCCCCC(=O)C1=C(C=CC=C1O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS001048914-01/212319485,,Inactive,,,0,,,,,0,0,4,,5.0627,,,,,,,,,,,,,-0.4749,,-0.3891,,,7.2779,,3.8571,,,5.0627,,,,QC'd by InterBioScreen
5084,24824086,16195645,CC1C2=CC(=C(C=C2CCN1CC3=CC4=C(C=C3)OCO4)OC)OC,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS001048918-01/212320231,,Inactive,,,0,,,,,0,0,4,,-4.826,,,,,,,,,,,,,8.2801,,9.5376,,,3.8825,,3.9823,,,-4.826,,,,QC'd by InterBioScreen
5085,24824098,2772042,CC(CC1=CNC2=CC=CC=C21)C(=O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS001048862-01/212320177,,Inactive,,,0,,,,,0,0,4,,5.3127,,,,,,,,,,,,,4.3146,,3.2073,,,5.6087,,0.2974,,,5.3127,,,,QC'd by InterBioScreen
5086,24824100,2192542,C1=CC=C2C(=C1)C(=CN2)C(=O)N,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS001048867-01/212320140,,Inactive,,,0,,,,,0,0,4,,-11.3201,,,,,,,,,,,,,12.5295,,-2.8114,,,-14.4928,,-1.3602,,,-11.3201,,,,QC'd by InterBioScreen
5087,24824120,701671,COC1=CC2=C(C(=CC(=O)O2)C3=CC=CC=C3)C(=C1)OC,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS001049018-01/212319100,,Inactive,,,0,,,,,0,0,4,,-8.8423,,,,,,,,,,,,,-0.558,,-1.7893,,,-0.4307,,-3.9958,,,-8.8423,,,,QC'd by InterBioScreen
5088,24824129,3726592,CCCCCCCCCCCCCCCC(=O)NCCC1=CNC2=CC=CC=C21,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS001049060-01/212320332,,Inactive,,,0,,,,,0,0,4,,-1.1173,,,,,,,,,,,,,-0.777,,-1.5863,,,9.2308,,-1.354,,,-1.1173,,,,QC'd by InterBioScreen
5089,24824130,389316,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C(=C(C=C3O2)OC)O)OC)OC)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS001049065-01/212319926,,Inactive,,,0,,-4.4,1,0.7217,-43.2522,0,4,0 0 0 0 0,-32.6194,,,,,,,,,,,,,8.4698,,-8.5009,,,-1.7439,,-0.6855,,,-32.6194,,,,QC'd by InterBioScreen
5090,24824132,776146,CN1C(=O)C=C(C2=C1C(=CC=C2)O)OC,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS001049070-01/212320204,,Inactive,,,0,,,,,0,0,4,,1.864,,,,,,,,,,,,,-1.7358,,-4.8464,,,9.8753,,-28.8901,,,1.864,,,,QC'd by InterBioScreen
5091,24824142,268208,CC1=C(C(=O)C2=C(O1)C=C(C=C2)OC(=O)C)C3=CC=CC=C3,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS001049043-01/212319621,,Inactive,,,0,,,,,0,0,4,,0.5929,,,,,,,,,,,,,-16.6865,,-18.8993,,,-2.6749,,3.2423,,,0.5929,,,,QC'd by InterBioScreen
5092,24824143,360322,C1OC2=C(O1)C=C(C=C2)C3=NC4=CC=CC=C4C=C3,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS001048989-01/212320272,,Inactive,,,0,,,,,0,0,4,,-8.4577,,,,,,,,,,,,,7.3929,,3.7751,,,-4.6086,,-3.8649,,,-8.4577,,,,QC'd by InterBioScreen
5093,24824154,792291,COC1=C(C=C(C=C1)CN2CCC3=CC(=C(C=C3C2)OC)OC)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS001048987-01/212319454,,Inactive,,,0,,,,,0,0,4,,-15.1849,,,,,,,,,,,,,4.4894,,2.5124,,,2.473,,-0.1814,,,-15.1849,,,,QC'd by InterBioScreen
5094,24824274,3769650,CC(=O)OC1=C(C=C(C=C1)C(=O)OC2CC3CCC2(C3(C)C)C)OC,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS001048986-01/212320450,,Inactive,,,0,,,,,0,0,4,,12.1104,,,,,,,,,,,,,6.2072,,-8.1074,,,0.7785,,4.2069,,,12.1104,,,,QC'd by InterBioScreen
5095,24824280,54680116,CC(C1=C(C2=CC=CC=C2NC1=O)O)C3(CCC(C(O3)(C)C)O)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS001048980-01/212319912,,Inactive,,,0,,,,,0,0,4,,-4.4415,,,,,,,,,,,,,6.3655,,10.1174,,,-4.3806,,-9.8935,,,-4.4415,,,,QC'd by InterBioScreen
5096,24837372,22122,CCCCC1=NC2=CC=CC=C2N1,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS001005082-01/212319713,,Inactive,,,0,,,,,0,0,4,,-4.2141,,,,,,,,,,,,,7.5203,,-3.6624,,,-11.3866,,9.7593,,,-4.2141,,,,QC'd by Enamine
5097,24840612,5475190,C1=CC=C(C=C1)/C=C/C(=O)NCCC2=CN=CN2,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS001048919-01/212319195,,Inactive,,,0,,,,,0,0,4,,12.5253,,,,,,,,,,,,,-5.1524,,9.6948,,,4.722,,0.1089,,,12.5253,,,,QC'd by InterBioScreen
5098,24840652,1269245,CC(=O)OC1=C(C=C2C=C(C(=O)OC2=C1)OC3=CC4=C(C=C3)C=CC(=O)O4)OC,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS001049146-01/212319515,,Inactive,,,0,,,,,0,0,4,,-1.5077,,,,,,,,,,,,,-8.7646,,1.7695,,,-17.3873,,-17.3332,,,-1.5077,,,,QC'd by InterBioScreen
5099,24841413,6451074,CC[C@H](C)/C=C(\C)/C=C/C1=CC2=CC(=O)[C@]3([C@@H](C2=CO1)[C@@H](C(=O)O3)C(=O)C)C,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS000876965-01/212319321,,Inactive,,,0,,,,,0,0,4,,-5.5655,,,,,,,,,,,,,-1.5134,,9.0815,,,-2.6331,,2.2731,,,-5.5655,,,,QC'd by AnalytiCon Discovery GmbH
5100,24841433,5351523,COC1=C(C=CC(=C1)C2C3COC(C3CO2)C4=CC(=C(C=C4)OC5C(C(C(C(O5)CO)O)O)O)OC)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS000876969-01/212320380,,Inactive,,,0,,,,,0,0,4,,0.7458,,,,,,,,,,,,,-12.9159,,0.0738,,,-6.5402,,-4.6947,,,0.7458,,,,QC'd by AnalytiCon Discovery GmbH
5101,24841436,16196972,CC/C=C\[C@@H]([C@@H](C1=C(C(=O)[C@@]2(O1)C([C@@](NC2=O)(C(=O)C3=CC=CC=C3)OC)O)C)O)O,Inactive,0,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS000876994-01/212319352,,Inactive,,,0,,-4.9,1,0.9431,-47.6792,0,4,1 0 0 0 0,-38.0145,,,,,,,,,,,,,138.0153,,0.2197,,,-0.8995,,-26.6933,,,-38.0145,,,,QC'd by AnalytiCon Discovery GmbH
