PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Phenotype,Potency,Efficacy,Activity_Score,Curve_Description,Fit_LogAC50,Fit_HillSlope,Fit_R2,Fit_InfiniteActivity,Fit_ZeroActivity,Fit_CurveClass,Excluded_Points,Max_Response,Activity at 0.0000389080 uM,Activity at 0.0001066275 uM,Activity at 0.0001907270 uM,Activity at 0.0004536066 uM,Activity at 0.0008842259 uM,Activity at 0.0009786459 uM,Activity at 0.00290 uM,Activity at 0.00495 uM,Activity at 0.00878 uM,Activity at 0.016 uM,Activity at 0.026 uM,Activity at 0.048 uM,Activity at 0.088 uM,Activity at 0.221 uM,Activity at 0.459 uM,Activity at 0.757 uM,Activity at 1.175 uM,Activity at 2.248 uM,Activity at 5.820 uM,Activity at 11.46 uM,Activity at 19.13 uM,Activity at 24.67 uM,Activity at 57.49 uM,Activity at 115.4 uM,Activity at 221.8 uM,Activity at 288.0 uM,Compound QC
RESULT_TYPE,,,,,,,,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING
41,174006490,10172943,CC1=C2C=C(C=CC2=NN1)C3=CC(=CN=C3)OC[C@H](CC4=CNC5=CC=CC=C54)N,Active,91,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00347278-01/212316097,,Inhibitor,0.2432,100,91,Complete curve; high efficacy,-6.6141,1,0.9015,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-126.9985,,,,,,23.8275,-8.4756,,1.9943,,-19.3466,,-22.1124,-62.2936,,-60.0212,,-78.1984,-96.4989,,-121.3255,,-126.9985,,,,QC'd by Adooq
42,174006494,56965896,CC1=C(C=C(C=C1)[N+](=O)[O-])S(=O)(=O)N(C)N=CC2=CN=C3N2C=C(C=C3)Br,Active,91,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346500-01/212316059,,Inhibitor,0.2167,100,91,Complete curve; high efficacy,-6.6641,1,0.9296,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-92.4896,,,,,,2.579,-4.2728,,-15.9977,,-21.1148,,-29.1993,-46.1656,,-81.6927,,-82.9579,-79.4068,,-85.3058,,-92.4896,,,,QC'd by Selleck
43,174006499,57519554,CC1=C(SC2=C1N=C(N=C2N3CCOCC3)C4=CN=C(N=C4)N)CN5CCN(CC5)C(=O)C(C)C,Active,91,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00263109-02/212316083,,Inhibitor,0.2167,133.012,91,Complete curve; high efficacy,-6.6641,1,0.9846,-100,33.012,-1.1,0 0 0 0 0 0 0 0 0 0 0,-98.4251,,,,,,27.703,26.216,,36.0977,,12.7711,,8.534,-34.2247,,-77.6044,,-97.9984,-104.379,,-103.0769,,-98.4251,,,,QC'd by Axon Medchem
44,174006513,107935,CC1(C=CC2=C(O1)C=CC3=C2O[C@@H]4COC5=CC(=C(C=C5[C@@H]4C3=O)OC)OC)C,Active,91,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00025288-03/212316021,,Inhibitor,0.2432,126.3501,91,Complete curve; high efficacy,-6.6141,1,0.9646,-100,26.3501,-1.1,0 0 0 0 0 0 0 0 0 0 0,-100.4124,,,,,,5.0019,42.0204,,19.0347,,21.6716,,-5.1517,-42.2638,,-57.2636,,-95.2289,-88.7001,,-98.7132,,-100.4124,,,,QC'd by Microsource
45,174007022,6197,C[C@H]1C[C@@H](C(=O)[C@@H](C1)[C@@H](CC2CC(=O)NC(=O)C2)O)C,Active,91,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00017363-10/212316161,,Inhibitor,1.3674,175.7678,91,Complete curve; high efficacy,-5.8641,1,0.9483,-154.011,21.7568,-1.1,0 0 0 0 0 0 0 0 0 0 0,-160.287,,,,,,3.8438,0.6469,,11.7846,,37.1688,,46.9203,-1.2046,,-46.5274,,-89.9896,-118.6794,,-131.2548,,-160.287,,,,QC'd by Microsource
46,174007036,135473382,CC(C)C1=NN(C2=C1C(=O)NC(=N2)CC3=CC=C(C=C3)OCCO)C4=C(C=CC=C4Cl)Cl,Active,91,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00345809-01/212316229,,Inhibitor,0.2432,100,91,Complete curve; high efficacy,-6.6141,1,0.9019,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-122.7388,,,,,,5.6105,-1.0525,,20.4498,,17.7466,,-7.3376,-45.4308,,-103.1329,,-103.2372,-98.7612,,-105.2377,,-122.7388,,,,QC'd by EMD Chemicals
47,26755777,73265316,CCC(=C[C@H](C)CC=CC(=C[C@@H](C)C(=O)[C@@H](C)[C@@H]([C@@H](C)CC(=CC(=O)O)C)O)C)C=C[C@H]1[C@@H](C=CC(=O)O1)C,Active,91,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00162440-01/212316606,,Inhibitor,0.2033,100,91,Complete curve; high efficacy,-6.692,1,0.9247,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-88.6028,4.9469,-9.5804,,-0.3485,,-4.6841,-5.9487,,-5.733,,-0.1942,,-11.0513,-73.3973,,-89.267,,-88.6028,,,,,,,,,QC'd by Tocris
48,50112971,104842,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)[C@@]4(CC)O)C2=NC5=C1C=C(C=C5)O,Active,91,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00167831-01/212315790,,Inhibitor,0.2167,133.5678,91,Complete curve; high efficacy,-6.6641,1,0.9499,-100,33.5678,-1.1,0 0 0 0 0 0 0 0 0 0 0,-87.6104,,,,,,19.5534,41.4967,,29.8376,,21.0154,,2.0702,-39.5189,,-72.1011,,-86.9175,-69.1417,,-83.6342,,-87.6104,,,,QC'd by Tocris
49,92764770,16746649,COC1=CC=C2C(=CC1=O)C(CCC3=CC(=C(C(=C32)OC)OC)OC)N.C(C(C(=O)O)O)(C(=O)O)O,Active,91,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/MLS002702986-01/212337866,,Inhibitor,0.1778,100,91,Complete curve; high efficacy,-6.75,1,0.9771,-100,0,-1.1,0 0 0 0 0,-104.5554,,,,,,,,,,,,,-30.2024,,-76.4682,,,-98.021,,-100.0029,,,-104.5554,,,,QC'd by NCI Chemotherapeutic Agents Repository
50,124950714,148121,C#CCC(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,Active,90,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00242596-01/212316647,,Inhibitor,0.3061,100,90,Complete curve; high efficacy,-6.5141,1,0.9465,-100,0,-1.1,0 0 0 0 0 1 0 0 0 0 0,-94.1363,,,,,,2.2484,-0.1064,,-5.2612,,14.1856,,-7.5437,6.9252,,-88.4807,,-90.7125,-90.0249,,-91.0864,,-94.1363,,,,QC'd by ACC
51,124954167,16736529,CC1=CN=C(C(=C1OC)C)CN2C=NC3=C2N=C(N=C3Cl)N,Active,90,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00247877-01/212317409,,Inhibitor,0.3435,100,90,Complete curve; high efficacy,-6.4641,1,0.9343,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-103.7474,,,,,,-6.455,-7.9092,,-12.5945,,-13.3845,,-19.4219,-15.5509,,-83.2397,,-97.3412,-101.5401,,-101.239,,-103.7474,,,,QC'd by Selleck
52,124954168,135539077,CCNC(=O)C1=NOC(=C1C2=CC=C(C=C2)CN3CCOCC3)C4=CC(=C(C=C4O)O)C(C)C,Active,90,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00247878-01/212317292,,Inhibitor,0.3061,100,90,Complete curve; high efficacy,-6.5141,1,0.9378,-100,0,-1.1,0 0 0 0 0 1 0 0 0 0 0,-95.6481,,,,,,-12.8979,-7.0535,,-7.4529,,-4.4466,,2.6649,-0.7782,,-84.3671,,-95.1495,-92.645,,-88.787,,-95.6481,,,,QC'd by Selleck
53,137275902,5459219,CN1CC[C@H]([C@H](C1)O)C2=C(C=C(C3=C2OC(=CC3=O)C4=CC=CC=C4Cl)O)O,Active,90,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00250401-01/212316172,,Inhibitor,0.3435,100,90,Complete curve; high efficacy,-6.4641,1,0.8859,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-108.4584,,,,,,-0.7034,32.5027,,-8.9421,,0.1696,,-7.5041,-12.0494,,-97.3769,,-99.6107,-107.1189,,-109.5186,,-108.4584,,,,QC'd by Selleck
54,137275991,11314340,CC1=C2C=C(C=CC2=NN1)C3=CC(=CN=C3)OC[C@H](CC4=CC=CC=C4)N,Active,90,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00263147-01/212316081,,Inhibitor,0.2728,100,90,Complete curve; high efficacy,-6.5641,1,0.9044,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-125.201,,,,,,14.1502,8.3994,,-2.1509,,6.8685,,-34.6296,-59.6325,,-61.7207,,-69.6666,-99.7707,,-123.2131,,-125.201,,,,QC'd by Selleck
55,174006171,12309103,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)C)O)N)O,Active,90,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00024246-13/212316570,,Inhibitor,0.2728,100,90,Complete curve; high efficacy,-6.5641,1,0.9837,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-100.7026,,,,,,2.7754,-9.5549,,2.7108,,-10.5591,,-19.1073,-53.4267,,-64.9866,,-82.1453,-98.1272,,-103.5709,,-100.7026,,,,QC'd by Microsource
56,174006324,24800541,B([C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)C1=CC=CC(=N1)C2=CC=CC=C2)(O)O,Active,90,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346469-01/212316518,,Inhibitor,1.0861,133.6548,90,Complete curve; high efficacy,-5.9641,1,0.9381,-133.6548,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-126.567,,,,,,0.6767,5.7666,,3.0659,,2.1922,,6.355,10.0767,,-60.0715,,-112.4456,-118.0214,,-115.2571,,-126.567,,,,QC'd by Ontario Chemicals
57,174006371,11556711,CC(C)C[C@@H](C(=O)[C@]1(CO1)C)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC3=CC=CC=C3)NC(=O)CN4CCOCC4,Active,90,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00249613-03/212316483,,Inhibitor,0.3854,100,90,Complete curve; high efficacy,-6.4141,1,0.9072,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-108.011,,,,,,-6.6904,2.3228,,0.7604,,0.4659,,3.5385,-14.6772,,-92.133,,-108.4622,-105.3555,,-106.7719,,-108.011,,,,QC'd by Selleck
58,174006519,25242324,CC(C)(C1=CC2=C(S1)C(=NC(=N2)C3=CN=C(N=C3)N)N4CCOCC4)O,Active,90,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00345838-01/212316122,,Inhibitor,0.6108,144.7884,90,Complete curve; high efficacy,-6.2141,1,0.9698,-115.9961,28.7923,-1.1,1 0 0 0 0 0 0 0 0 0 0,-103.8396,,,,,,48.2027,20.2479,,31.3024,,27.9239,,12.8021,-22.7714,,-30.0719,,-95.8206,-116.3505,,-108.2071,,-103.8396,,,,QC'd by SynKinase
59,174006909,107751,CC(=O)SCC(CC1=CC=CC=C1)C(=O)NCC(=O)OCC2=CC=CC=C2,Active,90,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00179511-04/212316658,,Inhibitor,0.2728,100,90,Complete curve; high efficacy,-6.5641,1,0.9455,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-92.5263,,,,,,-15.2582,-14.596,,-15.5178,,-2.7216,,-23.2252,-36.4617,,-80.1832,,-90.7888,-105.6696,,-102.0347,,-92.5263,,,,QC'd by Selleck
60,174007130,387447,B([C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O,Active,90,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00242506-02/212316513,,Inhibitor,0.3435,100,90,Complete curve; high efficacy,-6.4641,1,0.8506,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-124.3247,,,,,,-1.5405,-5.3608,,-1.1985,,24.3254,,14.7263,-24.5584,,-105.2366,,-111.1507,-108.0292,,-98.4391,,-124.3247,,,,QC'd by Selleck
61,174007148,55245,CC#C[C@@]1(CC[C@@H]2[C@@]1(C[C@@H](C3=C4CCC(=O)C=C4CC[C@@H]23)C5=CC=C(C=C5)N(C)C)C)O,Active,90,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00025179-13/212317029,,Inhibitor,0.2728,100,90,Complete curve; high efficacy,-6.5641,1,0.9224,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-102.2723,,,,,,-16.1946,-4.4995,,-18.8394,,-6.7749,,-17.3215,-27.041,,-90.3387,,-91.4356,-112.1709,,-107.9394,,-102.2723,,,,QC'd by Selleck
62,174007364,3468,CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=C(C=C3)N(C)C,Active,90,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00091112-08/212315779,,Inhibitor,1.5342,186.547,90,Complete curve; high efficacy,-5.8141,1,0.9163,-147.5739,38.9731,-1.1,0 0 0 0 0 0 0 0 0 0 0,-136.4445,,,,,,21.4254,50.5974,,19.8906,,53.6684,,49.6849,46.3221,,12.4306,,-109.3895,-124.5817,,-120.2165,,-136.4445,,,,QC'd by Microsource
63,174007463,14957,CCCCCC[C@@H]1[C@H]([C@@H](OC(=O)[C@H]([C@H](OC1=O)C)NC(=O)C2=C(C(=CC=C2)NC=O)O)C)OC(=O)CC(C)C,Active,90,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00017338-05/212317074,,Inhibitor,1.2187,144.1131,90,Complete curve; high efficacy,-5.9141,1,0.9592,-144.1131,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-141.2874,,,,,,-0.4426,4.5424,,-10.7922,,-21.7868,,-7.3178,-3.4126,,-46.5394,,-107.0909,-130.8355,,-122.1951,,-141.2874,,,,QC'd by SantaCruz Bio
64,124899204,73265235,CC(C)N1C2=NC=NC(=C2C(=C3C=C4C=C(C=CC4=N3)O)[N]1)N,Active,89,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00188346-01/212316015,,Inhibitor,0.6108,138.8032,89,Complete curve; high efficacy,-6.2141,1,0.9719,-100,38.8032,-1.1,0 0 0 0 0 0 0 0 0 0 0,-119.2159,,,,,,53.2426,28.625,,42.8346,,27.0428,,33.4557,-0.9356,,-43.9328,,-63.1562,-90.2833,,-108.3977,,-119.2159,,,,QC'd by Chemdea
65,124950706,73265233,C[C@@H]1CC[C@H]2C[C@@H](C(=CC=CC=C[C@H](C[C@H](C(=O)[C@@H]([C@@H](C(=C[C@H](C(=O)C[C@H](OC(=O)[C@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@@H]([C@@H](C4)OC)OCCO)C)C)O)OC)C)C)C)OC,Active,89,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00242507-01/212316018,,Inhibitor,0.5444,100,89,Complete curve; high efficacy,-6.2641,1,0.916,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-110.9591,,,,,,3.6321,0.6437,,-7.3657,,-7.6975,,-22.5381,-45.0016,,-58.676,,-58.7226,-72.0894,,-102.4354,,-110.9591,,,,QC'd by Selleck
66,137276082,57519534,CC1=C(C(=O)O[C@H](C1)[C@@H](C)[C@H]2CC[C@@H]3[C@@]2(CC[C@@H]4[C@H]3C[C@@H]5[C@]6([C@@]4(C(=O)C=C[C@@H]6O)C)O5)C)CO,Active,89,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00263238-01/212316258,,Inhibitor,1.5342,159.8598,89,Complete curve; high efficacy,-5.8141,1,0.9518,-137.2212,22.6386,-1.1,0 0 0 0 0 0 0 0 0 0 0,-123.7991,,,,,,18.6708,-5.3378,,33.8781,,15.8802,,22.4587,29.0093,,-38.3345,,-70.4711,-115.674,,-127.8264,,-123.7991,,,,QC'd by Toronto Research
67,170466228,20054964,C[C@H]1C[C@H]([C@@](O[C@@H]1[C@H]2C[C@@H]([C@@H](O2)[C@@]3(CC[C@@H](O3)[C@@]4(CC[C@@]5(O4)C[C@@H]([C@H]([C@H](O5)[C@@H](C)[C@H]6[C@@H]([C@H]([C@@H]([C@](O6)(CC(=O)[O-])O)C)OC)OC)C)O)C)C)OC7C[C@@H]([C@H]([C@@H](O7)C)OC)OC)(C)O)C.[NH4+],Active,89,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00263563-01/212337056,,Inhibitor,0.5623,138.9036,89,Complete curve; high efficacy,-6.25,1,0.9785,-100,38.9036,-1.1,0 0 0 0 0,-95.5795,,,,,,,,,,,,,29.9161,,-20.4968,,,-83.1035,,-89.1894,,,-95.5795,,,,QC'd by Bosche
68,170466897,135565635,CC(C)N1C2=NC=NC(=C2C(=N1)C3=CC4=C(N3)C=CC(=C4)O)N,Active,89,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00188346-02/212336471,,Inhibitor,1.7783,163.3789,89,Complete curve; high efficacy,-5.75,1,0.9813,-137.9505,25.4285,-1.1,0 0 0 0 0,-127.0262,,,,,,,,,,,,,10.425,,4.9519,,,-73.5023,,-121.2837,,,-127.0262,,,,QC'd by Tocris
69,174006332,44195571,CC1(CC2=C(C(=O)C1)C(=NN2C3=CC(=C(C=C3)C(=O)N)NC4CCC(CC4)OC(=O)CN)C(F)(F)F)C,Active,89,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346640-01/212316481,,Inhibitor,0.6108,100,89,Complete curve; high efficacy,-6.2141,1,0.9003,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-76.0546,,,,,,1.0472,12.9187,,15.9159,,3.3012,,6.0547,-32.073,,-60.5556,,-84.0246,-84.5761,,-78.8485,,-76.0546,,,,QC'd by Selleck
70,174006419,73265218,COC1=C(C=C(C=C1)CS(=O)(=O)C=CC2=C(C=C(C=C2OC)OC)OC)NCC(=O)[O-].[Na+],Active,89,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346511-01/212316949,,Inhibitor,0.6108,100,89,Complete curve; high efficacy,-6.2141,1,0.89,-100,0,-1.1,0 1 0 0 0 0 0 0 0 0 0,-77.9696,,,,,,9.1522,36.2865,,11.3405,,-0.6341,,-1.7618,-21.4464,,-67.8908,,-79.3913,-85.143,,-72.4301,,-77.9696,,,,QC'd by Selleck
71,174006488,6852167,CC1=C(SC(=N1)NC(=O)C)C2=CC(=C(C=C2)Cl)S(=O)(=O)NCCO,Active,89,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346536-01/212316069,,Inhibitor,0.5444,123.1639,89,Complete curve; high efficacy,-6.2641,1,0.9696,-100,23.1639,-1.1,0 0 0 0 0 0 0 0 0 0 0,-114.4483,,,,,,34.996,27.6968,,9.4594,,3.3938,,14.9258,-7.8346,,-46.7686,,-81.4127,-84.7851,,-96.4275,,-114.4483,,,,QC'd by Selleck
72,174007062,11955716,CC(C)C1=CC(=C(C=C1O)O)C(=O)N2CC3=C(C2)C=C(C=C3)CN4CCN(CC4)C,Active,89,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346674-01/212316424,,Inhibitor,0.4852,100,89,Complete curve; high efficacy,-6.3141,1,0.9508,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-106.533,,,,,,20.8754,4.6461,,2.488,,0.3826,,0.3531,-18.1374,,-70.1149,,-91.4558,-101.8199,,-104.3785,,-106.533,,,,QC'd by Selleck
73,174007474,73265414,C[C@@H]1[C@@H]([C@H](C[C@@H](O1)O[C@@H]2[C@@H](O[C@H](C[C@@H]2O)O[C@@H]3[C@@H](O[C@H](C[C@@H]3O)O[C@H]4CC[C@]5([C@@H](C4)CC[C@@H]6[C@H]5C[C@H]([C@]7([C@@]6(CC[C@@H]7C8=CC(=O)OC8)O)C)O)C)C)C)O)O,Active,89,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00090797-11/212317147,,Inhibitor,0.4437,100,89,Complete curve; high efficacy,-6.3529,1,0.9255,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-89.3475,,,,,,,10.1987,10.8317,,-1.0039,,9.404,,-4.4092,-69.6179,,-85.3716,,-89.9728,,-90.0877,-93.0864,,-89.3475,,,QC'd by SIGMA
74,174007489,6758,CC(=C)[C@H]1CC2=C(O1)C=CC3=C2O[C@@H]4COC5=CC(=C(C=C5[C@@H]4C3=O)OC)OC,Active,89,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00017358-14/212317635,,Inhibitor,0.4324,100,89,Complete curve; high efficacy,-6.3641,1,0.9881,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-102.9247,,,,,,2.6041,-5.843,,-3.9326,,1.481,,-13.0332,-32.5088,,-68.8012,,-83.3685,-100.9363,,-103.4859,,-102.9247,,,,QC'd by Microsource
75,29215025,25749169,CC[C@H]1CN2CCC3=CC(=C(C=C3[C@H]2C[C@@H]1C[C@H]4C5=CC(=C(C=C5CCN4)OC)OC)OC)OC,Active,89,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00024379-04/212316320,,Inhibitor,0.4324,100,89,Complete curve; high efficacy,-6.3641,1,0.8818,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-120.019,,,,,,-2.1608,-8.2662,,-10.3727,,0.4066,,-2.8817,-1.0474,,-81.4289,,-109.1075,-110.2298,,-114.509,,-120.019,,,,QC'd by InterBioScreen
76,124893336,208908,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,Active,88,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00167507-03/212315895,,Inhibitor,0.7689,100,88,Complete curve; high efficacy,-6.1141,1,0.9055,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-96.9126,,,,,,8.9507,28.3301,,8.8733,,1.8145,,0.2029,-39.9561,,-52.8729,,-71.8255,-73.5334,,-82.2814,,-96.9126,,,,QC'd by Bosche
77,124893605,10177,C1=CC=C2C(=C1)C(=C(N2)O)C3=NC4=CC=CC=C4C3=O,Active,88,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00179302-02/212316160,,Inhibitor,0.7689,100,88,Complete curve; high efficacy,-6.1141,1,0.8843,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-121.9473,,,,,,0.9277,-4.3656,,17.1727,,-10.0506,,-1.4202,12.495,,-70.389,,-86.3529,-82.1585,,-110.5322,,-121.9473,,,,QC'd by Sequoia
78,137275840,135398491,COC1=C(C2=NC(=NC(=O)C3=CN=CC=C3)N4CCNC4=C2C=C1)OC,Active,88,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00238454-02/212316091,,Inhibitor,0.7689,135.661,88,Complete curve; high efficacy,-6.1141,1,0.9678,-100,35.661,-1.1,0 0 0 0 0 0 0 0 0 0 0,-105.4667,,,,,,15.299,35.5927,,34.3242,,38.4611,,28.193,20.9572,,-28.3708,,-78.3503,-84.4219,,-107.0939,,-105.4667,,,,QC'd by ChemAxon
79,137275931,24882589,CC1=NC2=CN=C3C=CC(=CC3=C2N1C4=CC=C(C=C4)C(C)(C)C#N)C#CC5=CN=CC=C5,Active,88,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00263088-01/212316114,,Inhibitor,0.1086,84.6439,88,Complete curve; high efficacy,-6.9641,1,0.946,-68.6439,16,-1.1,0 0 0 0 0 0 0 0 0 0 0,-65.9306,,,,,,7.03,19.947,,3.6556,,5.3232,,-7.2465,-50.8374,,-71.862,,-54.1687,-68.4584,,-66.3429,,-65.9306,,,,QC'd by ChemAxon
80,137276027,24856436,CC(C)(C1=NC(=CC=C1)N2C3=NC(=NC=C3C(=O)N2CC=C)NC4=CC=C(C=C4)N5CCN(CC5)C)O,Active,88,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00263183-01/212316167,,Inhibitor,0.968,100,88,Complete curve; high efficacy,-6.0141,1,0.9174,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-78.9368,,,,,,3.22,23.9947,,9.0511,,4.51,,4.083,-10.6491,,-48.8476,,-78.3884,-84.2774,,-84.8116,,-78.9368,,,,QC'd by Selleck
81,137276066,24822275,CC1([C@@H]([C@H](C2=C(O1)C(=O)C3=CC=CC=C3C2=O)NCC4=CC=CC=C4)O)C,Active,88,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00263222-01/212317624,,Inhibitor,0.8627,100,88,Complete curve; high efficacy,-6.0641,1,0.9142,-100,0,-1.1,0 0 0 0 0 1 0 0 0 0 0,-113.0098,,,,,,9.2223,1.3826,,0.1702,,2.4867,,-2.1719,42.9872,,-17.6275,,-98.918,-104.8969,,-107.145,,-113.0098,,,,QC'd by Cayman
82,174006320,25067547,CC1=NC=C(S1)C(=O)N[C@@H](COC)C(=O)N[C@@H](COC)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)[C@]3(CO3)C,Active,88,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00345799-01/212316459,,Inhibitor,0.7689,100,88,Complete curve; high efficacy,-6.1141,1,0.9211,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-82.8415,,,,,,12.0244,8.8415,,5.1539,,-4.2397,,3.6048,-24.1589,,-63.4539,,-71.2295,-73.6384,,-84.5061,,-82.8415,,,,QC'd by ChemieTek
83,174006425,42628507,CC(C)N1C=NC2=C(N=C(N=C21)NC3CCC(CC3)N(C)C)NC4=CC(=CC=C4)NC(=O)C=C,Active,88,http://assay.nih.gov/htsws/rest/display/TRND-lasv-o1/NCGC00346964-01/212316982,,Inhibitor,0.8627,100,88,Complete curve; high efficacy,-6.0641,1,0.8873,-100,0,-1.1,0 0 0 0 0 0 0 0 0 0 0,-83.4719,,,,,,0.4158,20.3265,,7.5218,,2.3332,,9.3425,-4.4092,,-66.8793,,-76.9583,-77.984,,-80.9686,,-83.4719,,,,QC'd by LINCS
