PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Relation,Standard Value,Standard Units,Data Validity Comment
6358,164136053,65575,C[C@@H]1CC[C@@H]2[C@]13CC[C@@]([C@H](C3)C2(C)C)(C)O,Unspecified,,,,Inhibition,=,26.66,%,
6359,164136053,65575,C[C@@H]1CC[C@@H]2[C@]13CC[C@@]([C@H](C3)C2(C)C)(C)O,Unspecified,,,,Inhibition,=,13.66,%,
6360,164136059,656664,CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)C3=CNC4=CC=CC=C43.Cl,Unspecified,,,,Inhibition,=,9.773,%,
6361,164136675,2975094,CC1=C(C=CC(=C1)NC(=O)CC2=NN(C(=O)C3=CC=CC=C32)C)Br,Unspecified,,,,Inhibition,=,13.78,%,
6362,164137868,4787937,C1=CC=C(C=C1)C(=O)NNC(=O)C2=CC=C(C=C2)CNS(=O)(=O)C3=CC(=C(C=C3)F)Cl,Unspecified,,,,Inhibition,=,19.41,%,
6363,164137868,4787937,C1=CC=C(C=C1)C(=O)NNC(=O)C2=CC=C(C=C2)CNS(=O)(=O)C3=CC(=C(C=C3)F)Cl,Unspecified,,,,Inhibition,=,-3.499,%,
6364,164138600,44224257,CN(C(=O)N1[C@](SC(=N1)C2=C(C=CC(=C2)F)F)(CCCN)C3=CC=CC=C3)OC,Unspecified,,,,Inhibition,=,2.46,%,
6365,164138600,44224257,CN(C(=O)N1[C@](SC(=N1)C2=C(C=CC(=C2)F)F)(CCCN)C3=CC=CC=C3)OC,Unspecified,,,,Inhibition,=,20.61,%,
6366,164138939,51371303,CCC1=CN=CN=C1N2CCN(CC2)CC3=NC4=C(N3)C=C(C=C4)C(F)(F)F,Unspecified,,,,Inhibition,=,6.15,%,
6367,164138939,51371303,CCC1=CN=CN=C1N2CCN(CC2)CC3=NC4=C(N3)C=C(C=C4)C(F)(F)F,Unspecified,,,,Inhibition,=,20.72,%,
6368,164138942,155746,CN1C[C@H](C[C@H]2[C@H]1CC3=CN(C4=CC=CC2=C34)C)NS(=O)(=O)N(C)C.Cl,Unspecified,,,,Inhibition,=,17.65,%,
6369,164139048,29243,C1CN(C(=O)NC1O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,Unspecified,,,,Inhibition,=,13.17,%,
6370,164139999,53464059,CCCC(=O)C1CCN(CC1)C2=NC=NC3=C2CN(CC3)C(=O)C4=CC=C(C=C4)C5=CC=CC=C5,Unspecified,,,,Inhibition,=,14.67,%,
6371,164141449,160565,C1=CC(=CC=C1O)OC2=C(C=C(C=C2I)CCC(=O)O)I,Unspecified,,,,Inhibition,=,45.76,%,
6372,164141449,160565,C1=CC(=CC=C1O)OC2=C(C=C(C=C2I)CCC(=O)O)I,Unspecified,,,,Inhibition,=,12.63,%,
6373,164141653,10090485,CC1=NC(=CC=C1)C2=NN3CCCC3=C2C4=C5C=C(C=CC5=NC=C4)C(=O)N,Unspecified,,,,Inhibition,=,25.84,%,
6374,164141653,10090485,CC1=NC(=CC=C1)C2=NN3CCCC3=C2C4=C5C=C(C=CC5=NC=C4)C(=O)N,Unspecified,,,,Inhibition,=,10.01,%,
6375,164141653,10090485,CC1=NC(=CC=C1)C2=NN3CCCC3=C2C4=C5C=C(C=CC5=NC=C4)C(=O)N,Unspecified,,,,Inhibition,=,-0.8118,%,
6376,164141656,11570805,CC(C)(C)CN1C2=C(C=CC(=N2)C3=C(N=C(N3)C(C)(C)C)C4=CC=C(C=C4)F)N=C1N.CS(=O)(=O)O.CS(=O)(=O)O,Unspecified,,,,Inhibition,=,-20.26,%,Outside typical range
6377,164141688,,,Unspecified,,,,Inhibition,=,27.42,%,
6378,164141688,,,Unspecified,,,,Inhibition,=,17.59,%,
6379,164141690,53393916,C1CN(CCC12C(=O)NCN2C3=CC(=CC=C3)F)CCNC(=O)C4=CC(=C(C=C4)F)F,Unspecified,,,,Inhibition,=,0.17,%,
6380,164141691,24198848,C1=CC(=CC=C1C2=CC=C(O2)C3=CC=C(C=C3)C(=N)N)C(=N)N.Cl,Unspecified,,,,Inhibition,=,96.56,%,
6381,164141692,50904505,COC1=CC=C(C=C1)OC2=C(C=NN(C2=O)C3C4=CC=CC=C4C5=CC=CC=C35)Cl,Unspecified,,,,Inhibition,=,10.04,%,
6382,164141818,94141,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CCC4=O)C)O,Unspecified,,,,Inhibition,=,1.518,%,
6383,164142290,71521142,CC1=C(C=CC(=C1)OCC2=NN=C(N2C3=CN=CC=C3)SC4CCCC4)C5=CC=C(C=C5)S(=O)(=O)C,Unspecified,,,,Inhibition,=,14.86,%,
6384,164142515,5335621,CCOC(=O)C1=CC=C(C=C1)N2C(=O)/C(=C\C3=CC=C(O3)[N+](=O)[O-])/C(=O)N2,Unspecified,,,,Inhibition,=,20.43,%,
6385,164142657,71601111,C1CSC2=C1N=C(N(C2=O)C3=CC=CC=C3)SCC(=O)NC4=NC=C(C=C4)C5=CC=CC=C5,Unspecified,,,,Inhibition,=,-5.445,%,
6386,164142901,71583615,C1CCN(CC1)C(=O)CNC(=O)NC2=CC3=C(C=C2)N=NS3,Unspecified,,,,Inhibition,=,15.98,%,
6387,164142958,46244454,C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)S(=O)(=O)C)C4=C5C=CNC5=CC=C4,Unspecified,,,,Inhibition,=,-12.66,%,Outside typical range
6388,164142958,46244454,C[C@@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)S(=O)(=O)C)C4=C5C=CNC5=CC=C4,Unspecified,,,,Inhibition,=,16.43,%,
6389,164143240,10196873,C1C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CCCN=C(N)N)CCCCN)CC2=CC=CC=C2)CC(=O)O,Unspecified,,,,Inhibition,=,-2.81,%,
6390,164143749,24858111,CC1=CC(=NC(=N1)N)NC2=CC=C(C=C2)NC(=O)C3=CC=C(C=C3)NC4=CC=NC5=CC=CC=C54,Unspecified,,,,Inhibition,=,-18.07,%,Outside typical range
6391,164143749,24858111,CC1=CC(=NC(=N1)N)NC2=CC=C(C=C2)NC(=O)C3=CC=C(C=C3)NC4=CC=NC5=CC=CC=C54,Unspecified,,,,Inhibition,=,-5.826,%,
6392,164144445,53340666,C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=NC=C(C=N3)C(=O)NCCCCCCC(=O)NO,Unspecified,,,,Inhibition,=,8.33,%,
6393,164144445,53340666,C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=NC=C(C=N3)C(=O)NCCCCCCC(=O)NO,Unspecified,,,,Inhibition,=,-3.643,%,
6394,164144456,249332,CC[C@@]1(C[C@@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O.OS(=O)(=O)O,Unspecified,,,,Inhibition,=,30.58,%,
6395,164144682,71520717,CC1=CC(=CC(=C1)C(=O)NOCCCCCC(=O)NO)C,Unspecified,,,,Inhibition,=,-0.09,%,
6396,164144682,71520717,CC1=CC(=CC(=C1)C(=O)NOCCCCCC(=O)NO)C,Unspecified,,,,Inhibition,=,23.01,%,
6397,164146310,70699441,CC1=C(C(=NO1)C)C2=CC(=CC(=C2)O)[C@H](C3=CC=CC=C3)O,Unspecified,,,,Inhibition,=,26.73,%,
6398,164147217,66576990,C1CC2=CC=CC=C2[C@H]1NC3=C4C=CN(C4=NC=N3)[C@@H]5C[C@H]([C@H](C5)O)COS(=O)(=O)N.Cl,Unspecified,,,,Inhibition,=,14.61,%,
6399,164147261,11676786,CC1=C(C=C(C=C1)NC(=O)C2=CC(=CC=C2)C(C)(C)C#N)NC3=CC4=C(C=C3)N=CN(C4=O)C,Unspecified,,,,Inhibition,=,14.98,%,
6400,164148325,45142457,CN1C=C(C=N1)C2=CC3=C(C=CC4=C(C3=O)C=C(C=C4)CS(=O)(=O)NCC5=CC=CC=N5)N=C2,Unspecified,,,,Inhibition,=,13.81,%,
6401,164148550,9936388,CC1=CC=C(C=C1)C(=O)N(CCCN)[C@@H](C2=C(C(=O)C3=C(O2)C=C(C=C3)Cl)CC4=CC=CC=C4)C(C)C,Unspecified,,,,Inhibition,=,21.89,%,
6402,164148754,59239165,CCNC(=O)NC1=CC=C(C=C1)C2=NC3=C(CCN(C3)C4COC4)C(=N2)N5CCOC[C@@H]5C,Unspecified,,,,Inhibition,=,-13.76,%,Outside typical range
6403,164148981,59604787,CC1=C(C=CC(=C1F)S(=O)(=O)C)C(=O)N2CCOC3=C(C2)C=C(C=C3)C4=CN=C(C=C4)N,Unspecified,,,,Inhibition,=,-1.104,%,
6404,164149053,4235339,CC1=CC2=C(C=C1)NC(=O)C(=C2C3=CC=CC=C3)C4=NN(C(C4)C5=CC=C(C=C5)Br)C(=O)CCC(=O)O,Unspecified,,,,Inhibition,=,23.82,%,
6405,164149381,25262792,C[C@H]1COCCN1C2=NC(=NC3=C2C=CC(=N3)C4=CC(=CC=C4)C(=O)NC)N5CCOC[C@@H]5C,Unspecified,,,,Inhibition,=,-14.63,%,Outside typical range
6406,164149381,25262792,C[C@H]1COCCN1C2=NC(=NC3=C2C=CC(=N3)C4=CC(=CC=C4)C(=O)NC)N5CCOC[C@@H]5C,Unspecified,,,,Inhibition,=,-24.53,%,Outside typical range
6407,164149742,46893585,CC(=O)N1CCN(CC1)CCOC2=CC=C(C=C2)C3CCN(CC3)C4=NN5C(=NN=C5C(F)(F)F)CC4,Unspecified,,,,Inhibition,=,10.92,%,
6408,164149903,11272107,CN1CC[C@H](C1)OC2=C(C=CC(=C2)NS(=O)(=O)C3=C(C=C(C(=C3)OC)OC)Br)Cl,Unspecified,,,,Inhibition,=,3.931,%,
6409,174484599,5702273,CC(C)(C)NCC(C1=CC(=C(C(=C1)Cl)N)Cl)O.Cl,Unspecified,,,,Inhibition,=,11.41,%,
6410,174484600,1985,CC(=O)NC1=C(C=CC(=C1)[As](=O)(O)O)O,Unspecified,,,,Inhibition,=,11.54,%,
6411,174484613,161803,C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C(=O)COC4=CC=C(C=C4)Cl.Cl,Unspecified,,,,Inhibition,=,9.535,%,
6412,174484626,675434,CC1=CC(=C(N1C2=CC=C(C=C2)F)C)C(=O)CN3CCCC3,Unspecified,,,,Inhibition,=,-18.59,%,Outside typical range
6413,174484660,6420010,COC1=CC(=C(C=C1C(=O)NC2CCN(CC2)CC3=CC=CC=C3)Cl)N.C(=C\C(=O)O)\C(=O)O,Unspecified,,,,Inhibition,=,2.639,%,
6414,174484690,6419984,C[C@@H]([C@@H](C1=CC(=CC=C1)O)O)N.C(C(C(=O)O)O)(C(=O)O)O,Unspecified,,,,Inhibition,=,3.633,%,
6415,174484735,9800961,CC(C)[C@H]1[C@H]2[C@@H](CCN2C(=O)/C=C/CN3CCCCC3)N(C1=O)S(=O)(=O)C,Unspecified,,,,Inhibition,=,18.15,%,
6416,174485851,135659062,CN(C)CC1=CC(=CC=C1)N=C(C2=CC=CC=C2)C3=C(NC4=C3C=CC(=C4)C(=O)N(C)C)O,Unspecified,,,,Inhibition,=,8.11,%,
6417,174485851,135659062,CN(C)CC1=CC(=CC=C1)N=C(C2=CC=CC=C2)C3=C(NC4=C3C=CC(=C4)C(=O)N(C)C)O,Unspecified,,,,Inhibition,=,9.743,%,
6418,174486100,49843471,C1CN(CC2=C1N(C3=C2C=C(C=C3)F)CC(=O)O)C(=O)C4=CC=CC5=CC=CC=C54,Unspecified,,,,Inhibition,=,-7.312,%,
6419,174486131,57406853,CCOC1=C(C=CC(=C1)C(C)(C)C)C2=N[C@@]([C@@](N2C(=O)N3CCN(CC3)CCCS(=O)(=O)C)(C)C4=CC=C(C=C4)Cl)(C)C5=CC=C(C=C5)Cl,Unspecified,,,,Inhibition,=,11.35,%,
6420,174486266,53492727,CCCC[C@@]1(CS(=O)(=O)C2=C(C=C(C(=C2)CNC(CC(=O)O)CC(=O)O)OC)[C@H](N1)C3=CC=CC=C3)CC,Unspecified,,,,Inhibition,=,4.29,%,
6421,174486266,53492727,CCCC[C@@]1(CS(=O)(=O)C2=C(C=C(C(=C2)CNC(CC(=O)O)CC(=O)O)OC)[C@H](N1)C3=CC=CC=C3)CC,Unspecified,,,,Inhibition,=,19.25,%,
6422,174486688,56649450,CC1=C(SC(=N1)NC(=O)N2CCC[C@H]2C(=O)N)C3=CC(=NC=C3)C(C)(C)C(F)(F)F,Unspecified,,,,Inhibition,=,11.28,%,
6423,174486688,56649450,CC1=C(SC(=N1)NC(=O)N2CCC[C@H]2C(=O)N)C3=CC(=NC=C3)C(C)(C)C(F)(F)F,Unspecified,,,,Inhibition,=,9.392,%,
6424,174486706,4904109,CC1=NC2=C(C(=NN2C(=C1)NCCN3CCOCC3)C)C4=CC(=C(C=C4)OC)OC,Unspecified,,,,Inhibition,=,7.73,%,
6425,174487363,56642816,CC1=NN(C(=C1)NC(=O)NC2=CC(=C(C=C2)F)F)C3=CC=CC=C3,Unspecified,,,,Inhibition,=,18.48,%,
6426,174489121,53469059,CC1=NC(=CC=C1)CC(=O)N2CCC3=C2C=CC(=C3F)C4=CN(C5=NC=NC(=C45)N)C,Unspecified,,,,Inhibition,=,11.16,%,
6427,174489121,53469059,CC1=NC(=CC=C1)CC(=O)N2CCC3=C2C=CC(=C3F)C4=CN(C5=NC=NC(=C45)N)C,Unspecified,,,,Inhibition,=,-1.792,%,
6428,174489345,135566652,CN1CCC(CC1)NC(=O)C2=NOC(=C2)C3=C(C=C(C=C3OC4=CC=C(C=C4)[N+](=O)[O-])O)O,Unspecified,,,,Inhibition,=,3.234,%,
6429,174489403,9831416,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OCC,Unspecified,,,,Inhibition,=,0.2601,%,
6430,174489630,11610526,CN1CCC(CC1)C(=O)C2=NC(=CC=C2)NC(=O)C3=C(C=C(C=C3F)F)F,Unspecified,,,,Inhibition,=,17.13,%,
6431,174489643,54675777,C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C(C=CC(=C41)Cl)O)O)O)O)C(=O)N)N(C)C)O,Unspecified,,,,Inhibition,=,-0.25,%,
6432,174489645,179651,C[C@@]12CC[C@H]3[C@]([C@@]14[C@H](O4)C(=O)O[C@H]2C5=COC=C5)(C(=O)C[C@@H]6[C@@]37COC(=O)C[C@@H]7OC6(C)C)C,Unspecified,,,,Inhibition,=,-1.96,%,
6433,174489646,442088,CN1[C@@H]2C3=C(CCN2C(=O)C4=CC=CC=C41)C5=CC=CC=C5N3,Unspecified,,,,Inhibition,=,-1.656,%,
6434,174489655,5353788,CCO/C(=N/C1=C[N+](=NO1)N2CCOCC2)/[O-],Unspecified,,,,Inhibition,=,20.99,%,
6435,174489671,771910,C1=CC=C2C(=C1)N=NN2C(=O)C3=C(C=C(C=C3)Cl)Cl,Unspecified,,,,Inhibition,=,-4.65,%,
6436,174489687,975107,COC1=C(C=C(C=C1)C(=O)N2C(=NC(=N2)C3=CC=CC=C3)N)OC,Unspecified,,,,Inhibition,=,-27.95,%,Outside typical range
6437,174489701,60662,CC(C)[C@H]1C2=C(CC[C@@]1(CCN(C)CCCC3=NC4=CC=CC=C4N3)OC(=O)COC)C=C(C=C2)F.Cl.Cl,Unspecified,,,,Inhibition,=,-0.1976,%,
6438,174489705,9384,C(CCNCCCN)CNCCCN.Cl.Cl.Cl.Cl,Unspecified,,,,Inhibition,=,18.03,%,
6439,174489730,9847786,CC1=CC(=C(C=C1)O)[C@H](CCN(C(C)C)C(C)C)C2=CC=CC=C2.C(C(C(=O)O)O)(C(=O)O)O,Unspecified,,,,Inhibition,=,0.9203,%,
6440,174490356,114933,C1=CC=C2C(=C1)C3=NC2=NC4=C5C=CC=CC5=C([N-]4)N=C6C7=CC=CC=C7C(=N6)N=C8C9=CC=CC=C9C(=N8)[N-]3.[Zn+2],Unspecified,,,,Inhibition,=,12.59,%,
6441,174490453,13023331,CC(C)NC[C@H](COC1=CC=CC2=C1C3=CC=CC=C3N2)O,Unspecified,,,,Inhibition,=,8.5,%,
6442,174491754,19366304,C1CN(CCN1CCCCNC(=O)C2=CC3=C(C=C2)C4=CC=CC=C4C3)C5=C(C(=CC=C5)Cl)Cl.Cl,Unspecified,,,,Inhibition,=,-2.66,%,
6443,174493111,68277611,C1=CC(=CC=C1CNC(=O)C2=CN3C=CN=C3C=C2)S(=O)(=O)C4=CC(=CC(=C4)F)F,Unspecified,,,,Inhibition,=,11.04,%,
6444,174493293,2295463,C1=CC(=CC=C1/C=C\2/C(=O)NC(=O)S2)OCC(=O)O,Unspecified,,,,Inhibition,=,14.03,%,
6445,174493954,54764565,CN1CCN(CC1)CC2=CC=C(C=C2)C3=CC4=C(NC=C4C5=CC6=C(C=C5)NC=C6)N=C3,Unspecified,,,,Inhibition,=,-5.61,%,
6446,174493954,54764565,CN1CCN(CC1)CC2=CC=C(C=C2)C3=CC4=C(NC=C4C5=CC6=C(C=C5)NC=C6)N=C3,Unspecified,,,,Inhibition,=,5.348,%,
6447,174494329,2836187,C1=CC=C(C=C1)NCC(CN2C3=C(C=C(C=C3)Br)C4=C2C=CC(=C4)Br)O,Unspecified,,,,Inhibition,=,12.68,%,
6448,174494608,5702136,C[C@]12CCC3C([C@]1(CCC2C4=CC(=O)OC4)O)CC[C@]5([C@@]3(CC[C@@H](C5)O)C=O)O,Unspecified,,,,Inhibition,=,11.71,%,
6449,174494680,287442,C1=CC(=CN=C1)CO.C(C(C(=O)O)O)(C(=O)O)O,Unspecified,,,,Inhibition,=,14.44,%,
6450,174494697,5702169,CN1CCC2=C(C1)C3=CC=CC=C3N2CC4=CC=CC=C4.C1=CC2=C(C=CC=C2S(=O)(=O)O)C(=C1)S(=O)(=O)O,Unspecified,,,,Inhibition,=,-2.967,%,
6451,174494726,5702167,CN1CCC(=C2C3=CC=CC=C3SC4=CC=CC=C42)CC1.C(=C\C(=O)O)\C(=O)O,Unspecified,,,,Inhibition,=,26.7,%,
6452,174494729,9532,C(CCN)CN.Cl.Cl,Unspecified,,,,Inhibition,=,7.66,%,
6453,174494743,521874,CON.Cl,Unspecified,,,,Inhibition,=,22.04,%,
6454,174494757,60975,CC(C)NCC(C1=CC2=CC=CC=C2C=C1)O.Cl,Unspecified,,,,Inhibition,=,7.214,%,
6455,174494770,49848070,CN1C(=CC=N1)C2=NN=C(C3=CC=CC=C32)N4CCC(CC4)N(C)C(=O)C5=C(C=C(C=C5)F)C(F)(F)F,Unspecified,,,,Inhibition,=,16.77,%,
6456,174494770,49848070,CN1C(=CC=N1)C2=NN=C(C3=CC=CC=C32)N4CCC(CC4)N(C)C(=O)C5=C(C=C(C=C5)F)C(F)(F)F,Unspecified,,,,Inhibition,=,11.7,%,
6457,174495891,71680913,C1=CC=C(C=C1)CCNC(=O)C2=CC(=CC=C2)C(=O)NO,Unspecified,,,,Inhibition,=,1.08,%,
6458,174496090,60182388,C1CN(CCN1)C2=CC=C(C=C2)C3=CN4C(=C(C=N4)C5=C6C=CC=NC6=CC=C5)N=C3,Unspecified,,,,Inhibition,=,-6.53,%,
6459,174496090,60182388,C1CN(CCN1)C2=CC=C(C=C2)C3=CN4C(=C(C=N4)C5=C6C=CC=NC6=CC=C5)N=C3,Unspecified,,,,Inhibition,=,-3.827,%,
6460,174496091,50997747,CC(C)OC1=CC=C(C=C1)C2=CN3C(=C(C=N3)C4=CC=NC5=CC=CC=C45)N=C2,Unspecified,,,,Inhibition,=,8.01,%,
6461,174496091,50997747,CC(C)OC1=CC=C(C=C1)C2=CN3C(=C(C=N3)C4=CC=NC5=CC=CC=C45)N=C2,Unspecified,,,,Inhibition,=,-7.454,%,
6462,174496248,46835756,CN(C)C1=CC(=CC=C1)OC2=CN=C(N=C2)NC3=CC(=CC=C3)O,Unspecified,,,,Inhibition,=,32.75,%,
6463,174496424,51037431,C1=CC(=CC=C1CNC2=NC=NC3=C2C=C(C=C3)F)F,Unspecified,,,,Inhibition,=,16.46,%,
6464,174496424,51037431,C1=CC(=CC=C1CNC2=NC=NC3=C2C=C(C=C3)F)F,Unspecified,,,,Inhibition,=,2.506,%,
6465,174496479,197583,C[C@@H](C1=CC(=C(C=C1)Cl)Cl)NC[C@@H](CP(=O)(CC2CCCCC2)O)O.Cl,Unspecified,,,,Inhibition,=,31.07,%,
6466,174496643,135564749,CC1=CC(=CC(=C1OCCO)C)C2=NC3=C(C(=CC(=C3)OC)OC)C(=O)N2,Unspecified,,,,Inhibition,=,1.387,%,
6467,174497174,24798764,CC1CCC(CC1)C(=O)N(C2CCC(CC2)O)C3=C(SC(=C3)C#CC(C)(C)C)C(=O)O,Unspecified,,,,Inhibition,=,-3.404,%,
6468,174497460,73349077,C1=CC=C(C=C1)C2=CC=CC(=C2)CN3C(=CN=N3)C4=CC(=CC=C4)N5C6=NC=NC(=C6C(=N5)C7=CC=C(C=C7)Cl)N,Unspecified,,,,Inhibition,=,-5.76,%,
6469,174498523,57339144,C1CCN(C1)C2CCN(CC2)C(=O)C3=CC(=C(C=C3)C(=O)N4CCC(CC4)N5CCCC5)NC6=CC=CC=C6,Unspecified,,,,Inhibition,=,16.14,%,
6470,174498523,57339144,C1CCN(C1)C2CCN(CC2)C(=O)C3=CC(=C(C=C3)C(=O)N4CCC(CC4)N5CCCC5)NC6=CC=CC=C6,Unspecified,,,,Inhibition,=,10.85,%,
6471,174498524,61041645,C1CCN(C1)C2CCN(CC2)C(=O)C3=CC(=CC=C3)Br,Unspecified,,,,Inhibition,=,4.883,%,
6472,174498737,53245590,COC1=CC=CC=C1N2CCN(CC2)C3=NC(=NC4=CC(=C(C=C43)OC)OC)C5CC5,Unspecified,,,,Inhibition,=,15.04,%,
6473,174498802,24737642,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N2CCC[C@H]2C3=NC(=CS3)C(=O)C4=CC=C(C=C4)F)NC,Unspecified,,,,Inhibition,=,19.87,%,
6474,174498802,24737642,C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N2CCC[C@H]2C3=NC(=CS3)C(=O)C4=CC=C(C=C4)F)NC,Unspecified,,,,Inhibition,=,2.812,%,
6475,174499790,6710667,CC(CCC(=O)O)[C@H]1CCC2[C@@]1(C(=O)CC3C2C(=O)C[C@H]4[C@@]3(CCC(=O)C4)C)C,Unspecified,,,,Inhibition,=,15.41,%,
6476,174499805,6728943,CN[C@H]1C[C@H]([C@@H]([C@H]([C@@H]1O)O[C@H]2[C@H]([C@@H]3[C@H]([C@H](O2)CO)OC4(O3)[C@@H]([C@H]([C@H]([C@H](O4)C(CO)N)O)O)O)O)O)N,Unspecified,,,,Inhibition,=,10.24,%,
6477,174499813,5932,C1=CC=C(C=C1)N=C(N)N=C(N)N.Cl,Unspecified,,,,Inhibition,=,31.26,%,
6478,174499852,24780598,CC1=C(C=CC=C1F)NC(=O)NC2=C(C(=C(C=C2)Cl)S(=O)(=O)[C@H]3CCCNC3)O,Unspecified,,,,Inhibition,=,14.63,%,
6479,174499866,10819,CC(=C)C1CCC(=CC1)CO,Unspecified,,,,Inhibition,=,13.64,%,
6480,174499902,688670,COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=CC(=C3)OC,Unspecified,,,,Inhibition,=,4.47,%,
6481,174499905,970375,CC1=CC=C(C=C1)C(=O)N2C(=NC(=N2)C3=CN=CC=C3)N,Unspecified,,,,Inhibition,=,-8.36,%,
6482,174499918,5000438,C1=CC(=CN=C1)C2=NN(C(=N2)N)C(=O)C3=CC=C(C=C3)Cl,Unspecified,,,,Inhibition,=,12.88,%,
6483,174499928,21951,COC(=O)C(CS)N.Cl,Unspecified,,,,Inhibition,=,-3.403,%,
6484,174499979,442912,CC[C@H]1CN2CCC1C[C@@H]2[C@H](C3=C4C=C(C=CC4=NC=C3)OC)O,Unspecified,,,,Inhibition,=,21.19,%,
6485,174500107,73111,C1=CC2=C(C(=C1)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C(=O)C4=C([C@@H]2[C@@H]5C6=C(C(=CC=C6)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)C(=O)C8=C5C=C(C=C8O)C(=O)O)C=C(C=C4O)C(=O)O,Unspecified,,,,Inhibition,=,94.13,%,
6486,174501978,49837968,C1[C@H]2CSC(=N[C@]2(CO1)C3=C(C=CC(=C3)NC(=O)C4=NC=C(C=C4)F)F)N,Unspecified,,,,Inhibition,=,18.41,%,
6487,174502111,135635230,CC1=CC(=C(C=C1C)[N+](=O)[O-])C2=CC=C(O2)/C=C/3\C(=O)NC(=NC4=CC(=C(C=C4)Cl)C(=O)O)S3,Unspecified,,,,Inhibition,=,10.24,%,
6488,174502414,54713659,C[C@H]1CO[C@H]2N1C(=O)C3=C(C(=O)C(=CN3C2)C(=O)NCC4=C(C=C(C=C4)F)F)O,Unspecified,,,,Inhibition,=,13.27,%,
6489,174502414,54713659,C[C@H]1CO[C@H]2N1C(=O)C3=C(C(=O)C(=CN3C2)C(=O)NCC4=C(C=C(C=C4)F)F)O,Unspecified,,,,Inhibition,=,9.954,%,
6490,174502589,135742054,CC1=C(N2C=CN=C(C2=N1)NCC3=CC(=CC=C3)S(=O)(=O)C)C4=CC(=C(C=C4)O)F,Unspecified,,,,Inhibition,=,10.22,%,
6491,174503379,136237316,COC1=CC=C(C=C1)C(=O)C2CCN(CC2)CC(=O)N(CC3CC3)CC4=NC5=C(COCC5)C(=O)N4,Unspecified,,,,Inhibition,=,2.77,%,
6492,174503379,136237316,COC1=CC=C(C=C1)C(=O)C2CCN(CC2)CC(=O)N(CC3CC3)CC4=NC5=C(COCC5)C(=O)N4,Unspecified,,,,Inhibition,=,14.23,%,
6493,174503570,71735843,C1CC1CCCCCCCCC(=O)N(CCC(=O)O)O,Unspecified,,,,Inhibition,=,14.61,%,
6494,174503968,5282438,CC/C=C(/C1=CSC(=N1)N)\C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)COC(=O)N)C(=O)OCOC(=O)C(C)(C)C,Unspecified,,,,Inhibition,=,-7.837,%,
6495,174504508,24763624,CN1CCSC2=C(C1)C=C(C=C2)OC,Unspecified,,,,Inhibition,=,4.84,%,
6496,174505018,16134267,C1=C(C=C(C(=C1O)O)O)C(=O)OC2=CC(=CC(=C2O)O)C(=O)OC[C@@H]3[C@H]([C@@H]([C@H]([C@H](O3)OC(=O)C4=CC(=C(C(=C4)OC(=O)C5=CC(=C(C(=C5)O)O)O)O)O)OC(=O)C6=CC(=C(C(=C6)OC(=O)C7=CC(=C(C(=C7)O)O)O)O)O)OC(=O)C8=CC(=C(C(=C8)OC(=O)C9=CC(=C(C(=C9)O)O)O)O)O)OC(=O)C1=CC(=C(C(=C1)OC(=O)C1=CC(=C(C(=C1)O)O)O)O)O,Unspecified,,,,Inhibition,=,48.56,%,
6497,174505060,10372836,COC1=CC(=C(C=C1CNC[C@@H](C2=C3C=CC(=O)NC3=C(C=C2)O)O)Cl)NC(=O)CCN4CCC(CC4)OC(=O)NC5=CC=CC=C5C6=CC=CC=C6,Unspecified,,,,Inhibition,=,14.66,%,
