PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Relation,Standard Value,Activity Comment
1023,103770357,60198,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CC(=C)C4=CC(=O)C=C[C@]34C,Unspecified,,,,Hit score,=,0.04062,
1024,103770413,9818306,CC(=O)OC1=CC2=C(C=C1)[C@H]3CC[C@]4([C@H]([C@@H]3CC2)CC[C@@H]4O)C,Unspecified,,,,Hit score,=,0.08004,
1025,103770438,3730,CC(=O)N(CC(CO)O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I,Unspecified,,,,Hit score,=,0.2283,
1026,103770498,8550,CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C([C@H]3C[C@@H]2[C@@H]1C(=O)OC)NC5=CC=CC=C45)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC,Unspecified,,,,Hit score,=,0.0138,
1027,103770521,443967,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)COC(=O)C)O)C)O)F)C,Unspecified,,,,Hit score,=,0.2562,
1028,103770528,71414,C[C@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)COC(=O)C)OC(=O)C)C)O)F)C)F,Unspecified,,,,Hit score,=,0.08777,
1029,103770553,8567,CNC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O,Unspecified,,,,Hit score,=,0.1269,
1030,103770575,11876263,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)COC(=O)C(C)(C)C)CCC4=CC(=O)CC[C@]34C,Unspecified,,,,Hit score,=,0.2223,
1031,103770583,9878,C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@]2([C@@]4(C1=CC(=O)C=C4)C)F)O)C)(C(=O)C)O,Unspecified,,,,Hit score,=,-0.1428,
1032,103770597,3741,C(CO)N(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)CO,Unspecified,,,,Hit score,=,0.06195,
1033,103770605,5281104,C[C@H](/C=C/[C@H](C)C(C)(C)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C3C[C@H](C[C@@H](C3)O)O)C,Unspecified,,,,Hit score,=,0.5764,
1034,103770607,9270,CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@]4([C@H]([C@@H]3CCC2=C1)CC[C@]4(C#C)OC(=O)C)C,Unspecified,,,,Hit score,=,0.2574,
1035,103770628,6918092,C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)OP(=O)(O)O)OC)O)O,Unspecified,,,,Hit score,=,0.05858,
1036,103770649,5288783,C[C@H](/C=C/[C@H](C1CC1)O)[C@H]2CC[C@@H]\3[C@@]2(CCC/C3=C\C=C/4\C[C@H](C[C@@H](C4=C)O)O)C,Unspecified,,,,Hit score,=,0.6212,
1037,103770669,6509979,CC[C@@H]1/C=C(/C[C@@H](C[C@@H]([C@@H]2[C@H](C[C@H]([C@@](O2)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@@H]([C@H](CC1=O)O)C)/C(=C/[C@@H]4CC[C@@H]([C@@H](C4)OC)Cl)/C)O)C)OC)OC)C)\C,Unspecified,,,,Hit score,=,0.2951,"N=2 (0.381686923,0.208559235)"
1038,103770671,443953,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)OC(=O)CCC(=O)OCC)(C)O)C)C)O)(C)O,Unspecified,,,,Hit score,=,0.2512,
1039,103770675,130881,CCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C(=O)OCC5=C(OC(=O)O5)C)C(C)(C)O,Unspecified,,,,Hit score,=,0.1098,
1040,103770692,,,Unspecified,,,,Hit score,=,0.08702,
1041,103770695,9409,CC1=C(C=CC(=C1)C2=CC(=C(C=C2)N=NC3=C(C4=C(C=C3)C(=CC(=C4N)S(=O)(=O)[O-])S(=O)(=O)[O-])O)C)N=NC5=C(C6=C(C=C5)C(=CC(=C6N)S(=O)(=O)[O-])S(=O)(=O)[O-])O.[Na+].[Na+].[Na+].[Na+],Unspecified,,,,Hit score,=,0.2486,
1042,103770715,443958,CC(=O)OCC(=O)[C@@]12[C@@H](C[C@@H]3[C@@]1(C[C@@H]([C@]4([C@H]3CCC5=CC(=O)C=C[C@@]54C)F)O)C)OC6(O2)CCCC6,Unspecified,,,,Hit score,=,-0.04507,
1043,103770744,11289,COC1=CC=C(C=C1)C(=C(C2=CC=C(C=C2)OC)Cl)C3=CC=C(C=C3)OC,Unspecified,,,,Hit score,=,0.1443,
1044,103770782,5282226,CC(C)OC(=O)CCC/C=C\C[C@H]1[C@H](C[C@H]([C@@H]1/C=C/[C@H](COC2=CC=CC(=C2)C(F)(F)F)O)O)O,Unspecified,,,,Hit score,=,0.0267,
1045,103770790,9568628,CC[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C/C(=N/O)/CC[C@H]34,Unspecified,,,,Hit score,=,0.07889,
1046,103770793,5281107,C[C@H](/C=C/[C@H](C)C(C)C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C,Unspecified,,,,Hit score,=,0.4621,
1047,103770831,169870,CCCCCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C)C(=O)C,Unspecified,,,,Hit score,=,0.1371,
1048,103770834,10429215,C[N+]1([C@@H]2CC[C@H]1CC(C2)OC(=O)C(C3=CC=CC=C3)O)C.[Br-],Unspecified,,,,Hit score,=,0.03421,
1049,103770836,9051,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@@H]3[C@H]2C=CC4=CC(=O)CC[C@@]34C)C,Unspecified,,,,Hit score,=,0.01426,
1050,103770845,441350,C[C@](CC1=CC=C(C=C1)O)(C(=O)O)N,Unspecified,,,,Hit score,=,0.1688,
1051,103770860,443980,C[C@@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)COC(=O)C(C)(C)C)O)C)O)F)C)F,Unspecified,,,,Hit score,=,0.4081,
1052,103770890,656583,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CC[C@]45[C@@]3(CC(=C([C@H]4O5)O)C#N)C,Unspecified,,,,Hit score,=,0.3178,
1053,103770891,6918178,CCC(=O)O[C@@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2C[C@@H](C4=CC(=O)C=C[C@@]43C)F)F)O)C)C)C(=O)CCl,Unspecified,,,,Hit score,=,0.1488,
1054,103770892,93055,C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)COC(=O)CC(C)(C)C)O)CCC4=CC(=O)C=C[C@]34C)O,Unspecified,,,,Hit score,=,0.1945,
1055,103770915,65492,C[C@@H](C(=O)NC1=C(C(=C(C(=C1I)C(=O)NC(CO)CO)I)C(=O)NC(CO)CO)I)O,Unspecified,,,,Hit score,=,0.1622,
1056,103770946,5311027,CCNC(=O)CCC/C=C\C[C@H]1[C@H](C[C@H]([C@@H]1/C=C/[C@H](CCC2=CC=CC=C2)O)O)O,Unspecified,,,,Hit score,=,0.186,
1057,103770952,6918296,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)NC4=C(C=CC(=C4)C(F)(F)F)C(F)(F)F)CC[C@@H]5[C@@]3(C=CC(=O)N5)C,Unspecified,,,,Hit score,=,0.3162,
1058,103770956,9403,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2OC(=O)CCC4CCCC4)CCC5=C3C=CC(=C5)O,Unspecified,,,,Hit score,=,0.1681,
1059,103770958,5282493,C[C@@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@H]1C(=O)COC(=O)C(C)(C)C)C)O)Cl)C)F,Unspecified,,,,Hit score,=,0.2781,
1060,103770963,5284555,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=C3C=CC(=C4)OS(=O)(=O)O.C1CNCCN1,Unspecified,,,,Hit score,=,0.1464,
1061,103770972,636374,CCC(=O)OCC(=O)[C@]1([C@@H](C[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2[C@@H](CC4=CC(=O)C=C[C@]34C)Cl)O)C)C)OC(=O)CC,Unspecified,,,,Hit score,=,0.08294,
1062,103770995,15209,C[C@]12CCC(=O)C=C1[C@H](C[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3C[C@@H]5[C@]4(OC(O5)(C)C)C(=O)CO)C)O)F,Unspecified,,,,Hit score,=,0.03434,
1063,103770997,441409,C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)COP(=O)([O-])[O-])O)CCC4=CC(=O)C=C[C@]34C)O.[Na+].[Na+],Unspecified,,,,Hit score,=,0.07703,
1064,103771010,11693,C[N+]1(CCC(C1)OC(=O)C(C2CCCC2)(C3=CC=CC=C3)O)C.[Br-],Unspecified,,,,Hit score,=,0.1715,
1065,103771022,2343,C1=CC=C(C=C1)CSCC2=NS(=O)(=O)C3=CC(=C(C=C3N2)Cl)S(=O)(=O)N,Unspecified,,,,Hit score,=,0.1308,
1066,103771029,43507,C1C(=C(N2[C@H](S1)[C@@H](C2=O)NC(=O)CC3=CC=CC=C3CN)C(=O)O)CSC4=NN=NN4CC(=O)O,Unspecified,,,,Hit score,=,0.2346,
1067,103771064,23680530,C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)C=C4)C)O)C)(C(=O)COC(=O)CCC(=O)[O-])O.[Na+],Unspecified,,,,Hit score,=,0.2909,"N=2 (0.363585042,0.218131825)"
1068,103771070,54746,CCNC(=O)N(CCCN(C)C)C(=O)[C@@H]1C[C@H]2[C@@H](CC3=CNC4=CC=CC2=C34)N(C1)CC=C,Unspecified,,,,Hit score,=,-0.1061,
1069,103771095,3011155,COC1=NC(=NC2=C1N=CN2[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)N,Unspecified,,,,Hit score,=,0.1307,
1070,103771112,451668,C1[C@@H]([C@H](O[C@H]1N2C=NC(=NC2=O)N)CO)O,Unspecified,,,,Hit score,=,-0.05394,
1071,103771114,5794,CCCCOCCOCCOCC1=CC2=C(C=C1CCC)OCO2,Unspecified,,,,Hit score,=,0.1894,
1072,103771117,157920,CCCCC([C@]1(CC[C@H]2[C@H](O1)CC(=O)[C@@H]2CCCCCCC(=O)O)O)(F)F,Unspecified,,,,Hit score,=,0.08446,
1073,103771129,5832,CC(=O)O[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@H]34)C)C#C,Unspecified,,,,Hit score,=,0.06494,
1074,103771130,22571,CCCCC(CC)COC(=O)C(=C(C1=CC=CC=C1)C2=CC=CC=C2)C#N,Unspecified,,,,Hit score,=,0.1632,
1075,103771148,9046,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)OC5CCCC5,Unspecified,,,,Hit score,=,0.3887,
1076,103771165,6918289,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)OC(=O)C(C)(CO)CO)C)/C)O)OC)C)C)/C)OC,Unspecified,,,,Hit score,=,0.4599,
1077,103771174,1549000,C1CN(CCN1CCOCC(=O)O)[C@H](C2=CC=CC=C2)C3=CC=C(C=C3)Cl,Unspecified,,,,Hit score,=,-0.05445,
1078,103771467,9933004,C1CC2=C(C=CC(=C2)F)OC1C(CNCC(C3CCC4=C(O3)C=CC(=C4)F)O)O.Cl,Unspecified,,,,Hit score,=,0.4783,
1079,103771482,148121,C#CCC(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,Unspecified,,,,Hit score,=,0.06018,
1080,103771483,19371515,CN1CCC(=C2C3=CC=CC=C3CCN4C2=NC=C4C=O)CC1,Unspecified,,,,Hit score,=,0.08654,
1081,103771484,9854073,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)OC)C)OC,Unspecified,,,,Hit score,=,-0.8282,
1082,103771485,443936,CCCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2C[C@@H](C4=CC(=O)C=C[C@@]43C)F)F)O)C)C(=O)COC(=O)C,Unspecified,,,,Hit score,=,0.1389,
1083,103771488,6445540,C[C@H]1CCC[C@@]2([C@@H](O2)C[C@H](NC(=O)C[C@@H](C(C(=O)[C@@H]([C@H]1O)C)(C)C)O)/C(=C/C3=CSC(=N3)C)/C)C,Unspecified,,,,Hit score,=,0.1281,
1084,103771489,129228,C1=CC(=C(C(=C1)F)CN2C=C(N=N2)C(=O)N)F,Unspecified,,,,Hit score,=,0.1638,
1085,103771504,121396,C(CC(=O)O)[C@@H](C(=O)O)NC(=O)N,Unspecified,,,,Hit score,=,0.1387,
1086,104234145,2520,CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC,Unspecified,,,,Hit score,=,0.1784,
1087,104234146,62959,C1[C@@H]2[C@@H](C2N)CN1C3=C(C=C4C(=O)C(=CN(C4=N3)C5=C(C=C(C=C5)F)F)C(=O)O)F,Unspecified,,,,Hit score,=,0.134,
1088,104234147,3779,CC(C)NCC(C1=CC(=C(C=C1)O)O)O,Unspecified,,,,Hit score,=,0.1056,
1089,104234151,43815,C1CNC[C@H]([C@@H]1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4,Unspecified,,,,Hit score,=,0.0967,
1090,104234156,64143,CC1=C(C=CC=C1O)C(=O)N[C@@H](CSC2=CC=CC=C2)[C@@H](CN3C[C@H]4CCCC[C@H]4C[C@H]3C(=O)NC(C)(C)C)O,Unspecified,,,,Hit score,=,0.1621,
1091,104234161,449381,CCC(CC)O[C@@H]1C=C(C[C@@H]([C@H]1NC(=O)C)N)C(=O)O,Unspecified,,,,Hit score,=,0.1256,"N=2 (0.248546218,0.002582247)"
1092,104234163,43672,CCN1CCN(C(=O)C1=O)C(=O)N[C@H](C2=CC=CC=C2)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O,Unspecified,,,,Hit score,=,0.2065,
1093,104234169,126941,CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,Unspecified,,,,Hit score,=,0.1078,
1094,104234183,656665,CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)C3=CNC4=CC=CC=C43,Unspecified,,,,Hit score,=,0.2296,
1095,104234184,2551,C[N+](C)(C)CCOC(=O)N,Unspecified,,,,Hit score,=,0.06455,
1096,104234195,3202,CC[N+](C)(C)C1=CC(=CC=C1)O,Unspecified,,,,Hit score,=,0.0571,
1097,104234199,54687,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@H](C[C@H](CC(=O)O)O)O)O,Unspecified,,,,Hit score,=,0.1363,
1098,104234202,2993,CC1=[N+](C2=CC=CC=C2C(=C1)N)CCCCCCCCCC[N+]3=C(C=C(C4=CC=CC=C43)N)C,Unspecified,,,,Hit score,=,-0.1244,
1099,104234203,6018,CC(C)CC1CN2CCC3=CC(=C(C=C3C2CC1=O)OC)OC,Unspecified,,,,Hit score,=,-0.001281,
1100,104234207,213039,CC(C)CN(C[C@H]([C@H](CC1=CC=CC=C1)NC(=O)O[C@H]2CO[C@@H]3[C@H]2CCO3)O)S(=O)(=O)C4=CC=C(C=C4)N,Unspecified,,,,Hit score,=,0.38,"N=2 (0.41808432,0.341976491)"
1101,104234230,159269,CC1=CN(C(=O)NC1=O)[C@@H]2C[C@H]([C@@H](O2)CO)O,Unspecified,,,,Hit score,=,0.09197,
1102,104234231,5284549,CCN[C@H]1C[C@@H](S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)C,Unspecified,,,,Hit score,=,0.177,
1103,104234232,68844,CCN[C@H]1CN(S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)CCCOC,Unspecified,,,,Hit score,=,0.2322,
1104,104234233,5284627,CC1(O[C@@H]2CO[C@@]3([C@H]([C@@H]2O1)OC(O3)(C)C)COS(=O)(=O)N)C,Unspecified,,,,Hit score,=,0.1748,
1105,104234234,54675783,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C=CC(=C4C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O)O)N(C)C,Unspecified,,,,Hit score,=,0.178,"N=2 (0.209474978,0.146520518)"
1106,104234237,60855,CC(=O)N[C@@H]1[C@H](C=C(O[C@H]1[C@@H]([C@@H](CO)O)O)C(=O)O)N=C(N)N,Unspecified,,,,Hit score,=,0.0708,
1107,104234240,64139,C1CC1C#C[C@]2(C3=C(C=CC(=C3)Cl)NC(=O)O2)C(F)(F)F,Unspecified,,,,Hit score,=,0.3102,
1108,104234256,441306,CCN[C@@H]1C[C@@H]([C@H]([C@@H]([C@H]1O[C@@H]2[C@@H]([C@H]([C@@](CO2)(C)O)NC)O)O)O[C@@H]3[C@@H](CC=C(O3)CN)N)N,Unspecified,,,,Hit score,=,0.12,
1109,104234261,5289394,C[C@@H]1C/C=C/C=C/[C@@H]([C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)O)OC)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)O)(C)O)N(C)C)O)CC=O)C)O[C@H]4CC[C@@H]([C@H](O4)C)N(C)C,Unspecified,,,,Hit score,=,0.1388,
1110,104234261,5289394,C[C@@H]1C/C=C/C=C/[C@@H]([C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)O)OC)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)O)(C)O)N(C)C)O)CC=O)C)O[C@H]4CC[C@@H]([C@H](O4)C)N(C)C,Unspecified,,,,Hit score,=,0.1355,
1111,104234266,44187,CCN1CCN(C(=O)C1=O)C(=O)N[C@H](C2=CC=C(C=C2)O)C(=O)N[C@H]3[C@@H]4N(C3=O)C(=C(CS4)CSC5=NN=NN5C)C(=O)O,Unspecified,,,,Hit score,=,0.1928,
1112,104234269,135412781,C1=C[N+](=CC=C1/C=N/O)COC[N+]2=CC=C(C=C2)/C=N/O,Unspecified,,,,Hit score,=,0.2635,
1113,104234273,38945,CC1=C(C(=CC=C1)C)NC(=O)C(C)N,Unspecified,,,,Hit score,=,-0.08565,
1114,104234291,2681,CCCCCCCCCCCCCCCC[N+](C)(C)C,Unspecified,,,,Hit score,=,0.2709,
1115,104234319,25295,CN(C)CCN(CC1=CC=C(C=C1)Cl)C2=CC=CC=N2,Unspecified,,,,Hit score,=,0.008614,
1116,104234349,6914273,C1C(=O)NC(=O)N1/N=C/C2=CC=C(O2)C3=CC=C(C=C3)[N+](=O)[O-],Unspecified,,,,Hit score,=,0.0794,
1117,104234358,135398654,C[C@@H]([C@@H]([C@H]1CNC2=C(N1)C(=O)NC(=N2)N)O)O,Unspecified,,,,Hit score,=,0.04545,
1118,104234371,9578005,CC1=C(C=CN=C1C[S@@](=O)C2=NC3=CC=CC=C3N2)OCC(F)(F)F,Unspecified,,,,Hit score,=,0.1092,"N=2 (0.184237686,0.034174886)"
1119,104234372,68861,C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@]2(CC#N)O,Unspecified,,,,Hit score,=,0.1799,
1120,104234386,189821,CC1=N[C@@]2([C@H](O1)C[C@@H]3[C@@]2(C[C@@H]([C@H]4[C@H]3CCC5=CC(=O)C=C[C@]45C)O)C)C(=O)COC(=O)C,Unspecified,,,,Hit score,=,0.3895,
1121,104236927,119828,CCC(=O)NS(=O)(=O)C1=CC=C(C=C1)C2=C(ON=C2C3=CC=CC=C3)C,Unspecified,,,,Hit score,=,0.03281,
1122,104239101,65958,CNC1CCCN(C1)C2=C(C=C3C(=C2OC)N(C=C(C3=O)C(=O)O)C4CC4)F,Unspecified,,,,Hit score,=,0.2575,
1123,104239347,135804808,C1=NN(C2=C1C(=O)NC=N2)[C@@H]3[C@H]([C@H]([C@@H](O3)CO)O)O,Unspecified,,,,Hit score,=,0.1953,
1124,104239756,3033968,CC[C@]12CC[C@H]3[C@H]([C@@H]1C=C[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34,Unspecified,,,,Hit score,=,0.1957,
1125,104240364,6915744,CC[C@@H]1[C@@]([C@@H]([C@H](/C(=N/OCOCCOC)/[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O,Unspecified,,,,Hit score,=,0.1457,
1126,104240781,131411,CCOC(=O)C1=C(N(C2=CC(=C(C(=C21)CN(C)C)O)Br)C)CSC3=CC=CC=C3,Unspecified,,,,Hit score,=,0.02898,"N=2 (0.076312901,-0.01835016)"
1127,104243011,5793,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O,Unspecified,,,,Hit score,=,0.07162,
1128,104243012,892,C1(C(C(C(C(C1O)O)O)O)O)O,Unspecified,,,,Hit score,=,0.1465,
1129,104245715,42611257,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)F,Unspecified,,,,Hit score,=,0.2964,
1130,104246358,24748573,C1=CC(=CC(=C1)Cl)NC2=NC3=C(C=CC(=C3)C(=O)O)C4=C2C=CN=C4,Unspecified,,,,Hit score,=,0.7608,
1131,104247295,47866,C1CC1NC2=NC(=NC(=N2)N)N,Unspecified,,,,Hit score,=,0.0904,
1132,104247904,656641,CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,Unspecified,,,,Hit score,=,0.154,
1133,104248688,25242512,CC[C@@H]1[C@@]2([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H](C(=O)[C@](C(=O)O1)(C)F)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)OC)C)C)N(C(=O)O2)CCCCN4C=C(N=N4)C5=CC(=CC=C5)N)C,Unspecified,,,,Hit score,=,0.2407,"N=2 (0.243215891,0.238257579)"
1134,104249752,6306,CC[C@H](C)[C@@H](C(=O)O)N,Unspecified,,,,Hit score,=,0.09121,
1135,104251684,7510,C1=CC(=CN=C1)CO,Unspecified,,,,Hit score,=,0.2034,
1136,104252953,644160,C([C@H]([C@@H]([C@H](C=O)O)O)O)O,Unspecified,,,,Hit score,=,0.1093,
1137,104253152,213046,C1CC[C@H]([C@@H](C1)CN2CCN(CC2)C3=NSC4=CC=CC=C43)CN5C(=O)[C@H]6[C@@H]7CC[C@@H](C7)[C@H]6C5=O,Unspecified,,,,Hit score,=,0.4322,
1138,123083185,77999,CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3,Unspecified,,,,Hit score,=,-0.06876,
1139,123083191,1201549,CN1[C@@H]2CC[C@H]1CC(C2)OC(C3=CC=CC=C3)C4=CC=CC=C4,Unspecified,,,,Hit score,=,0.1527,
1140,123083193,6127,C[N+]1(CCC(=C(C2=CC=CC=C2)C3=CC=CC=C3)CC1)C,Unspecified,,,,Hit score,=,0.06957,
1141,123083201,7741,C1=C(NN=C1)CCN,Unspecified,,,,Hit score,=,0.1111,
1142,123083944,65859,C1CN(CCN1C[C@@H](CO)O)C2=CC=CC=C2,Unspecified,,,,Hit score,=,0.1177,"N=2 (0.197577015,0.037752405)"
1143,123084298,71141,CN1C(=NN=N1)SCC2=C(N3[C@@H]([C@@](C3=O)(NC(=O)CSC[C@H](C(=O)O)N)OC)SC2)C(=O)O,Unspecified,,,,Hit score,=,0.1316,
1144,123084851,,,Unspecified,,,,Hit score,=,0.2677,
1145,123085376,10034073,CC[C@H]1/C=C(/[C@H](C/C=C/C=C(/C(=O)O[C@@H](C/C=C(/C=C(/[C@@H]1O[C@H]2[C@H]([C@H]([C@@H](C(O2)(C)C)OC(=O)C(C)C)O)O)\C)\C)[C@@H](C)O)\CO[C@H]3[C@H]([C@H]([C@@H]([C@H](O3)C)OC(=O)C4=C(C(=C(C(=C4O)Cl)O)Cl)CC)O)OC)O)\C,Unspecified,,,,Hit score,=,0.1058,
1146,123085521,8226,CC[C@@H](CO)NC(=O)[C@H]1CN([C@@H]2CC3=CNC4=CC=CC(=C34)C2=C1)C,Unspecified,,,,Hit score,=,0.219,
1147,123085523,3775,CC(C)[N+](C)(CCC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)N)C(C)C,Unspecified,,,,Hit score,=,0.2678,
1148,123085531,145948239,CC1(C(=[N+](C2=C1C3=CC=CC=C3C=C2)CCCCS(=O)(=O)O)/C=C\C=C\C=C\C=C/4\C(C5=C(N4CCCCS(=O)(=O)[O-])C=CC6=CC=CC=C65)(C)C)C,Unspecified,,,,Hit score,=,0.2338,
1149,123085720,51039,C1C(=C(N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)N)C(=O)O)Cl,Unspecified,,,,Hit score,=,0.3978,
1150,123086332,45138674,COC1=C(C=C(C=C1)C(F)(F)F)N2[C@H](C3=C(C(=CC=C3)F)N=C2N4CCN(CC4)C5=CC(=CC=C5)OC)CC(=O)O,Unspecified,,,,Hit score,=,0.3651,
1151,123086577,55245,CC#C[C@@]1(CC[C@@H]2[C@@]1(C[C@@H](C3=C4CCC(=O)C=C4CC[C@@H]23)C5=CC=C(C=C5)N(C)C)C)O,Unspecified,,,,Hit score,=,0.07581,
1152,123086722,45375808,C[C@@H](C(=O)OC(C)C)N[P@](=O)(OC[C@@H]1[C@H]([C@@]([C@@H](O1)N2C=CC(=O)NC2=O)(C)F)O)OC3=CC=CC=C3,Unspecified,,,,Hit score,=,0.2045,
