PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Relation,Standard Value
805,103770379,64737,CCCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C.Cl,Unspecified,,,,Inhibition index,=,0.7147
806,103770380,443867,CC(C)(C)C1=CC=C(C=C1)CN(C)CC2=CC=CC3=CC=CC=C32.Cl,Unspecified,,,,Inhibition index,=,0.4285
807,103770381,47471,C1=CC(=C(C(=C1)Cl)SC(CCC2=CC=C(C=C2)Cl)CN3C=CN=C3)Cl.[N+](=O)(O)[O-],Unspecified,,,,Inhibition index,=,-0.1062
808,103770382,36431,C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4.Cl,Unspecified,,,,Inhibition index,=,1.176
809,103770389,10660,CN1C2=C(C(=O)N(C1=O)C)NC(=N2)Cl.CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2,Unspecified,,,,Inhibition index,=,1.153
810,103770393,9703,CC(C)NC(=O)C1=CC=C(C=C1)CNNC.Cl,Unspecified,,,,Inhibition index,=,0.4361
811,103770394,68727,CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1.Cl,Unspecified,,,,Inhibition index,=,-0.01531
812,103770396,10648,C1CC(C2=CC=CC=C2C1)C3=NCCN3.Cl,Unspecified,,,,Inhibition index,=,0.01345
813,103770401,65324,CC(CCC1=CC=C(C=C1)O)NCCC2=CC(=C(C=C2)O)O.Cl,Unspecified,,,,Inhibition index,=,-0.04461
814,103770402,9883259,CCC1=C(NC2=C1C(=O)C(CC2)CN3CCOCC3)C.Cl,Unspecified,,,,Inhibition index,=,0.4807
815,103770408,9373,CN(CC#C)CC1=CC=CC=C1.Cl,Unspecified,,,,Inhibition index,=,0.1628
816,103770410,71478,CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24.Cl,Unspecified,,,,Inhibition index,=,-0.1358
817,103770415,17276,CCOC(=O)[C@](C)(CC1=CC(=C(C=C1)O)O)N.Cl,Unspecified,,,,Inhibition index,=,0.3778
818,103770419,5878,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C)O)CC[C@@H]4[C@@]3(COC(=O)C4)C,Unspecified,,,,Inhibition index,=,0.1105
819,103770421,5482,C1=CC(=C(C=C1Cl)Cl)C(CN2C=CN=C2)OCC3=C(SC=C3)Cl,Unspecified,,,,Inhibition index,=,-0.1271
820,103770423,66070,CC1=C(C(=CC=C1)C)NC(=O)C2CCCCN2C.Cl,Unspecified,,,,Inhibition index,=,-0.06855
821,103770429,9066,CN(C)CCN(CC1=CC=CC=C1)C2=CC=CC=N2.Cl,Unspecified,,,,Inhibition index,=,1.17
822,103770433,5702129,CC1=CC=C(C=C1)/C(=C\CN2CCCC2)/C3=CC=CC=N3.Cl,Unspecified,,,,Inhibition index,=,0.8569
823,103770437,135413534,CC(C)[C@@H](C(=O)OCC(CO)OCN1C=NC2=C1N=C(NC2=O)N)N.Cl,Unspecified,,,,Inhibition index,=,0.2369
824,103770438,3730,CC(=O)N(CC(CO)O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I,Unspecified,,,,Inhibition index,=,0.2359
825,103770444,18340,COC1=CC(=C(C=C1)OC)C(CNC(=O)CN)O.Cl,Unspecified,,,,Inhibition index,=,0.1174
826,103770445,6419921,CN(C)CC/C=C/1\C2=CC=CC=C2COC3=CC=CC=C31.Cl,Unspecified,,,,Inhibition index,=,0.9086
827,103770447,517321,CCCOC1=C(C=C(C=C1)C(=O)OCCN(CC)CC)N.Cl,Unspecified,,,,Inhibition index,=,0.1448
828,103770452,5887,CN(C)CCCN1C2=CC=CC=C2SC3=CC=CC=C31.Cl,Unspecified,,,,Inhibition index,=,1.161
829,103770456,22162,CN(C)CCOC(=O)C(C1=CC=CC=C1)C2(CCCC2)O.Cl,Unspecified,,,,Inhibition index,=,1.136
830,103770457,54686764,CN(C)[C@H]1[C@@H]2C[C@@H]3[C@@H](C4=C(C=CC(=C4C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O)O)Cl)O.Cl,Unspecified,,,,Inhibition index,=,0.02253
831,103770461,68304,CCCCOC1=CC=C(C=C1)C(=O)CCN2CCCCC2.Cl,Unspecified,,,,Inhibition index,=,1.119
832,103770462,441344,CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2.Cl,Unspecified,,,,Inhibition index,=,0.03314
833,103770475,54911,CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl.Cl,Unspecified,,,,Inhibition index,=,0.1976
834,103770476,5281098,CN(C/C=C/C1=CC=CC=C1)CC2=CC=CC3=CC=CC=C32.Cl,Unspecified,,,,Inhibition index,=,0.572
835,103770477,71401,C1=CC(=C(C(=C1)Cl)CC(=O)N=C(N)N)Cl.Cl,Unspecified,,,,Inhibition index,=,0.1554
836,103770483,21700,CCC(=O)OCC(=O)[C@]1([C@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)Cl)O)C)C)OC(=O)CC,Unspecified,,,,Inhibition index,=,0.5406
837,103770486,31100,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]3(N1C(=O)[C@](O3)(C(C)C)NC(=O)[C@H]4CN([C@@H]5CC6=C(NC7=CC=CC(=C67)C5=C4)Br)C)O.CS(=O)(=O)O,Unspecified,,,,Inhibition index,=,-0.08637
838,103770490,3724,CC(=O)N(CC(CN(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)C)O)C2=C(C(=C(C(=C2I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I,Unspecified,,,,Inhibition index,=,-0.02473
839,103770496,54682932,CN(C)[C@H]1[C@@H]2[C@H](C3C(=C)C4=C(C=CC(=C4C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O)O)Cl)O.C1=CC(=C(C=C1S(=O)(=O)O)C(=O)O)O,Unspecified,,,,Inhibition index,=,-0.04189
840,103770497,5965,CN(CCCCCCCCCCN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C)C(=O)OC2=CC=CC(=C2)[N+](C)(C)C.[Br-].[Br-],Unspecified,,,,Inhibition index,=,0.01238
841,103770505,51040,CC(C)(C)C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=C(C=C2)OC,Unspecified,,,,Inhibition index,=,0.8383
842,103770506,23675322,CC1=NN=C(S1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)CN4C=NN=N4)SC2)C(=O)[O-].[Na+],Unspecified,,,,Inhibition index,=,0.1369
843,103770510,47320,C[N+]1(CCC2=CC(=C(C=C2C1CC3=CC(=C(C=C3)OC)OC)OC)OC)CCC(=O)OCCCCCOC(=O)CC[N+]4(CCC5=CC(=C(C=C5C4CC6=CC(=C(C=C6)OC)OC)OC)OC)C.C1=CC=C(C=C1)S(=O)(=O)[O-].C1=CC=C(C=C1)S(=O)(=O)[O-],Unspecified,,,,Inhibition index,=,0.8693
844,103770513,23667300,CO[C@@]1([C@@H]2N(C1=O)C(=C(CS2)COC(=O)N)C(=O)[O-])NC(=O)CC3=CC=CS3.[Na+],Unspecified,,,,Inhibition index,=,0.2
845,103770528,71414,C[C@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)COC(=O)C)OC(=O)C)C)O)F)C)F,Unspecified,,,,Inhibition index,=,0.03683
846,103770543,5702062,CC(=O)O.C1=CC(=C(C(=C1)Cl)/C=N/N=C(N)N)Cl,Unspecified,,,,Inhibition index,=,0.7415
847,103770544,62978,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC.CS(=O)(=O)O,Unspecified,,,,Inhibition index,=,0.8189
848,103770553,8567,CNC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O,Unspecified,,,,Inhibition index,=,0.08725
849,103770569,92163,CCCNC(C)C(=O)NC1=CC=CC=C1C.Cl,Unspecified,,,,Inhibition index,=,0.005642
850,103770579,2722,C1=CC2=C(C(=C(C=C2Cl)Cl)O)N=C1,Unspecified,,,,Inhibition index,=,0.2113
851,103770583,9878,C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@]2([C@@]4(C1=CC(=O)C=C4)C)F)O)C)(C(=O)C)O,Unspecified,,,,Inhibition index,=,0.08915
852,103770587,5593,CCN(CC1=CC=NC=C1)C(=O)C(CO)C2=CC=CC=C2,Unspecified,,,,Inhibition index,=,0.1142
853,103770589,21467,CC1=C(C(=CC=C1)C)OCC(C)N.Cl,Unspecified,,,,Inhibition index,=,0.1347
854,103770597,3741,C(CO)N(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)CO,Unspecified,,,,Inhibition index,=,0.1137
855,103770600,5311412,CCC(=O)[C@]1([C@@H](C[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)C=C[C@]34C)O)C)C)C,Unspecified,,,,Inhibition index,=,0.1893
856,103770601,63002,CC(C)(C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O.Cl,Unspecified,,,,Inhibition index,=,0.6767
857,103770604,9588170,CO/N=C/1\CN(CC1CN)C2=C(C=C3C(=O)C(=CN(C3=N2)C4CC4)C(=O)O)F.CS(=O)(=O)O,Unspecified,,,,Inhibition index,=,0.02789
858,103770607,9270,CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@]4([C@H]([C@@H]3CCC2=C1)CC[C@]4(C#C)OC(=O)C)C,Unspecified,,,,Inhibition index,=,0.4733
859,103770612,39764,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@@H]([C@]2(C[C@@H]1N4CCCCC4)C)CC[C@]5([C@H]3C[C@@H]([C@@H]5OC(=O)C)[N+]6(CCCCC6)C)C.[Br-],Unspecified,,,,Inhibition index,=,0.3483
860,103770616,,,Unspecified,,,,Inhibition index,=,-0.1263
861,103770619,22576,CN(C)CCC=C1C2=CC=CC=C2C=CC3=CC=CC=C31.Cl,Unspecified,,,,Inhibition index,=,0.6333
862,103770624,62886,C[N@@+]1(CCC2=CC(=C(C=C2[C@H]1CC3=CC(=C(C=C3)OC)OC)OC)OC)CCC(=O)OCCCCCOC(=O)CC[N@+]4(CCC5=CC(=C(C=C5[C@H]4CC6=CC(=C(C=C6)OC)OC)OC)OC)C.C1=CC=C(C=C1)S(=O)(=O)[O-].C1=CC=C(C=C1)S(=O)(=O)[O-],Unspecified,,,,Inhibition index,=,1.338
863,103770626,6419933,C[C@H]([C@@H]1CC[C@H]([C@H](O1)O[C@@H]2[C@H](C[C@H]([C@@H]([C@H]2O)O[C@@H]3[C@@H]([C@H]([C@@](CO3)(C)O)NC)O)N)N)N)N.C[C@H]([C@@H]1CC[C@H]([C@H](O1)O[C@@H]2[C@H](C[C@H]([C@@H]([C@H]2O)O[C@@H]3[C@@H]([C@H]([C@@](CO3)(C)O)NC)O)N)N)N)NC.C[C@@]1(CO[C@@H]([C@@H]([C@H]1NC)O)O[C@H]2[C@@H](C[C@@H]([C@H]([C@@H]2O)O[C@@H]3[C@@H](CC[C@H](O3)CN)N)N)N)O.OS(=O)(=O)O,Unspecified,,,,Inhibition index,=,0.01806
864,103770637,6420040,CCCCOC1=C(C=CC(=C1)C(=O)OCCN(CC)CC)N.Cl,Unspecified,,,,Inhibition index,=,1.193
865,103770642,5388961,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2CCC[C@H]2C(=O)O.C(=C\C(=O)O)\C(=O)O,Unspecified,,,,Inhibition index,=,0.03842
866,103770649,5288783,C[C@H](/C=C/[C@H](C1CC1)O)[C@H]2CC[C@@H]\3[C@@]2(CCC/C3=C\C=C/4\C[C@H](C[C@@H](C4=C)O)O)C,Unspecified,,,,Inhibition index,=,0.1014
867,103770650,6420009,CCN(CC)CCOC1=CC=C(C=C1)/C(=C(\C2=CC=CC=C2)/Cl)/C3=CC=CC=C3.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,Unspecified,,,,Inhibition index,=,-0.09776
868,103770660,45052524,C1=CC\2C(=CN=N/C2=N\N)C=C1.Cl,Unspecified,,,,Inhibition index,=,0.08899
869,103770675,130881,CCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C(=O)OCC5=C(OC(=O)O5)C)C(C)(C)O,Unspecified,,,,Inhibition index,=,1.118
870,103770684,23675786,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[O-].O.[Na+],Unspecified,,,,Inhibition index,=,-0.0169
871,103770692,,,Unspecified,,,,Inhibition index,=,0.2926
872,103770693,68539,CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl.Cl,Unspecified,,,,Inhibition index,=,-0.1689
873,103770697,2717,CN1C(S(=O)(=O)CCC1=O)C2=CC=C(C=C2)Cl,Unspecified,,,,Inhibition index,=,0.06881
874,103770698,102426,CC(CNC1CCCCC1)OC(=O)C2=CC=CC=C2.Cl,Unspecified,,,,Inhibition index,=,0.2122
875,103770708,200103,C1=CC2=C(C(=C1)Cl)SC=C2COC(CN3C=CN=C3)C4=C(C=C(C=C4)Cl)Cl.[N+](=O)(O)[O-],Unspecified,,,,Inhibition index,=,-0.4284
876,103770715,443958,CC(=O)OCC(=O)[C@@]12[C@@H](C[C@@H]3[C@@]1(C[C@@H]([C@]4([C@H]3CCC5=CC(=O)C=C[C@@]54C)F)O)C)OC6(O2)CCCC6,Unspecified,,,,Inhibition index,=,0.9715
877,103770728,71172,CC(C)NCC(COC1=CC=CC=C1OCC=C)O.Cl,Unspecified,,,,Inhibition index,=,1.632
878,103770733,6014,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C.Cl,Unspecified,,,,Inhibition index,=,0.6596
879,103770739,6019,CC1=NC=C(C(=C1O)CO)CO.Cl,Unspecified,,,,Inhibition index,=,0.1746
880,103770740,27350,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@@H]([C@]2(C[C@@H]1[N+]4(CCCCC4)C)C)CC[C@]5([C@H]3C[C@@H]([C@@H]5OC(=O)C)[N+]6(CCCCC6)C)C.[Br-].[Br-],Unspecified,,,,Inhibition index,=,0.06422
881,103770741,23663979,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)N)C(=O)[O-])C.[Na+],Unspecified,,,,Inhibition index,=,0.6319
882,103770743,135413496,C1=CC(=CC=C1C(=O)NCCC(=O)[O-])N=NC2=CC(=C(C=C2)[O-])C(=O)O.[Na+].[Na+],Unspecified,,,,Inhibition index,=,0.1124
883,103770744,11289,COC1=CC=C(C=C1)C(=C(C2=CC=C(C=C2)OC)Cl)C3=CC=C(C=C3)OC,Unspecified,,,,Inhibition index,=,0.9163
884,103770747,6114,CC(C[N+](C)(C)C)OC(=O)C.[Cl-],Unspecified,,,,Inhibition index,=,0.009846
885,103770748,64764,CC(C)CC(C1(CCC1)C2=CC=C(C=C2)Cl)N(C)C.Cl,Unspecified,,,,Inhibition index,=,-0.1102
886,103770753,27648,CC(CN(C1=C(C=C(C(=C1I)N)I)I)C(=O)C)C(=O)O,Unspecified,,,,Inhibition index,=,0.1411
887,103770754,20298,CC[N+](CC)(CC)CCC(C1CCCCC1)(C2=CC=CC=C2)O.[Cl-],Unspecified,,,,Inhibition index,=,0.2689
888,103770756,108173,CC1=C(C(=CC=C1)C)NC(=O)C(C)N.Cl,Unspecified,,,,Inhibition index,=,0.8116
889,103770759,156418,C[C@H](C1=CC=CC2=CC=CC=C21)NCCCC3=CC(=CC=C3)C(F)(F)F.Cl,Unspecified,,,,Inhibition index,=,-0.1481
890,103770764,77995,CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F.Br,Unspecified,,,,Inhibition index,=,0.05536
891,103770770,5284441,CC(COC1=CC=CC=C1)N(CCCl)CC2=CC=CC=C2.Cl,Unspecified,,,,Inhibition index,=,0.5642
892,103770774,66259,CC1=CC(=C(C(=C1CC2=NCCN2)C)O)C(C)(C)C.Cl,Unspecified,,,,Inhibition index,=,0.08485
893,103770778,5281069,C[C@@](C1=CC=CC=C1)(C2=CC=C(C=C2)Cl)OCC[C@H]3CCCN3C.C(=C/C(=O)O)\C(=O)O,Unspecified,,,,Inhibition index,=,-0.1711
894,103770781,62935,C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl.Cl,Unspecified,,,,Inhibition index,=,0.9436
895,103770792,54360,CN1CCCC(CC1)N2C(=O)C3=CC=CC=C3C(=N2)CC4=CC=C(C=C4)Cl.Cl,Unspecified,,,,Inhibition index,=,-0.122
896,103770796,441307,CCCC(=O)NC1=CC(=C(C=C1)OCC(CNC(C)C)O)C(=O)C.Cl,Unspecified,,,,Inhibition index,=,0.01827
897,103770802,32169,CCCNC(C)C(=O)NC1=C(SC=C1C)C(=O)OC.Cl,Unspecified,,,,Inhibition index,=,0.4088
898,103770803,23666879,CCN1CCN(C(=O)C1=O)C(=O)N[C@H](C2=CC=CC=C2)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[O-].[Na+],Unspecified,,,,Inhibition index,=,0.03401
899,103770805,41022,CC(=O)O.C1CCNC(C1)CNC(=O)C2=C(C=CC(=C2)OCC(F)(F)F)OCC(F)(F)F,Unspecified,,,,Inhibition index,=,0.049
900,103770816,71486,CC(C)(C)C(=O)OC1=C(C=C(C=C1)C(CNC)O)OC(=O)C(C)(C)C.Cl,Unspecified,,,,Inhibition index,=,1.01
901,103770819,9556529,C1=CC(=C(C=C1Cl)Cl)CO/N=C(\CN2C=CN=C2)/C3=C(C=C(C=C3)Cl)Cl.[N+](=O)(O)[O-],Unspecified,,,,Inhibition index,=,0.04787
902,103770824,5795,CCN(CC)CCOC(=O)C1=CC=C(C=C1)N.Cl,Unspecified,,,,Inhibition index,=,-0.01749
903,103770826,5281072,CC[C@@H](CO)NC(=O)[C@H]1CN([C@@H]2CC3=CNC4=CC=CC(=C34)C2=C1)C.C(=C\C(=O)O)\C(=O)O,Unspecified,,,,Inhibition index,=,0.2518
904,103770828,443943,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@]2([C@H](C[C@]4([C@H]3C[C@@H]5[C@]4(OC(O5)(C)C)C(=O)CCl)C)O)F,Unspecified,,,,Inhibition index,=,-0.01779
905,103770836,9051,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@@H]3[C@H]2C=CC4=CC(=O)CC[C@@]34C)C,Unspecified,,,,Inhibition index,=,0.5447
906,103770839,13234209,CCSC1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCN(CC4)C.C(=C\C(=O)O)\C(=O)O,Unspecified,,,,Inhibition index,=,-0.4349
907,103770848,444025,CCOC(=O)O[C@@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)C=C[C@]34C)O)C)C(=O)OCCl,Unspecified,,,,Inhibition index,=,0.5857
908,103770853,5281056,CC(C)(C)NC[C@@H](COC1=NSN=C1N2CCOCC2)O.C(=C\C(=O)O)\C(=O)O,Unspecified,,,,Inhibition index,=,0.03583
909,103770854,443878,CC1=CC(=C(C=C1)O)[C@H](CCN(C(C)C)C(C)C)C2=CC=CC=C2.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O,Unspecified,,,,Inhibition index,=,1.165
910,103770858,441345,CC1=C(OC2=C(C1=O)C=CC=C2C(=O)OCCN3CCCCC3)C4=CC=CC=C4.Cl,Unspecified,,,,Inhibition index,=,0.1586
911,103770859,64647,CCN1CC(C(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3)CCN4CCOCC4.Cl,Unspecified,,,,Inhibition index,=,0.7226
912,103770860,443980,C[C@@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)COC(=O)C(C)(C)C)O)C)O)F)C)F,Unspecified,,,,Inhibition index,=,0.7756
913,103770863,6126,C[N+]1(CCC(=C(C2=CC=CC=C2)C3=CC=CC=C3)CC1)C.COS(=O)(=O)[O-],Unspecified,,,,Inhibition index,=,-0.005475
914,103770864,54685925,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C=CC(=C4C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O)O)N(C)C.Cl,Unspecified,,,,Inhibition index,=,-0.01391
915,103770868,60758,CC1=C(N=CN1)CN2CCC3=C(C2=O)C4=CC=CC=C4N3C.Cl,Unspecified,,,,Inhibition index,=,0.152
916,103770870,68385,CN(C)CCOC1=CC=C(C=C1)CNC(=O)C2=CC(=C(C(=C2)OC)OC)OC.Cl,Unspecified,,,,Inhibition index,=,0.1352
917,103770878,61100,C1=CC=C(C=C1)CCNN.OS(=O)(=O)O,Unspecified,,,,Inhibition index,=,0.04032
918,103770884,37392,CCCCN(CCCC)CCC(C1=C2C=CC(=CC2=C3C=C(C=C(C3=C1)Cl)Cl)C(F)(F)F)O.Cl,Unspecified,,,,Inhibition index,=,-0.3403
919,103770887,26758,C[C@H](CC1=CC=CC=C1)N(C)CC#C.Cl,Unspecified,,,,Inhibition index,=,0.2358
920,103770895,70969,CC(C)(CC1=CC=CC=C1)N.Cl,Unspecified,,,,Inhibition index,=,1.219
921,103770897,5362376,CCOC1=CC=CC=C1OCCN[C@H](C)CC2=CC(=C(C=C2)OC)S(=O)(=O)N.Cl,Unspecified,,,,Inhibition index,=,0.7987
922,103770899,66062,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC.Cl,Unspecified,,,,Inhibition index,=,-0.1314
923,103770915,65492,C[C@@H](C(=O)NC1=C(C(=C(C(=C1I)C(=O)NC(CO)CO)I)C(=O)NC(CO)CO)I)O,Unspecified,,,,Inhibition index,=,0.07238
924,103770918,444030,C1CN(C[C@@H]1C(C2=CC=CC=C2)(C3=CC=CC=C3)C(=O)N)CCC4=CC5=C(C=C4)OCC5.Br,Unspecified,,,,Inhibition index,=,0.6317
925,103770924,6202,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO.Cl.[Cl-],Unspecified,,,,Inhibition index,=,0.05829
926,103770931,5282318,CC(CN1C2=CC=CC=C2CCC3=CC=CC=C31)CN(C)C.C(=C\C(=O)O)\C(=O)O,Unspecified,,,,Inhibition index,=,0.4774
927,103770933,19004,C[N+]12CCC(CC1)C(C2)OC(=O)C(C3=CC=CC=C3)(C4=CC=CC=C4)O.[Br-],Unspecified,,,,Inhibition index,=,0.329
928,103770944,5281067,CN(C)CCC(C1=CC=C(C=C1)Br)C2=CC=CC=N2.C(=C\C(=O)O)\C(=O)O,Unspecified,,,,Inhibition index,=,0.3833
929,103770946,5311027,CCNC(=O)CCC/C=C\C[C@H]1[C@H](C[C@H]([C@@H]1/C=C/[C@H](CCC2=CC=CC=C2)O)O)O,Unspecified,,,,Inhibition index,=,0.09663
930,103770947,11065,CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31.Cl,Unspecified,,,,Inhibition index,=,0.7185
931,103770948,441398,CCOC(=O)OC(C)OC(=O)[C@H]1C(S[C@H]2N1C(=O)[C@H]2NC(=O)[C@@H](C3=CC=CC=C3)N)(C)C.Cl,Unspecified,,,,Inhibition index,=,0.03657
932,103770953,122824,CCN(CC)C(C)CN1C2=CC=CC=C2SC3=CC=CC=C31.Cl,Unspecified,,,,Inhibition index,=,0.4567
933,103770957,5282409,CN(C)CCOC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2.C(=C\C(=O)O)\C(=O)O,Unspecified,,,,Inhibition index,=,0.7545
934,103770958,5282493,C[C@@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@H]1C(=O)COC(=O)C(C)(C)C)C)O)Cl)C)F,Unspecified,,,,Inhibition index,=,0.111
935,103770962,131204,CC(C)(CO)[C@H](C(=O)NCCCO)O,Unspecified,,,,Inhibition index,=,0.03802
936,103770963,5284555,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=C3C=CC(=C4)OS(=O)(=O)O.C1CNCCN1,Unspecified,,,,Inhibition index,=,0.01357
937,103770970,5282474,CCCCC1=NC=C(N1CC2=CC=C(C=C2)C(=O)O)/C=C(\CC3=CC=CS3)/C(=O)O.CS(=O)(=O)O,Unspecified,,,,Inhibition index,=,0.0485
938,103770971,5883,CC[N+](C)(CC)CCOC(=O)C1C2=CC=CC=C2OC3=CC=CC=C13.[Br-],Unspecified,,,,Inhibition index,=,0.5061
939,103770972,636374,CCC(=O)OCC(=O)[C@]1([C@@H](C[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2[C@@H](CC4=CC(=O)C=C[C@]34C)Cl)O)C)C)OC(=O)CC,Unspecified,,,,Inhibition index,=,0.3547
940,103770976,6172,CC[N+](CC)(CC)CCOC1=C(C(=CC=C1)OCC[N+](CC)(CC)CC)OCC[N+](CC)(CC)CC.[I-].[I-].[I-],Unspecified,,,,Inhibition index,=,0.1541
941,103770985,40127,CC(C)(C)NCC(COC1=CC=CC2=C1CCC(=O)N2)O.Cl,Unspecified,,,,Inhibition index,=,0.02922
942,103770989,5284451,CN(C)CCN(CC1=CC=C(C=C1)OC)C2=CC=CC=N2.C(=C\C(=O)O)\C(=O)O,Unspecified,,,,Inhibition index,=,0.1616
943,103770991,23670359,CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)[O-].[Na+],Unspecified,,,,Inhibition index,=,0.004194
944,103770994,54891,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2CC3=CC=CC=C3C[C@H]2C(=O)O.Cl,Unspecified,,,,Inhibition index,=,0.2793
945,103770995,15209,C[C@]12CCC(=O)C=C1[C@H](C[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3C[C@@H]5[C@]4(OC(O5)(C)C)C(=O)CO)C)O)F,Unspecified,,,,Inhibition index,=,-0.0113
946,103770999,6526396,CC(C)OC(=O)OC(C)OC(=O)C1=C(CS[C@H]2N1C(=O)[C@H]2NC(=O)/C(=N\OC)/C3=CSC(=N3)N)COC,Unspecified,,,,Inhibition index,=,0.5603
947,103771001,51038,C1C(=C(N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)N)C(=O)O)Cl.O,Unspecified,,,,Inhibition index,=,0.04229
948,103771005,8691,C1=CC=C(C=C1)N=NC2=C(N=C(C=C2)N)N.Cl,Unspecified,,,,Inhibition index,=,0.1632
949,103771006,9568,CC1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C)C.Cl,Unspecified,,,,Inhibition index,=,0.9732
950,103771010,11693,C[N+]1(CCC(C1)OC(=O)C(C2CCCC2)(C3=CC=CC=C3)O)C.[Br-],Unspecified,,,,Inhibition index,=,0.03076
